step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n,phys_np_reused,phys_np_reused_n,phys_np_sep_hits,phys_np_sep_hits_n,phys_np_full,phys_np_full_n
0,17926900,4495,9570,35.998295,1240,0,9,9,108,92387,22965,5150,17834513,16,165,972,1,131157,1,351,1,507444,1,3005786,1,146317,1,14029763,1,12725,1,623581,1,12845,4,540118,4,67923,4,4289389,4,8415018,8,12699257,108,0,0,6182,1,32834,1,4258,1,7795,1,1513,2,5340,1,0,0,0,0,0,0,40179,1,78674,1,334194,1,51290,1,17980,1,0,1,9570,1,4495,1,17980,1,9570,1,0,1,1241,1,0,1,0,1,0,1,0,1,9570,1
1,13922800,4300,9570,35.993866,1240,0,9,8,96,54263,1403,2685,13868537,16,165,611,1,40359,1,160,1,327511,1,852048,1,114344,1,12521750,1,11753,1,436625,1,7835,4,505881,4,65979,4,3864127,4,7583560,8,11423048,96,21953,12,3226,1,36381,1,5721,1,4549,1,1363,2,5100,1,0,0,0,0,0,0,5731,1,30229,1,242204,1,46982,1,16277,1,27,1,9570,1,4300,1,16304,1,9570,1,0,1,1241,1,0,1,0,1,4495,1,5075,1,0,1
2,13705100,4339,9570,35.986713,1240,0,9,8,96,55291,2124,2766,13649809,16,165,250,1,27895,1,170,1,304546,1,649432,1,121488,1,12534294,1,11733,1,405975,1,9769,4,513966,4,66320,4,3861051,4,7604060,8,11433198,96,29147,12,4278,1,48655,1,6132,1,5180,1,1413,2,5371,1,0,0,0,0,0,0,24678,1,26682,1,226203,1,26542,1,16269,1,36,1,9570,1,4339,1,16305,1,9570,1,0,1,1240,1,1,1,1,1,4495,1,5075,1,0,1
3,13633300,4335,9570,35.976837,1240,0,9,8,96,35213,1313,2876,13598087,16,165,180,1,29137,1,110,1,286571,1,668810,1,101639,1,12500017,1,11623,1,411446,1,8917,4,499919,4,67121,4,3862002,4,7579402,8,11414291,96,24237,12,8176,1,45790,1,5601,1,4068,1,1303,2,4960,1,0,0,0,0,0,0,6603,1,30099,1,218257,1,31341,1,16306,1,30,1,9570,1,4335,1,16336,1,9570,1,0,1,1240,1,1,1,0,1,4495,1,5075,1,0,1
4,13609800,4329,9570,35.964233,1240,0,9,8,96,37563,6042,2715,13572237,16,165,160,1,28506,1,100,1,271422,1,656315,1,94515,1,12509756,1,11462,1,398029,1,10200,4,529156,4,65588,4,3861542,4,7586997,8,11420874,96,24949,12,6683,1,30650,1,4028,1,4058,1,1613,2,5170,1,0,0,0,0,0,0,5350,1,26241,1,210833,1,28846,1,16296,1,31,1,9570,1,4329,1,16327,1,9570,1,0,1,1240,1,1,1,0,1,4495,1,5075,1,0,1
5,13564400,4324,9570,35.948902,1240,0,9,8,96,55527,1403,6313,13508873,16,165,100,1,28195,1,120,1,272454,1,660143,1,95908,1,12434489,1,17464,1,367850,1,8617,4,494859,4,65558,4,3868455,4,7578931,8,11418519,96,22554,12,3757,1,31211,1,3326,1,4038,1,1422,2,5060,1,0,0,0,0,0,0,5601,1,33415,1,205623,1,27674,1,16313,1,28,1,9570,1,4324,1,16341,1,9570,1,0,1,1240,1,1,1,0,1,4495,1,5075,1,0,1
6,14513800,4326,9570,35.93085,1240,0,9,8,96,48565,1733,3768,14465235,16,165,240,1,34007,1,90,1,392288,1,765790,1,191976,1,13016729,1,64116,1,361829,1,32904,4,554005,4,65759,4,3946167,4,7987751,8,11904050,96,26101,12,3567,1,46802,1,5160,1,4068,1,1443,2,5541,1,0,0,0,0,0,0,6924,1,36491,1,313714,1,34638,1,16318,1,31,1,9570,1,4326,1,16349,1,9570,1,0,1,1240,1,1,1,0,1,4495,1,5075,1,0,1
7,13870300,4319,9570,35.910072,1240,0,9,8,96,42693,1433,2676,13827607,16,165,230,1,34498,1,120,1,335627,1,804906,1,152669,1,12487583,1,11973,1,435823,1,7936,4,494198,4,64637,4,3852844,4,7576957,8,11405373,96,21753,12,3517,1,33606,1,4669,1,5551,1,1323,2,5090,1,0,0,0,0,0,0,6473,1,32323,1,259779,1,35730,1,16316,1,27,1,9570,1,4319,1,16343,1,9570,1,0,1,1240,1,1,1,0,1,4495,1,5075,1,0,1
8,13482900,4316,9570,35.88657,1240,0,9,8,96,37832,1343,3137,13445068,16,165,160,1,27955,1,842,1,264578,1,639452,1,94235,1,12406394,1,11452,1,358432,1,7755,4,494468,4,65278,4,3856181,4,7560675,8,11391987,96,21733,12,4058,1,42684,1,4789,1,4088,1,1453,2,5190,1,0,0,0,0,0,0,5080,1,26792,1,205252,1,27193,1,16293,1,27,1,9570,1,4316,1,16320,1,9570,1,0,1,1240,1,1,1,0,1,4495,1,5075,1,0,1
9,13523000,4312,9570,35.86034,1240,0,9,8,96,48545,1202,2445,13474455,16,165,10,1,28696,1,40,1,266131,1,646997,1,93233,1,12421523,1,17825,1,359193,1,9829,4,497374,4,65428,4,3857594,4,7558751,8,11399291,96,14609,12,3597,1,54587,1,3397,1,3998,1,1413,2,5160,1,0,0,0,0,0,0,5882,1,27163,1,203458,1,29418,1,16297,1,18,1,9570,1,4312,1,16315,1,9570,1,0,1,1240,1,1,1,0,1,4495,1,5075,1,0,1
