Frame, Time (ms)
0, 10.4342
1, 1.3207
2, 1.2731
3, 1.2063
4, 1.2766
5, 1.2716
6, 1.2675
7, 1.2066
8, 1.2006
9, 1.2582
10, 1.2017
11, 1.2008
12, 1.21
13, 1.255
14, 1.3014
15, 1.2046
16, 1.2088
17, 1.2042
18, 1.234
19, 1.9308
20, 1.6589
21, 1.7605
22, 1.9002
23, 1.9578
24, 1.8569
25, 1.6726
26, 1.634
27, 2.394
28, 2.5087
29, 3.5349
30, 3.2837
31, 2.5113
32, 2.2839
33, 2.8206
34, 3.8901
35, 4.352
36, 3.9176
37, 3.2013
38, 3.3964
39, 4.7738
40, 4.7324
41, 4.5973
42, 3.8714
43, 4.1467
44, 5.4345
45, 4.7242
46, 5.0625
47, 5.1415
48, 5.5615
49, 4.2472
50, 5.0311
51, 5.3262
52, 5.7044
53, 4.4417
54, 4.7383
55, 5.3128
56, 5.6198
57, 4.7822
58, 5.0142
59, 5.0772
60, 4.4436
61, 4.9719
62, 4.6087
63, 4.1903
64, 4.5088
65, 4.313
66, 4.0827
67, 4.2499
68, 4.0731
69, 3.9413
70, 4.3764
71, 4.035
72, 3.8997
73, 4.288
74, 4.0117
75, 3.8605
76, 3.8232
77, 3.9543
78, 3.756
79, 3.6386
80, 3.5674
81, 3.5748
82, 3.7221
83, 3.5403
84, 3.5306
85, 3.519
86, 3.5428
87, 3.5383
88, 3.5464
89, 3.5293
90, 3.4895
91, 3.6438
92, 3.5663
93, 3.5001
94, 3.4868
95, 3.6126
96, 3.5059
97, 3.4846
98, 3.4704
99, 3.4791
100, 3.9913
101, 3.6549
102, 3.6023
103, 3.5059
104, 3.5229
105, 3.4803
106, 3.442
107, 3.5425
108, 3.5237
109, 3.6038
110, 3.466
111, 3.4879
112, 3.4722
113, 3.6058
114, 3.4856
115, 3.4591
116, 3.4674
117, 3.47
118, 3.6583
119, 3.4594
120, 3.4592
121, 3.4777
122, 3.5311
123, 3.4855
124, 3.4579
125, 3.4472
126, 3.4472
127, 3.5198
128, 3.5051
129, 3.488
130, 3.468
131, 3.6973
132, 3.4537
133, 3.4563
134, 3.4435
135, 3.4663
136, 3.529
137, 3.4986
138, 3.4245
139, 3.4617
140, 3.5869
141, 3.4932
142, 3.4569
143, 3.4487
144, 3.5144
145, 3.7851
146, 3.5198
147, 3.4502
148, 3.4043
149, 3.4913
150, 3.5713
151, 3.4735
152, 3.4854
153, 3.4093
154, 3.4429
155, 3.457
156, 3.4274
157, 3.4569
158, 3.4883
159, 3.4902
160, 3.5053
161, 3.4388
162, 3.4192
163, 3.5213
164, 3.4568
165, 3.4265
166, 3.42
167, 3.5567
168, 3.4622
169, 3.4345
170, 3.5072
171, 3.4375
172, 3.9907
173, 3.5561
174, 3.4403
175, 3.4397
176, 3.5904
177, 3.5107
178, 3.4394
179, 3.469
180, 3.4273
181, 3.5491
182, 3.4422
183, 3.4598
184, 3.4299
185, 3.4823
186, 3.4322
187, 3.4473
188, 3.4445
189, 3.4812
190, 3.5472
191, 3.5001
192, 3.4241
193, 3.4362
194, 3.5391
195, 3.443
196, 3.4745
197, 3.4302
198, 3.4046
199, 3.5047
200, 3.4309
201, 3.4222
202, 3.4343
203, 3.5976
204, 3.4419
205, 3.4186
206, 3.4422
207, 3.478
208, 3.5183
209, 3.4421
210, 3.5682
211, 3.5494
212, 3.4681
213, 3.4867
214, 3.4234
215, 3.5247
216, 3.4634
217, 3.6805
218, 3.6229
219, 3.6729
220, 3.5638
221, 3.5677
222, 3.537
223, 3.508
224, 3.8352
225, 3.7571
226, 3.6856
227, 3.6905
228, 3.6067
229, 3.5241
230, 3.5973
231, 3.5766
232, 3.4801
233, 3.5074
234, 3.6305
235, 3.4469
236, 3.4216
237, 3.4785
238, 3.4604
239, 3.5431
240, 3.487
241, 3.5031
242, 3.5053
243, 3.5246
244, 3.4807
245, 3.5291
246, 3.5001
247, 3.4836
248, 3.5046
249, 3.4853
250, 3.5043
251, 3.5172
252, 3.5453
253, 3.5101
254, 3.5192
255, 3.5379
256, 3.4714
257, 3.5765
258, 3.5126
259, 3.5154
260, 3.4667
261, 3.5435
262, 3.5426
263, 3.5383
264, 3.5435
265, 3.5171
266, 3.5946
267, 3.6024
268, 3.5123
269, 3.5167
270, 3.6241
271, 3.5526
272, 3.5467
273, 3.5613
274, 3.5604
275, 3.6816
276, 3.6217
277, 3.6499
278, 3.6755
279, 3.6609
280, 3.7412
281, 3.6726
282, 3.6164
283, 3.6578
284, 3.5258
285, 3.5392
286, 3.5516
287, 3.6121
288, 3.6885
289, 3.5669
290, 3.5671
291, 3.547
292, 3.6629
293, 3.5417
294, 3.5942
295, 3.5689
296, 3.6058
297, 3.5794
298, 3.6181
299, 3.5857
300, 3.5164
301, 3.5824
302, 3.5804
303, 3.6406
304, 3.5655
305, 3.553
306, 3.5681
307, 3.553
308, 3.5787
309, 3.6438
310, 3.5545
311, 3.5842
312, 3.5491
313, 3.5345
314, 3.6701
315, 3.7262
316, 3.5348
317, 3.5655
318, 3.6055
319, 3.5603
320, 3.5576
321, 3.5547
322, 3.5489
323, 3.5957
324, 3.5599
325, 3.5876
326, 3.5463
327, 3.6159
328, 3.5281
329, 3.5587
330, 3.5554
331, 3.5968
332, 3.7046
333, 3.5678
334, 3.5495
335, 3.5495
336, 3.6454
337, 3.5421
338, 3.5648
339, 3.5528
340, 3.6727
341, 3.5715
342, 3.5745
343, 3.5593
344, 3.5412
345, 3.6981
346, 3.6179
347, 3.5921
348, 3.5493
349, 3.6076
350, 3.5702
351, 3.5529
352, 3.5613
353, 3.64
354, 3.824
355, 3.5346
356, 3.5711
357, 3.5417
358, 3.6854
359, 3.6236
360, 3.6218
361, 3.6015
362, 3.6607
363, 3.5803
364, 3.6021
365, 3.5937
366, 3.5675
367, 3.5492
368, 3.55
369, 3.6201
370, 3.6307
371, 3.6343
372, 3.5783
373, 3.5722
374, 3.5694
375, 3.5472
376, 3.6148
377, 3.5727
378, 3.6151
379, 3.548
380, 3.649
381, 3.5754
382, 3.5772
383, 3.5594
384, 3.5983
385, 3.6085
386, 3.6258
387, 3.6091
388, 3.7023
389, 3.6215
390, 3.5948
391, 3.5711
392, 3.6711
393, 3.7319
394, 3.572
395, 3.5511
396, 3.5916
397, 3.5806
398, 3.5712
399, 3.8718
