step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n
0,17025000,8555,9570,28.99835,1240,0,16,16,192,125695,14358,9448,16899305,16,239,1282,1,126924,1,281,1,2087220,1,3294124,1,322511,1,11048508,1,18456,1,2274941,1,9128,4,1223657,4,64374,4,2168516,4,4297226,8,6456294,192,0,0,11232,1,965008,1,3306,1,9508,1,1964,2,5290,1,0,0,0,0,0,0,34220,1,0,1,9570,1,8555,1,34220,1,9570,1,0,1
1,12569800,5761,9570,28.995926,1240,0,16,12,144,282056,2324,8306,12287744,16,239,571,1,51670,1,331,1,1924456,1,3150888,1,196068,1,6948301,1,15460,1,1197646,1,7745,4,669509,4,86146,4,1562329,4,3016589,8,4436805,144,133808,48,6422,1,384320,1,2845,1,6773,1,1483,2,4168,1,0,0,0,0,0,0,17876,1,440,1,9570,1,5761,1,18316,1,9570,1,0,1
2,13829800,6723,9570,28.994566,1240,0,16,14,168,184501,4268,7084,13645299,16,239,210,1,30990,1,90,1,1899157,1,3616224,1,223040,1,7859606,1,15981,1,1251901,1,7374,4,805371,4,63362,4,1868278,4,3504048,8,5292292,168,72950,24,7655,1,333983,1,3096,1,4509,1,1413,2,4348,1,0,0,0,0,0,0,22061,1,313,1,9570,1,6723,1,22374,1,9570,1,0,1
3,14359300,6695,9570,28.994541,1240,0,16,14,168,633426,1493,9408,13725874,16,239,210,1,35348,1,130,1,2047183,1,3745834,1,219082,1,7661825,1,16261,1,1178630,1,7334,4,811653,4,63643,4,1820406,4,3531561,8,5292993,168,49565,24,7765,1,227208,1,2685,1,3727,1,1463,2,4258,1,0,0,0,0,0,0,21966,1,201,1,9570,1,6695,1,22167,1,9570,1,0,1
4,13625500,6672,9570,28.994545,1240,0,16,14,168,55987,1372,5771,13569513,16,239,180,1,35629,1,160,1,2089614,1,3472107,1,175929,1,7784602,1,11292,1,1153121,1,7374,4,797225,4,63542,4,1834513,4,3576558,8,5361174,168,44125,24,7735,1,330697,1,3096,1,3527,1,1443,2,4398,1,0,0,0,0,0,0,21835,1,169,1,9570,1,6672,1,22004,1,9570,1,0,1
5,13618700,6758,9570,28.994184,1240,0,16,14,168,64466,1312,5481,13554234,16,239,281,1,25900,1,40,1,1911131,1,3583431,1,181490,1,7834668,1,17293,1,1181916,1,7394,4,825460,4,64564,4,1859942,4,3605444,8,5408867,168,51038,24,7595,1,268337,1,3036,1,3657,1,1403,2,4609,1,0,0,0,0,0,0,22238,1,191,1,9570,1,6758,1,22429,1,9570,1,0,1
6,14569200,6793,9570,28.993921,1240,0,16,14,168,529502,1994,6152,14039698,16,239,180,1,40127,1,150,1,2044427,1,3805910,1,239491,1,7895776,1,13636,1,1223627,1,7204,4,820300,4,63592,4,1843110,4,3548855,8,5329504,168,56308,24,7444,1,366536,1,3387,1,3767,1,1453,2,4509,1,0,0,0,0,0,0,22479,1,239,1,9570,1,6793,1,22718,1,9570,1,0,1
7,13781300,6783,9570,28.993895,1240,0,16,14,168,104230,1343,5591,13677070,16,239,281,1,38805,1,80,1,2154329,1,3724122,1,199584,1,7547656,1,12214,1,1141889,1,6893,4,820029,4,63182,4,1801560,4,3483128,8,5224852,168,54244,24,7615,1,209353,1,2625,1,3717,1,1693,2,4629,1,0,0,0,0,0,0,22445,1,232,1,9570,1,6783,1,22677,1,9570,1,0,1
8,14584300,6772,9570,28.993822,1240,0,16,14,168,637911,1442,5581,13946389,16,239,140,1,31731,1,100,1,2119532,1,3722609,1,220946,1,7835159,1,16171,1,1261970,1,7204,4,823726,4,62741,4,1829654,4,3518566,8,5288004,168,54635,24,7585,1,309416,1,3076,1,3667,1,1493,2,4619,1,0,0,0,0,0,0,22460,1,241,1,9570,1,6772,1,22701,1,9570,1,0,1
9,14477600,6790,9570,28.993675,1240,0,16,14,168,109830,1633,5801,14367770,16,239,190,1,25760,1,120,1,1912593,1,4008720,1,215806,1,8192638,1,11943,1,1526931,1,7364,4,836962,4,64755,4,1855483,4,3612297,8,5405170,168,56809,24,8146,1,265642,1,3537,1,3657,1,1483,2,4749,1,0,0,0,0,0,0,22652,1,243,1,9570,1,6790,1,22895,1,9570,1,0,1
10,13836700,6786,9570,28.993578,1240,0,16,14,168,196481,1333,5581,13640219,16,239,271,1,35609,1,381,1,1918224,1,3608580,1,180848,1,7880186,1,16121,1,1216803,1,7504,4,841390,4,63683,4,1837018,4,3549646,8,5319234,168,61849,24,7955,1,341778,1,3076,1,3687,1,1513,2,4799,1,0,0,0,0,0,0,22700,1,254,1,9570,1,6786,1,22954,1,9570,1,0,1
11,14168800,6806,9570,28.99352,1240,0,16,14,168,374464,1453,5541,13794336,16,239,341,1,32432,1,130,1,2035590,1,3698914,1,221456,1,7789742,1,15730,1,1255939,1,7294,4,832113,4,63853,4,1823402,4,3551520,8,5307802,168,61579,24,7565,1,233179,1,2775,1,3727,1,1503,2,5420,1,0,0,0,0,0,0,22716,1,263,1,9570,1,6806,1,22979,1,9570,1,0,1
12,13892600,6806,9570,28.993486,1240,0,16,14,168,193898,1493,5761,13698702,16,239,130,1,24698,1,80,1,1907313,1,3682352,1,225304,1,7842744,1,16081,1,1242533,1,7374,4,837663,4,63232,4,1823872,4,3572721,8,5329143,168,61689,24,7585,1,272194,1,3517,1,4419,1,1453,2,4689,1,0,0,0,0,0,0,22744,1,264,1,9570,1,6806,1,23008,1,9570,1,0,1
13,13898700,6780,9570,28.993422,1240,0,16,14,168,194107,1503,6052,13704593,16,239,130,1,24978,1,60,1,1907864,1,3702160,1,224402,1,7829438,1,15560,1,1230911,1,7274,4,848073,4,63813,4,1848801,4,3576648,8,5357758,168,61639,24,7925,1,231085,1,2785,1,4459,1,1413,2,4749,1,0,0,0,0,0,0,22736,1,253,1,9570,1,6780,1,22989,1,9570,1,0,1
14,14009600,6784,9570,28.99337,1240,0,16,14,168,177652,1573,5762,13831948,16,239,130,1,25730,1,70,1,1916501,1,3722759,1,227638,1,7922798,1,16321,1,1263333,1,7284,4,831281,4,67380,4,1856786,4,3566098,8,5355694,168,61428,24,8176,1,306891,1,3447,1,4419,1,1453,2,4679,1,0,0,0,0,0,0,22775,1,271,1,9570,1,6784,1,23046,1,9570,1,0,1
