step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n
0,15592500,8555,9570,28.99835,1240,0,16,16,192,161092,40600,13537,15431408,16,239,2345,1,164214,1,561,1,2215718,1,3863305,1,458374,1,8705440,1,21452,1,2091954,1,17224,4,1173964,4,82643,4,1712355,4,3416374,8,5115193,192,0,0,8467,1,135277,1,6693,1,10040,1,1713,2,8136,1,0,0,0,0,0,0,34220,1,0,1,9570,1,8555,1,34220,1,9570,1,0,1
1,10782100,5761,9570,28.995926,1240,0,16,12,144,70566,1583,5531,10711534,16,239,291,1,41331,1,591,1,1920335,1,3434600,1,226096,1,5072629,1,15661,1,932618,1,8487,4,594582,4,65309,4,1124176,4,2254043,8,3275657,144,97031,48,5561,1,68826,1,5310,1,5010,1,1924,2,5200,1,0,0,0,0,0,0,17876,1,440,1,9570,1,5761,1,18316,1,9570,1,0,1
2,12565700,6723,9570,28.994566,1240,0,16,14,168,71872,6673,6153,12493828,16,239,170,1,32023,1,361,1,1953531,1,3686597,1,190045,1,6616262,1,14839,1,1392805,1,12194,4,756120,4,66000,4,1327697,4,2624453,8,3888995,168,57002,24,6723,1,404477,1,4148,1,5020,1,1954,2,7996,1,0,0,0,0,0,0,22061,1,313,1,9570,1,6723,1,22374,1,9570,1,0,1
3,12714600,6695,9570,28.994541,1240,0,16,14,168,58122,2184,6974,12656478,16,239,561,1,45039,1,731,1,2765030,1,3806103,1,190455,1,5836234,1,12324,1,1036122,1,9008,4,714799,4,65860,4,1317206,4,2618592,8,3891220,168,37604,24,4930,1,53325,1,2806,1,4779,1,1493,2,5130,1,0,0,0,0,0,0,21966,1,201,1,9570,1,6695,1,22167,1,9570,1,0,1
4,12564000,6672,9570,28.994545,1240,0,16,14,168,54421,3316,4410,12509579,16,239,541,1,38626,1,110,1,2421423,1,3841633,1,227709,1,5966942,1,12595,1,1144276,1,9970,4,725450,4,66431,4,1319331,4,2609915,8,3892001,168,32835,24,5310,1,69126,1,2836,1,4128,1,1483,2,5371,1,0,0,0,0,0,0,21835,1,169,1,9570,1,6672,1,22004,1,9570,1,0,1
5,11898500,6758,9570,28.994184,1240,0,16,14,168,51487,2004,4499,11847013,16,239,401,1,25941,1,60,1,1886479,1,3899447,1,184233,1,5838338,1,12114,1,897509,1,12114,4,732554,4,68585,4,1336384,4,2687337,8,3981518,168,37704,24,5571,1,81791,1,3407,1,4008,1,1352,2,5721,1,0,0,0,0,0,0,22238,1,191,1,9570,1,6758,1,22429,1,9570,1,0,1
6,12047300,6793,9570,28.993921,1240,0,16,14,168,50873,2685,4469,11996427,16,239,230,1,26693,1,60,1,1887911,1,3937311,1,198391,1,5932003,1,13827,1,944091,1,7675,4,747904,4,66732,4,1349901,4,2666486,8,3969655,168,42263,24,5551,1,122101,1,7194,1,4218,1,1443,2,6022,1,0,0,0,0,0,0,22479,1,239,1,9570,1,6793,1,22718,1,9570,1,0,1
7,11830600,6783,9570,28.993895,1240,0,16,14,168,46992,2064,4079,11783608,16,239,10,1,25440,1,90,1,1888202,1,3784370,1,200726,1,5872856,1,11913,1,967637,1,7886,4,733486,4,65920,4,1337577,4,2677648,8,3968802,168,42343,24,4980,1,61491,1,2826,1,4499,1,1593,2,5250,1,0,0,0,0,0,0,22445,1,232,1,9570,1,6783,1,22677,1,9570,1,0,1
8,11760100,6772,9570,28.993822,1240,0,16,14,168,49356,2274,4359,11710744,16,239,70,1,26703,1,90,1,1891408,1,3775362,1,185947,1,5818569,1,12595,1,905665,1,9469,4,741321,4,69988,4,1341745,4,2660795,8,3955617,168,42564,24,5160,1,68144,1,2966,1,4038,1,1403,2,5601,1,0,0,0,0,0,0,22460,1,241,1,9570,1,6772,1,22701,1,9570,1,0,1
9,11868300,6790,9570,28.993675,1240,0,16,14,168,52719,1443,4749,11815581,16,239,150,1,26572,1,60,1,1904504,1,3828737,1,188692,1,5854851,1,12014,1,874955,1,8377,4,749978,4,81060,4,1362746,4,2677187,8,3990887,168,44297,24,7354,1,75198,1,3898,1,4419,1,1423,2,6813,1,0,0,0,0,0,0,22652,1,243,1,9570,1,6790,1,22895,1,9570,1,0,1
