step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n
0,8709000,8555,9570,28.99835,1240,0,16,16,192,110457,21252,7625,8598543,16,239,1573,1,121382,1,341,1,2175553,1,1289203,1,381061,1,4612497,1,16934,1,1500665,1,19569,4,1223091,4,119358,4,579176,4,1029375,8,1600926,192,0,0,9649,1,88026,1,3226,1,10321,1,2425,2,6363,1,777011,1,372333,1,33978,1,34220,1,0,1,9570,1,8555,1,34220,1,9570,1,48,1
1,5583500,5761,9570,28.995926,1240,0,16,12,144,38913,1333,5441,5544587,16,242,371,1,46573,1,311,1,2077246,1,681661,1,161763,1,2561022,1,15641,1,601030,1,12234,4,650518,4,78116,4,402053,4,759726,8,1037340,144,118998,48,4128,1,37024,1,3978,1,4238,1,1363,2,5281,1,571681,1,83757,1,19389,1,17876,1,440,1,9570,1,5761,1,18316,1,9570,1,48,1
2,6776700,6723,9570,28.994566,1240,0,16,14,168,45058,6684,7124,6731642,16,228,70,1,52124,1,140,1,1881486,1,725137,1,184128,1,3876954,1,11603,1,849496,1,19749,4,1270376,4,103657,4,500649,4,1033118,8,1444739,168,81903,24,5391,1,71733,1,3086,1,6022,1,1583,2,5411,1,656190,1,36683,1,26783,1,22061,1,313,1,9570,1,6723,1,22374,1,9570,1,48,1
3,6271200,6695,9570,28.994541,1240,0,16,14,168,36275,1182,5251,6234925,16,242,190,1,32465,1,90,1,2228127,1,774766,1,259819,1,2926161,1,13307,1,880508,1,13377,4,725929,4,78547,4,391632,4,746300,8,1087510,168,45170,24,5050,1,68146,1,3036,1,5150,1,1363,2,5942,1,675188,1,72966,1,18868,1,21966,1,201,1,9570,1,6695,1,22167,1,9570,1,48,1
4,5482000,6672,9570,28.994545,1240,0,16,14,168,36901,1052,7516,5445099,16,242,140,1,25992,1,100,1,1901125,1,637723,1,183406,1,2682975,1,13637,1,626160,1,13116,4,722873,4,87014,4,397203,4,750238,8,1093492,168,46432,24,4840,1,66543,1,3417,1,3808,1,1383,2,5331,1,590679,1,27264,1,13026,1,21835,1,169,1,9570,1,6672,1,22004,1,9570,1,48,1
5,5436900,6758,9570,28.994184,1240,0,16,14,168,35348,1062,4810,5401552,16,242,30,1,26814,1,160,1,1900303,1,658314,1,225360,1,2576523,1,14048,1,585328,1,12174,4,736610,4,79198,4,355700,4,703755,8,1008763,168,45882,24,4760,1,82855,1,3567,1,4599,1,1313,2,5601,1,610489,1,29178,1,11533,1,22238,1,191,1,9570,1,6758,1,22429,1,9570,1,48,1
6,6831100,6793,9570,28.993921,1240,0,16,14,168,45566,2204,4029,6785534,16,242,150,1,31964,1,60,1,2103228,1,934896,1,223686,1,3473353,1,18196,1,1067150,1,16363,4,782221,4,82905,4,430008,4,804215,8,1169714,168,60481,24,9208,1,261973,1,4068,1,4850,1,1563,2,6623,1,831109,1,76092,1,10661,1,22479,1,239,1,9570,1,6793,1,22718,1,9570,1,48,1
7,6806200,6783,9570,28.993895,1240,0,16,14,168,50115,2345,3226,6756085,16,242,1122,1,40731,1,60,1,2189921,1,841750,1,295921,1,3368664,1,17916,1,1063854,1,13236,4,745448,4,79709,4,413555,4,768634,8,1127160,168,51803,24,6984,1,253105,1,3307,1,10351,1,1533,2,6603,1,740929,1,73908,1,12836,1,22445,1,232,1,9570,1,6783,1,22677,1,9570,1,48,1
8,6191600,6772,9570,28.993822,1240,0,16,14,168,38508,1484,3057,6153092,16,242,40,1,31713,1,40,1,2025343,1,701270,1,186172,1,3193795,1,14719,1,1063613,1,16683,4,770488,4,79248,4,397133,4,769907,8,1111508,168,52475,24,5200,1,76262,1,2896,1,3918,1,1483,2,5481,1,646160,1,37034,1,9880,1,22460,1,241,1,9570,1,6772,1,22701,1,9570,1,48,1
9,5670500,6790,9570,28.993675,1240,0,16,14,168,34140,1072,3407,5636360,16,242,70,1,26393,1,50,1,1903349,1,711951,1,189699,1,2790851,1,13998,1,786049,1,13266,4,748043,4,79308,4,365890,4,708334,8,1018352,168,52465,24,5281,1,68998,1,3196,1,4228,1,1443,2,5741,1,660208,1,35381,1,9469,1,22652,1,243,1,9570,1,6790,1,22895,1,9570,1,48,1
