step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n
0,7040100,4495,9570,35.998295,,0,9,9,108,76393,6152,3998,6963707,16,158,721,1,119571,1,230,1,701933,1,2528305,1,133427,1,3466233,1,13286,1,582112,1,8466,4,289809,4,68001,4,837445,4,1648198,8,2481645,108,0,0,3226,1,20259,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,33725,1,71588,1,547365,1,46560,1,17980,1,0,1,9570,1,4495,1,17980,1,9570,1,0,1,1241,1,0,1,0,1
1,5961300,4196,9570,35.993866,,0,8,8,96,49631,1323,2294,5911669,16,146,160,1,34667,1,40,1,468834,1,2306237,1,88270,1,3000826,1,12634,1,324375,1,7294,4,270081,4,65336,4,772900,4,1534449,8,2305055,96,0,0,3487,1,19057,1,2525,1,0,0,0,0,0,0,0,0,0,0,0,0,4769,1,21161,1,422304,1,20239,1,15924,1,0,1,9570,1,4196,1,15924,1,9570,1,0,1,1241,1,0,1,0,1
2,5888700,4142,9570,35.986713,,0,8,8,96,46866,1363,3647,5841834,16,146,160,1,23485,1,40,1,484254,1,2300035,1,86777,1,2934468,1,12614,1,263328,1,7274,4,288186,4,65216,4,775746,4,1508168,8,2280266,96,0,0,3026,1,19628,1,2535,1,0,0,0,0,0,0,0,0,0,0,0,0,19969,1,21231,1,415802,1,26892,1,15744,1,0,1,9570,1,4142,1,15744,1,9570,1,0,1,1240,1,1,1,1,1
3,5805000,4111,9570,35.976837,,0,8,8,96,46216,4218,2094,5758784,16,146,170,1,23505,1,80,1,466750,1,2289434,1,86256,1,2879983,1,12604,1,258999,1,7484,4,264270,4,65166,4,757430,4,1498740,8,2254076,96,0,0,2996,1,18175,1,2505,1,0,0,0,0,0,0,0,0,0,0,0,0,5010,1,21131,1,416463,1,23846,1,15687,1,0,1,9570,1,4111,1,15687,1,9570,1,0,1,1240,1,1,1,0,1
4,5801100,4100,9570,35.964233,,0,8,8,96,46845,1333,5621,5754255,16,146,170,1,23475,1,70,1,467471,1,2283723,1,84864,1,2881857,1,12624,1,255653,1,7334,4,264189,4,65306,4,759424,4,1504912,8,2258715,96,0,0,3026,1,18175,1,2505,1,0,0,0,0,0,0,0,0,0,0,0,0,5020,1,21532,1,416703,1,23916,1,15670,1,0,1,9570,1,4100,1,15670,1,9570,1,0,1,1240,1,1,1,0,1
5,5835700,4087,9570,35.948902,,0,8,8,96,50866,4178,2044,5784834,16,146,170,1,23606,1,80,1,465808,1,2287371,1,85315,1,2909760,1,12725,1,299457,1,7444,4,263107,4,65356,4,754425,4,1489702,8,2242083,96,0,0,3026,1,20570,1,2495,1,0,0,0,0,0,0,0,0,0,0,0,0,4869,1,21281,1,415501,1,23816,1,15642,1,0,1,9570,1,4087,1,15642,1,9570,1,0,1,1240,1,1,1,0,1
6,5794900,4079,9570,35.93085,,0,8,8,96,48149,1323,2065,5746751,16,146,170,1,23535,1,70,1,465177,1,2292120,1,85415,1,2867669,1,12594,1,257727,1,7504,4,262717,4,65386,4,755897,4,1491386,8,2245219,96,0,0,3356,1,19828,1,2545,1,0,0,0,0,0,0,0,0,0,0,0,0,5040,1,21381,1,414459,1,23916,1,15666,1,0,1,9570,1,4079,1,15666,1,9570,1,0,1,1240,1,1,1,0,1
7,5792700,4073,9570,35.910072,,0,8,8,96,51059,1343,2134,5741641,16,146,170,1,23485,1,70,1,463133,1,2292621,1,84713,1,2864834,1,12614,1,253950,1,7615,4,263067,4,65396,4,751148,4,1497267,8,2246281,96,0,0,3316,1,19217,1,2515,1,0,0,0,0,0,0,0,0,0,0,0,0,4899,1,21051,1,413016,1,23826,1,15684,1,0,1,9570,1,4073,1,15684,1,9570,1,0,1,1240,1,1,1,0,1
8,5793400,4066,9570,35.88657,,0,8,8,96,51449,1292,2085,5741951,16,146,170,1,23495,1,80,1,465077,1,2299624,1,83751,1,2857099,1,12654,1,254481,1,7324,4,261665,4,64905,4,750277,4,1492047,8,2240239,96,0,0,2966,1,19518,1,2625,1,0,0,0,0,0,0,0,0,0,0,0,0,4980,1,21261,1,414740,1,23816,1,15684,1,0,1,9570,1,4066,1,15684,1,9570,1,0,1,1240,1,1,1,0,1
9,5777300,4061,9570,35.86034,,0,8,8,96,46400,1393,2094,5730900,16,146,160,1,23525,1,50,1,466740,1,2295887,1,85034,1,2846869,1,12634,1,253529,1,7484,4,261474,4,65456,4,750908,4,1481426,8,2230240,96,0,0,3397,1,17794,1,4008,1,0,0,0,0,0,0,0,0,0,0,0,0,4950,1,21311,1,416343,1,23816,1,15705,1,0,1,9570,1,4061,1,15705,1,9570,1,0,1,1240,1,1,1,0,1
