step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n
0,6120100,4495,9570,35.998295,,0,9,9,108,77422,7835,2105,6042678,16,149,711,1,128379,1,531,1,2238409,1,1083084,1,250886,1,2326369,1,14308,1,776776,1,17023,4,613138,4,101507,4,262419,4,491332,8,751646,108,0,0,4198,1,48915,1,3226,1,0,0,0,0,0,0,686877,1,164679,1,83963,1,17980,1,0,1,9570,1,4495,1,17980,1,9570,1,48,1
1,4632800,4196,9570,35.993866,,0,8,8,96,42072,1343,1684,4590728,16,142,130,1,42603,1,311,1,2097275,1,513956,1,101918,1,1819857,1,14678,1,487966,1,12905,4,524366,4,89163,4,238502,4,421236,8,658055,96,0,0,3367,1,37893,1,3116,1,0,0,0,0,0,0,480551,1,22373,1,5881,1,15924,1,0,1,9570,1,4196,1,15924,1,9570,1,48,1
2,4294800,4142,9570,35.986713,,0,8,8,96,36336,1303,3617,4258464,16,142,40,1,28034,1,20,1,2012080,1,452106,1,93872,1,1654828,1,17484,1,345399,1,12665,4,512523,4,88582,4,225417,4,419213,8,641012,96,0,0,5030,1,40989,1,3707,1,0,0,0,0,0,0,424363,1,18796,1,5761,1,15744,1,0,1,9570,1,4142,1,15744,1,9570,1,48,1
3,4376200,4111,9570,35.976837,,0,8,8,96,43883,1222,4910,4332317,16,142,70,1,30619,1,150,1,2048370,1,505660,1,93872,1,1639257,1,14318,1,352193,1,12745,4,510950,4,88251,4,223112,4,406969,8,625171,96,0,0,5501,1,35459,1,2856,1,0,0,0,0,0,0,470081,1,26171,1,5380,1,15687,1,0,1,9570,1,4111,1,15687,1,9570,1,48,1
4,5011700,4100,9570,35.964233,,0,8,8,96,40775,1593,5370,4970925,16,142,261,1,27153,1,160,1,2011218,1,579734,1,119963,1,2217548,1,14889,1,413692,1,17023,4,905185,4,109302,4,252079,4,473568,8,720276,96,0,0,5180,1,36020,1,3908,1,0,0,0,0,0,0,524116,1,43605,1,6332,1,15670,1,0,1,9570,1,4100,1,15670,1,9570,1,48,1
5,4398200,4087,9570,35.948902,,0,8,8,96,36866,1282,5111,4361334,16,142,140,1,32633,1,611,1,2088488,1,437528,1,92459,1,1695126,1,14348,1,315101,1,13145,4,512714,4,88922,4,251898,4,471815,8,718602,96,0,0,3597,1,33755,1,2896,1,0,0,0,0,0,0,410095,1,18205,1,5140,1,15642,1,0,1,9570,1,4087,1,15642,1,9570,1,48,1
6,4351100,4079,9570,35.93085,,0,8,8,96,43120,1333,1753,4307980,16,142,271,1,34577,1,281,1,2094660,1,495811,1,95054,1,1575794,1,11532,1,332565,1,12144,4,508476,4,84063,4,212452,4,394094,8,604792,96,0,0,3196,1,24708,1,2765,1,0,0,0,0,0,0,464991,1,22263,1,5150,1,15666,1,0,1,9570,1,4079,1,15666,1,9570,1,48,1
7,4725200,4073,9570,35.910072,,0,8,8,96,39408,4519,2325,4685792,16,142,180,1,31982,1,110,1,2007932,1,559374,1,126555,1,1945641,1,14017,1,437698,1,13927,4,615032,4,93401,4,259743,4,485341,8,742759,96,0,0,3146,1,30008,1,2825,1,0,0,0,0,0,0,521230,1,26481,1,7114,1,15684,1,0,1,9570,1,4073,1,15684,1,9570,1,48,1
8,4128100,4066,9570,35.88657,,0,8,8,96,37311,1052,2085,4090789,16,142,631,1,26551,1,120,1,1999345,1,436155,1,88982,1,1524916,1,14087,1,306694,1,12154,4,506402,4,88071,4,206821,4,372051,8,576787,96,0,0,3006,1,25149,1,3517,1,0,0,0,0,0,0,409133,1,17704,1,5260,1,15684,1,0,1,9570,1,4066,1,15684,1,9570,1,48,1
9,4309300,4061,9570,35.86034,,0,8,8,96,38772,1262,2245,4270528,16,142,30,1,26702,1,80,1,1999666,1,582920,1,88081,1,1558701,1,14348,1,320020,1,12815,4,507574,4,88371,4,211580,4,381059,8,590394,96,0,0,2986,1,30219,1,2815,1,0,0,0,0,0,0,551830,1,22093,1,5160,1,15705,1,0,1,9570,1,4061,1,15705,1,9570,1,48,1
