step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n
0,11067800,4495,9570,35.998295,,0,9,9,108,86545,6272,5481,10981255,16,151,922,1,122426,1,271,1,2065822,1,2586615,1,137836,1,6052856,1,14508,1,1374730,1,9268,4,671093,4,67390,4,1172860,4,2326965,8,3494345,108,0,0,7014,1,413677,1,3587,1,0,0,0,0,0,0,0,0,0,0,0,0,17980,1,0,1,9570,1,4495,1,17980,1,9570,1,0,1
1,9862100,4196,9570,35.993866,,0,8,8,96,58415,2385,5741,9803685,16,139,321,1,35859,1,160,1,1929829,1,2529305,1,94051,1,5199852,1,14308,1,913110,1,8516,4,609916,4,87779,4,1107294,4,2163089,8,3264642,96,0,0,10400,1,294327,1,3036,1,0,0,0,0,0,0,0,0,0,0,0,0,15924,1,0,1,9570,1,4196,1,15924,1,9570,1,0,1
2,10443700,4142,9570,35.986713,,0,8,8,96,63704,2856,10721,10379996,16,139,281,1,25619,1,240,1,1940219,1,2794045,1,90294,1,5514929,1,14368,1,1346034,1,7815,4,584667,4,66638,4,1093978,4,2126829,8,3210087,96,0,0,5701,1,277435,1,2976,1,0,0,0,0,0,0,0,0,0,0,0,0,15744,1,0,1,9570,1,4142,1,15744,1,9570,1,0,1
3,9824300,4111,9570,35.976837,,0,8,8,96,79709,1954,8316,9744591,16,139,351,1,25800,1,210,1,1938626,1,2498075,1,97999,1,5169794,1,13736,1,1001300,1,8847,4,635294,4,68252,4,1100591,4,2140846,8,3233121,96,0,0,5611,1,204434,1,2665,1,0,0,0,0,0,0,0,0,0,0,0,0,15687,1,0,1,9570,1,4111,1,15687,1,9570,1,0,1
4,10090800,4100,9570,35.964233,,0,8,8,96,57983,7094,4098,10032817,16,139,250,1,48143,1,140,1,2294422,1,2532521,1,86326,1,5057407,1,13606,1,945853,1,7965,4,582182,4,66228,4,1080933,4,2121489,8,3198324,96,0,0,6032,1,236776,1,2856,1,0,0,0,0,0,0,0,0,0,0,0,0,15670,1,0,1,9570,1,4100,1,15670,1,9570,1,0,1
5,9424500,4087,9570,35.948902,,0,8,8,96,54310,1593,3477,9370190,16,139,301,1,25409,1,150,1,1938697,1,2502984,1,87539,1,4801444,1,13666,1,776998,1,14267,4,576732,4,66799,4,1083448,4,2101771,8,3181742,96,0,0,5451,1,171711,1,2675,1,0,0,0,0,0,0,0,0,0,0,0,0,15642,1,0,1,9570,1,4087,1,15642,1,9570,1,0,1
6,9517400,4079,9570,35.93085,,0,8,8,96,53470,1443,3607,9463930,16,139,220,1,24848,1,130,1,1939298,1,2500970,1,89583,1,4894974,1,13907,1,857182,1,7625,4,578866,4,68342,4,1069732,4,2126188,8,3192313,96,0,0,5551,1,177372,1,2675,1,0,0,0,0,0,0,0,0,0,0,0,0,15666,1,0,1,9570,1,4079,1,15666,1,9570,1,0,1
7,9444800,4073,9570,35.910072,,0,8,8,96,52899,1453,3777,9391901,16,139,250,1,24507,1,160,1,1904360,1,2452006,1,90024,1,4906517,1,14077,1,866340,1,7705,4,579286,4,66268,4,1089009,4,2121098,8,3206330,96,0,0,5861,1,166842,1,2655,1,0,0,0,0,0,0,0,0,0,0,0,0,15684,1,0,1,9570,1,4073,1,15684,1,9570,1,0,1
8,9322300,4066,9570,35.88657,,0,8,8,96,35531,2124,3366,9286769,16,139,180,1,24417,1,40,1,1906815,1,2406849,1,88150,1,4846441,1,13877,1,828847,1,8015,4,582994,4,66538,4,1071515,4,2097182,8,3165331,96,0,0,6042,1,180508,1,2675,1,0,0,0,0,0,0,0,0,0,0,0,0,15684,1,0,1,9570,1,4066,1,15684,1,9570,1,0,1
9,9442700,4061,9570,35.86034,,0,8,8,96,51861,1203,3286,9390839,16,139,110,1,25459,1,20,1,1903308,1,2475351,1,109671,1,4856630,1,20289,1,865538,1,7695,4,577393,4,66268,4,1060404,4,2105959,8,3163076,96,0,0,5420,1,163315,1,3437,1,0,0,0,0,0,0,0,0,0,0,0,0,15705,1,0,1,9570,1,4061,1,15705,1,9570,1,0,1
10,10199400,4053,9570,35.831387,,0,8,8,96,43847,1633,3637,10155553,16,139,160,1,31821,1,50,1,2604931,1,2464861,1,88481,1,4951263,1,13987,1,849046,1,8076,4,570079,4,65817,4,1057458,4,2132981,8,3186802,96,0,0,5420,1,258127,1,2625,1,0,0,0,0,0,0,0,0,0,0,0,0,15690,1,0,1,9570,1,4053,1,15690,1,9570,1,0,1
11,9769300,4054,9570,35.79971,,0,8,8,96,39748,1333,3607,9729552,16,139,120,1,36450,1,80,1,2209899,1,2446094,1,86757,1,4936274,1,13877,1,892761,1,8266,4,600848,4,67119,4,1061075,4,2135917,8,3193385,96,0,0,5571,1,160620,1,2765,1,0,0,0,0,0,0,0,0,0,0,0,0,15715,1,0,1,9570,1,4054,1,15715,1,9570,1,0,1
12,9556100,4056,9570,35.765305,,0,8,8,96,38997,1182,4980,9517103,16,139,180,1,24347,1,170,1,1900152,1,2503074,1,86807,1,4988434,1,13937,1,897961,1,7665,4,590007,4,66168,4,1080122,4,2129404,8,3204546,96,0,0,6052,1,207209,1,2665,1,0,0,0,0,0,0,0,0,0,0,0,0,15716,1,0,1,9570,1,4056,1,15716,1,9570,1,0,1
13,9415600,4055,9570,35.728176,,0,8,8,96,40130,3938,3316,9375470,16,139,80,1,25008,1,50,1,1909049,1,2451565,1,88130,1,4886849,1,14738,1,816434,1,7955,4,577774,4,66458,4,1064381,4,2139053,8,3200118,96,0,0,6192,1,201939,1,2725,1,0,0,0,0,0,0,0,0,0,0,0,0,15731,1,0,1,9570,1,4055,1,15731,1,9570,1,0,1
14,10281300,4060,9570,35.688324,,0,8,8,96,48789,1754,5150,10232511,16,139,80,1,25649,1,80,1,1907727,1,2665227,1,99201,1,5518877,1,15670,1,1237786,1,7755,4,579176,4,75114,4,1086354,4,2149172,8,3230376,96,0,0,6603,1,370003,1,5160,1,0,0,0,0,0,0,0,0,0,0,0,0,15731,1,0,1,9570,1,4060,1,15731,1,9570,1,0,1
15,9613100,4057,9570,35.64575,,0,8,8,96,46051,1443,3887,9567049,16,139,70,1,25920,1,80,1,2016386,1,2589040,1,87769,1,4833947,1,13837,1,798539,1,7735,4,577333,4,66077,4,1070894,4,2128282,8,3195288,96,0,0,5611,1,175328,1,2705,1,0,0,0,0,0,0,0,0,0,0,0,0,15734,1,0,1,9570,1,4057,1,15734,1,9570,1,0,1
16,9667300,4055,9570,35.600445,,0,8,8,96,51637,1423,3457,9615663,16,139,140,1,24627,1,110,1,1905563,1,2615160,1,119420,1,4936464,1,14177,1,920194,1,8096,4,588885,4,67029,4,1062909,4,2099156,8,3158608,96,0,0,5481,1,180708,1,2585,1,0,0,0,0,0,0,0,0,0,0,0,0,15727,1,0,1,9570,1,4055,1,15727,1,9570,1,0,1
17,9373100,4051,9570,35.552414,,0,8,8,96,40613,1162,3667,9332487,16,139,130,1,24607,1,40,1,1904350,1,2457987,1,87679,1,4843746,1,13947,1,822295,1,7585,4,577162,4,67510,4,1080843,4,2120317,8,3197492,96,0,0,5491,1,158716,1,2665,1,0,0,0,0,0,0,0,0,0,0,0,0,15724,1,0,1,9570,1,4051,1,15724,1,9570,1,0,1
18,10475500,4049,9570,35.501663,,0,8,8,96,60647,1262,3427,10414853,16,139,361,1,60617,1,50,1,2336243,1,2459200,1,115893,1,5428483,1,14007,1,1011389,1,8336,4,627419,4,74914,4,1195204,4,2323598,8,3515375,96,0,0,5481,1,178264,1,2615,1,0,0,0,0,0,0,0,0,0,0,0,0,15728,1,0,1,9570,1,4049,1,15728,1,9570,1,0,1
19,9482200,4050,9570,35.448185,,0,8,8,96,44961,1553,3938,9437239,16,139,40,1,24648,1,30,1,1905242,1,2488126,1,86807,1,4917828,1,14518,1,880156,1,8035,4,593263,4,68312,4,1071615,4,2102342,8,3170020,96,0,0,8907,1,181019,1,2625,1,0,0,0,0,0,0,0,0,0,0,0,0,15736,1,0,1,9570,1,4050,1,15736,1,9570,1,0,1
20,10529900,4829,9570,35.391983,,0,14,12,144,39982,1232,5611,10489918,16,211,70,1,24637,1,40,1,1935070,1,2594601,1,115533,1,5805750,1,14217,1,964569,1,8336,4,710590,4,69063,4,1291519,4,2528393,8,3774545,144,39757,24,6623,1,222749,1,2675,1,0,0,0,0,0,0,0,0,0,0,0,0,18718,1,144,1,9570,1,4829,1,18862,1,9570,1,0,1
21,10808600,4715,9570,35.333054,,0,13,11,132,48321,1643,5020,10760279,16,199,60,1,25319,1,20,1,1925661,1,2902935,1,122737,1,5769400,1,14147,1,1041107,1,8046,4,640955,4,66358,4,1240170,4,2457326,8,3666196,132,26281,24,6142,1,304357,1,3296,1,0,0,0,0,0,0,0,0,0,0,0,0,17266,1,101,1,9570,1,4715,1,17367,1,9570,1,0,1
22,10471100,4565,9570,35.2714,,0,13,10,120,43462,1994,4980,10427638,16,199,60,1,25078,1,30,1,1904280,1,2796159,1,106736,1,5581047,1,14247,1,915695,1,9108,4,632639,4,69504,4,1247574,4,2419473,8,3604046,120,58022,36,6713,1,275451,1,2896,1,0,0,0,0,0,0,0,0,0,0,0,0,16624,1,220,1,9570,1,4565,1,16844,1,9570,1,0,1
23,10993600,4496,9570,35.207024,,0,13,10,120,59777,2214,5431,10933823,16,199,90,1,26641,1,210,1,1910472,1,3405914,1,103199,1,5472968,1,14328,1,957616,1,24227,4,618232,4,65817,4,1205814,4,2350971,8,3498192,120,53162,36,6002,1,239321,1,2755,1,0,0,0,0,0,0,0,0,0,0,0,0,16445,1,200,1,9570,1,4496,1,16645,1,9570,1,0,1
24,10640900,4419,9570,35.13992,,0,12,10,120,42744,1974,4188,10598156,16,187,80,1,48934,1,180,1,2363756,1,2745642,1,127917,1,5297971,1,13676,1,956153,1,7785,4,606389,4,66799,4,1154976,4,2296446,8,3427686,120,19548,24,6042,1,198863,1,2545,1,0,0,0,0,0,0,0,0,0,0,0,0,16356,1,88,1,9570,1,4419,1,16444,1,9570,1,0,1
25,10086500,4390,9570,35.07009,,0,12,9,108,45187,1643,4850,10041313,16,187,80,1,25419,1,100,1,1893670,1,2740763,1,100404,1,5266590,1,14288,1,916546,1,8456,4,614244,4,66097,4,1153553,4,2263733,8,3344686,108,67751,36,6422,1,233219,1,2675,1,0,0,0,0,0,0,0,0,0,0,0,0,16055,1,291,1,9570,1,4390,1,16346,1,9570,1,0,1
26,10526600,4353,9570,34.997536,,0,12,9,108,53745,1633,4288,10472855,16,187,301,1,24838,1,50,1,1901675,1,2763767,1,135020,1,5633187,1,14017,1,1041257,1,8957,4,686413,4,71518,4,1244128,4,2281337,8,3463565,108,57611,36,6242,1,288887,1,2815,1,0,0,0,0,0,0,0,0,0,0,0,0,16062,1,229,1,9570,1,4353,1,16291,1,9570,1,0,1
27,10998500,4336,9570,34.92226,,0,12,9,108,48987,2314,5871,10949513,16,187,40,1,36841,1,200,1,2320352,1,2738648,1,104171,1,5734803,1,14458,1,1399217,1,17394,4,601780,4,67059,4,1146259,4,2238775,8,3326421,108,52742,36,8266,1,250924,1,2815,1,0,0,0,0,0,0,0,0,0,0,0,0,16019,1,201,1,9570,1,4336,1,16220,1,9570,1,0,1
28,11222400,4982,9570,34.844257,,0,14,11,132,63914,1272,5160,11158486,16,211,70,1,25669,1,441,1,1899441,1,2928985,1,134589,1,6154582,1,14708,1,1069281,1,8456,4,736139,4,65677,4,1325845,4,2601444,8,3835833,132,86296,36,7014,1,335036,1,4419,1,0,0,0,0,0,0,0,0,0,0,0,0,18465,1,392,1,9570,1,4982,1,18857,1,9570,1,0,1
29,10798500,4783,9570,34.763527,,0,14,11,132,39935,1303,4399,10758565,16,211,100,1,26381,1,100,1,2021095,1,2936389,1,115953,1,5644288,1,14257,1,917578,1,7925,4,638921,4,66188,4,1269477,4,2492774,8,3722434,132,35418,36,6733,1,239912,1,3477,1,0,0,0,0,0,0,0,0,0,0,0,0,17239,1,139,1,9570,1,4783,1,17378,1,9570,1,0,1
30,10918300,4670,9570,34.680073,,0,13,11,132,39182,1603,4549,10879118,16,199,90,1,24627,1,110,1,1900242,1,3060709,1,154177,1,5725094,1,14067,1,1093327,1,7975,4,635845,4,66779,4,1243897,4,2440093,8,3647440,132,32002,24,6362,1,226527,1,2685,1,0,0,0,0,0,0,0,0,0,0,0,0,16931,1,131,1,9570,1,4670,1,17062,1,9570,1,0,1
31,10453800,4639,9570,34.593895,,0,13,11,132,40189,1974,4629,10413611,16,199,130,1,24627,1,40,1,1898619,1,2897685,1,112727,1,5465915,1,13867,1,867101,1,8577,4,627990,4,65987,4,1225171,4,2435334,8,3626980,132,28896,24,6462,1,224553,1,2765,1,0,0,0,0,0,0,0,0,0,0,0,0,16699,1,106,1,9570,1,4639,1,16805,1,9570,1,0,1
32,10478000,4573,9570,34.504993,,0,13,11,132,50062,1353,4539,10427938,16,199,140,1,25018,1,30,1,1898940,1,2958091,1,110954,1,5420427,1,14338,1,920634,1,7685,4,614013,4,65927,4,1201616,4,2372933,8,3538560,132,31451,24,6322,1,227008,1,2936,1,0,0,0,0,0,0,0,0,0,0,0,0,16368,1,130,1,9570,1,4573,1,16498,1,9570,1,0,1
33,10319900,4491,9570,34.413364,,0,13,11,132,41089,2215,4679,10278811,16,199,80,1,24437,1,100,1,1897567,1,2849051,1,109962,1,5383496,1,14117,1,917919,1,9969,4,615937,4,69654,4,1191015,4,2316204,8,3476771,132,25770,24,6282,1,251455,1,2845,1,0,0,0,0,0,0,0,0,0,0,0,0,16106,1,116,1,9570,1,4491,1,16222,1,9570,1,0,1
34,11427300,5031,9570,34.31901,,0,14,11,132,54631,1493,5230,11372669,16,211,842,1,26261,1,90,1,1901014,1,3168557,1,132866,1,6128822,1,14217,1,1147291,1,7755,4,683838,4,66498,4,1321737,4,2618296,8,3850932,132,83872,36,6753,1,272425,1,2735,1,0,0,0,0,0,0,0,0,0,0,0,0,17973,1,388,1,9570,1,5031,1,18361,1,9570,1,0,1
35,10896100,4806,9570,34.221935,,0,14,11,132,40568,1423,4449,10855532,16,211,210,1,25399,1,160,1,1897958,1,3112709,1,159808,1,5645571,1,13716,1,964289,1,7825,4,622069,4,65556,4,1274627,4,2501772,8,3733866,132,38083,36,5801,1,199525,1,2685,1,0,0,0,0,0,0,0,0,0,0,0,0,16833,1,118,1,9570,1,4806,1,16951,1,9570,1,0,1
