step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n
0,6357500,4495,9570,35.998295,,0,9,9,108,83531,6993,3978,6273969,16,160,1002,1,128277,1,461,1,891024,1,1020844,1,202239,1,4017108,1,13015,1,864713,1,18966,4,608781,4,102076,4,803896,4,1493353,8,2293271,108,0,0,5781,1,109210,1,3336,1,0,0,0,0,0,0,656924,1,142684,1,88941,1,40819,1,76838,1,708653,1,61639,1,17980,1,0,1,9570,1,4495,1,17980,1,9570,1,48,1,1241,1,0,1,0,1
1,4198000,4196,9570,35.993866,,0,8,8,96,41544,1593,1614,4156456,16,149,180,1,52090,1,240,1,672975,1,429296,1,107437,1,2881363,1,12875,1,456378,1,11923,4,484763,4,77910,4,624351,4,1195540,8,1818277,96,0,0,3627,1,22654,1,2625,1,0,0,0,0,0,0,391002,1,30148,1,4769,1,11953,1,31631,1,600686,1,28284,1,15924,1,0,1,9570,1,4196,1,15924,1,9570,1,48,1,1241,1,0,1,0,1
2,3800500,4142,9570,35.986713,,0,8,8,96,35678,1232,2215,3764822,16,149,60,1,25028,1,40,1,481266,1,384790,1,91346,1,2769357,1,12935,1,316469,1,12334,4,482037,4,78521,4,631164,4,1208685,8,1837634,96,0,0,4318,1,31260,1,3336,1,0,0,0,0,0,0,361726,1,16271,1,3918,1,16422,1,21622,1,413756,1,29286,1,15744,1,0,1,9570,1,4142,1,15744,1,9570,1,48,1,1240,1,1,1,1,1
3,3743100,4111,9570,35.976837,,0,8,8,96,32382,1062,3848,3710718,16,149,70,1,25960,1,30,1,487858,1,358700,1,93820,1,2731484,1,12795,1,308323,1,12504,4,491415,4,78040,4,619131,4,1193406,8,1808689,96,0,0,2996,1,21932,1,2675,1,0,0,0,0,0,0,332530,1,18205,1,5110,1,5531,1,24878,1,425198,1,31491,1,15687,1,0,1,9570,1,4111,1,15687,1,9570,1,48,1,1240,1,1,1,0,1
4,4224400,4100,9570,35.964233,,0,8,8,96,32316,2695,1664,4192084,16,149,140,1,24838,1,50,1,458262,1,367687,1,86697,1,3241546,1,12865,1,364271,1,12965,4,646123,4,84713,4,692392,4,1399151,8,2089880,96,0,0,4549,1,30829,1,3857,1,0,0,0,0,0,0,336868,1,24076,1,3817,1,4839,1,21842,1,405570,1,25750,1,15670,1,0,1,9570,1,4100,1,15670,1,9570,1,48,1,1240,1,1,1,0,1
5,3918200,4087,9570,35.948902,,0,8,8,96,34198,2645,2095,3884002,16,149,210,1,30839,1,50,1,552663,1,352348,1,89372,1,2845594,1,12925,1,293825,1,12765,4,486065,4,81757,4,638959,4,1286775,8,1923640,96,0,0,4048,1,36059,1,2695,1,0,0,0,0,0,0,328372,1,17293,1,3887,1,6312,1,24738,1,484672,1,36651,1,15642,1,0,1,9570,1,4087,1,15642,1,9570,1,48,1,1240,1,1,1,0,1
6,3765300,4079,9570,35.93085,,0,8,8,96,33221,1222,3988,3732079,16,149,100,1,25208,1,30,1,468221,1,374871,1,87689,1,2763175,1,12785,1,310918,1,12083,4,484482,4,78721,4,631284,4,1214787,8,1842083,96,0,0,3397,1,23565,1,2715,1,0,0,0,0,0,0,348991,1,19077,1,3897,1,4829,1,21962,1,409408,1,31791,1,15666,1,0,1,9570,1,4079,1,15666,1,9570,1,48,1,1240,1,1,1,0,1
7,3996500,4073,9570,35.910072,,0,8,8,96,34068,1082,1875,3962432,16,149,80,1,25349,1,30,1,462941,1,358890,1,88941,1,3013256,1,12945,1,278606,1,12344,4,534518,4,85074,4,664659,4,1387529,8,2050313,96,0,0,5511,1,39636,1,4298,1,0,0,0,0,0,0,334353,1,17934,1,3737,1,4749,1,21642,1,404258,1,32092,1,15684,1,0,1,9570,1,4073,1,15684,1,9570,1,48,1,1240,1,1,1,0,1
8,4080700,4066,9570,35.88657,,0,8,8,96,34426,1313,2154,4046274,16,149,40,1,34216,1,60,1,601948,1,451278,1,85915,1,2859741,1,13075,1,308043,1,11933,4,480504,4,78421,4,663496,4,1284972,8,1946314,96,0,0,2916,1,25529,1,2615,1,0,0,0,0,0,0,421781,1,22373,1,3817,1,7024,1,27122,1,526623,1,40939,1,15684,1,0,1,9570,1,4066,1,15684,1,9570,1,48,1,1240,1,1,1,0,1
9,3750000,4061,9570,35.86034,,0,8,8,96,34312,1072,1864,3715688,16,149,130,1,25168,1,30,1,461067,1,361014,1,85044,1,2769838,1,13396,1,286451,1,12213,4,485203,4,79052,4,641244,4,1229936,8,1869316,96,0,0,3366,1,28535,1,2765,1,0,0,0,0,0,0,337139,1,17253,1,3707,1,4769,1,22022,1,403316,1,30679,1,15705,1,0,1,9570,1,4061,1,15705,1,9570,1,48,1,1240,1,1,1,0,1
