step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n
0,5214200,4495,9570,35.998295,,0,9,9,108,66034,5781,3227,5148166,16,161,1062,1,104957,1,521,1,425020,1,902153,1,136169,1,3566340,1,11944,1,548454,1,14599,4,550238,4,89186,4,818969,4,1501358,8,2317100,108,0,0,6653,1,28116,1,2986,1,0,0,0,0,0,0,649173,1,130037,1,16913,1,33456,1,65169,1,279002,1,45129,1,17980,1,0,1,9570,1,4495,1,17980,1,9570,1,48,1,1241,1,0,1,0,1
1,3795700,4196,9570,35.993866,,0,8,8,96,39184,1423,2105,3756516,16,149,160,1,46442,1,271,1,373629,1,376715,1,96320,1,2852368,1,10611,1,361845,1,12425,4,495760,4,81080,4,651147,4,1217437,8,1866479,96,0,0,3858,1,24298,1,3096,1,0,0,0,0,0,0,349852,1,19088,1,4599,1,7445,1,28376,1,294342,1,41702,1,15924,1,0,1,9570,1,4196,1,15924,1,9570,1,48,1,1241,1,0,1,0,1
2,3731400,4142,9570,35.986713,,0,8,8,96,35164,1173,3998,3696236,16,149,60,1,25200,1,40,1,296797,1,387867,1,94316,1,2880875,1,11082,1,319722,1,12525,4,535849,4,79597,4,674934,4,1214701,8,1885637,96,0,0,6012,1,32194,1,4168,1,0,0,0,0,0,0,362907,1,17845,1,4058,1,14469,1,24478,1,225145,1,32414,1,15744,1,0,1,9570,1,4142,1,15744,1,9570,1,48,1,1240,1,1,1,1,1
3,3573700,4111,9570,35.976837,,0,8,8,96,31238,2685,1914,3542462,16,149,100,1,30550,1,80,1,292809,1,359601,1,97372,1,2751289,1,10661,1,311887,1,12675,4,516281,4,79116,4,616098,4,1181746,8,1795930,96,0,0,3687,1,24118,1,2996,1,0,0,0,0,0,0,333028,1,19499,1,4088,1,6693,1,26232,1,225826,1,33837,1,15687,1,0,1,9570,1,4111,1,15687,1,9570,1,48,1,1240,1,1,1,0,1
4,3755900,4100,9570,35.964233,,0,8,8,96,35275,3307,2014,3720625,16,149,10,1,24789,1,50,1,299342,1,504417,1,91511,1,2789093,1,11413,1,341425,1,12625,4,490910,4,79116,4,631168,4,1195132,8,1824286,96,0,0,3998,1,28075,1,3337,1,0,0,0,0,0,0,475951,1,21703,1,3828,1,4850,1,22725,1,238391,1,32925,1,15670,1,0,1,9570,1,4100,1,15670,1,9570,1,48,1,1240,1,1,1,0,1
5,3558000,4087,9570,35.948902,,0,8,8,96,34295,1142,3598,3523705,16,149,20,1,24789,1,70,1,278350,1,347747,1,96932,1,2765026,1,10771,1,288901,1,12334,4,498846,4,79427,4,623633,4,1227396,8,1847431,96,0,0,3998,1,25891,1,3457,1,0,0,0,0,0,0,322778,1,17805,1,4168,1,5000,1,25009,1,214344,1,33727,1,15642,1,0,1,9570,1,4087,1,15642,1,9570,1,48,1,1240,1,1,1,0,1
6,3601300,4079,9570,35.93085,,0,8,8,96,34990,1433,2014,3566310,16,149,20,1,25290,1,40,1,274693,1,413137,1,86631,1,2755577,1,10922,1,303740,1,12435,4,494778,4,79657,4,628803,4,1204711,8,1831500,96,0,0,3537,1,23627,1,2856,1,0,0,0,0,0,0,388578,1,17935,1,3777,1,5220,1,24528,1,214755,1,29989,1,15666,1,0,1,9570,1,4079,1,15666,1,9570,1,48,1,1240,1,1,1,0,1
7,3680600,4073,9570,35.910072,,0,8,8,96,33240,1092,2145,3647360,16,149,220,1,24809,1,50,1,270525,1,344862,1,92343,1,2903539,1,11012,1,283931,1,12525,4,486782,4,79407,4,647039,4,1355429,8,2000324,96,0,0,4248,1,29739,1,3347,1,0,0,0,0,0,0,320293,1,17976,1,3818,1,4820,1,23216,1,211378,1,30891,1,15684,1,0,1,9570,1,4073,1,15684,1,9570,1,48,1,1240,1,1,1,0,1
8,3535000,4066,9570,35.88657,,0,8,8,96,34701,1202,1894,3500299,16,149,170,1,24889,1,40,1,269012,1,353689,1,90629,1,2751299,1,10571,1,313600,1,12034,4,486482,4,79758,4,623082,4,1202918,8,1824105,96,0,0,3537,1,25771,1,2916,1,0,0,0,0,0,0,328129,1,19068,1,3617,1,5351,1,23186,1,209183,1,31071,1,15684,1,0,1,9570,1,4066,1,15684,1,9570,1,48,1,1240,1,1,1,0,1
9,3575600,4061,9570,35.86034,,0,8,8,96,34049,1082,2214,3541551,16,149,90,1,24749,1,50,1,266116,1,335022,1,95038,1,2809874,1,10611,1,293701,1,12885,4,492233,4,81100,4,666427,4,1224190,8,1888403,96,0,0,4108,1,30871,1,3276,1,0,0,0,0,0,0,311265,1,17114,1,3767,1,4910,1,21853,1,207911,1,31252,1,15705,1,0,1,9570,1,4061,1,15705,1,9570,1,48,1,1240,1,1,1,0,1
