Frame, Time (ms)
0, 41.2845
1, 4.6302
2, 4.4399
3, 4.4072
4, 4.3751
5, 4.3632
6, 4.3674
7, 4.3478
8, 4.3454
9, 4.3303
10, 4.3359
11, 4.3081
12, 4.3169
13, 4.3503
14, 4.3198
15, 4.3044
16, 4.3003
17, 4.4858
18, 4.3345
19, 7.7261
20, 6.8526
21, 7.1496
22, 7.8677
23, 7.8393
24, 7.1219
25, 6.6545
26, 6.4779
27, 10.0668
28, 11.8799
29, 15.1238
30, 13.5987
31, 10.6275
32, 9.5965
33, 12.4056
34, 17.2385
35, 18.3883
36, 16.4612
37, 13.6728
38, 15.4526
39, 20.5972
40, 19.4464
41, 18.8187
42, 15.7134
43, 17.5363
44, 23.5292
45, 20.1639
46, 20.9668
47, 21.7306
48, 23.8407
49, 18.204
50, 20.9475
51, 22.2872
52, 24.3871
53, 19.3336
54, 20.2833
55, 22.6538
56, 24.0049
57, 20.9222
58, 21.6051
59, 21.7116
60, 19.174
61, 21.4861
62, 20.8347
63, 18.4898
64, 20.0169
65, 19.1715
66, 17.7622
67, 18.711
68, 17.8083
69, 16.7749
70, 18.3244
71, 17.8145
72, 16.8074
73, 17.2357
74, 16.8887
75, 16.6257
76, 16.3255
77, 16.3686
78, 16.0072
79, 16.6267
80, 15.9306
81, 15.6921
82, 17.4595
83, 17.3607
84, 16.5772
85, 15.6338
86, 15.2383
87, 15.3645
88, 15.4706
89, 15.7736
90, 15.2757
91, 14.9773
92, 16.5807
93, 15.0178
94, 14.9118
95, 14.8506
96, 14.9026
97, 15.0523
98, 14.8969
99, 14.9523
100, 14.815
101, 14.7047
102, 14.8924
103, 14.9905
104, 14.8235
105, 14.5585
106, 14.8313
107, 14.682
108, 14.6931
109, 14.8654
110, 14.8011
111, 14.6902
112, 14.8771
113, 14.6845
114, 14.4527
115, 14.5084
116, 14.473
117, 14.6137
118, 14.6695
119, 14.7625
120, 14.6158
121, 14.5812
122, 14.5383
123, 14.5827
124, 14.6435
125, 14.4981
126, 14.404
127, 15.4501
128, 14.7085
129, 14.6344
130, 14.7457
131, 14.8793
132, 14.7058
133, 14.5409
134, 14.7505
135, 14.5713
136, 14.898
137, 14.7084
138, 14.6725
139, 14.7469
140, 14.4814
141, 14.47
142, 14.5627
143, 14.5591
144, 14.5217
145, 14.6809
146, 14.8026
147, 14.5724
148, 14.4352
149, 16.4896
150, 15.3608
151, 16.0173
152, 14.7746
153, 14.696
154, 14.8783
155, 14.566
156, 14.4598
157, 14.8191
158, 14.7455
159, 15.2836
160, 14.9815
161, 14.5197
162, 14.5738
163, 14.5955
164, 14.6579
165, 14.6236
166, 14.5494
167, 14.4627
168, 14.506
169, 14.4652
170, 14.593
171, 14.5588
172, 14.692
173, 14.6392
174, 14.5272
175, 14.7067
176, 14.6037
177, 14.6635
178, 14.658
179, 14.6001
180, 14.7885
181, 14.5094
182, 14.5867
183, 14.5619
184, 14.5913
185, 14.8256
186, 14.6172
187, 14.7732
188, 14.7322
189, 14.6811
190, 14.5276
191, 14.6577
192, 14.8069
193, 14.5982
194, 14.6415
195, 14.6553
196, 15.3246
197, 14.9591
198, 14.7143
199, 14.7001
200, 14.8031
201, 15.1182
202, 14.902
203, 14.7217
204, 15.1298
205, 15.0505
206, 15.2288
207, 14.7752
208, 14.6868
209, 14.6749
210, 14.827
211, 14.7302
212, 14.6468
213, 14.8302
214, 14.9659
215, 14.8808
216, 14.671
217, 17.0038
218, 16.4651
219, 15.3115
220, 14.684
221, 14.7209
222, 14.9781
223, 14.9166
224, 15.241
225, 14.9178
226, 14.7324
227, 16.4465
228, 15.1092
229, 15.2731
230, 15.317
231, 15.5789
232, 15.0913
233, 14.7055
234, 14.8445
235, 15.0386
236, 14.8675
237, 15.044
238, 14.9
239, 14.928
240, 14.8227
241, 14.8372
242, 14.8097
243, 14.9916
244, 14.8686
245, 14.8286
246, 14.7681
247, 15.2411
248, 14.9836
249, 14.8401
250, 14.8898
251, 14.9204
252, 15.1486
253, 14.853
254, 15.0446
255, 15.0297
256, 14.9633
257, 14.8562
258, 14.971
259, 15.1475
260, 15.0544
261, 14.9922
262, 14.9281
263, 15.4927
264, 15.656
265, 15.092
266, 15.1217
267, 15.0445
268, 14.9662
269, 15.2695
270, 15.1361
271, 15.2864
272, 15.2087
273, 16.0133
274, 15.381
275, 15.0372
276, 15.3888
277, 15.1256
278, 15.1677
279, 15.46
280, 15.1813
281, 15.4943
282, 15.2761
283, 16.6377
284, 16.1685
285, 16.8216
286, 15.0495
287, 15.2719
288, 15.2657
289, 15.096
290, 15.3632
291, 15.1912
292, 15.4082
293, 16.291
294, 16.2947
295, 15.659
296, 15.3618
297, 15.4435
298, 15.1368
299, 15.0449
300, 15.2681
301, 15.4125
302, 15.3094
303, 15.124
304, 15.1043
305, 15.3783
306, 15.1897
307, 15.0879
308, 15.3127
309, 15.236
310, 15.362
