step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n
0,7340100,4495,9570,35.998295,,0,9,9,108,119032,6482,12885,7221068,16,151,1202,1,109430,1,130,1,2141120,1,1095037,1,165697,1,3694144,1,14307,1,1441791,1,14648,4,700311,4,92197,4,368035,4,661026,8,1016176,108,0,0,6242,1,400617,1,2795,1,0,0,0,0,0,0,847202,1,133065,1,15379,1,17980,1,0,1,9570,1,4495,1,17980,1,9570,1,48,1
1,5232700,4196,9570,35.993866,,0,8,8,96,37161,1262,1984,5195539,16,142,641,1,43403,1,70,1,2087708,1,424503,1,93279,1,2529945,1,15991,1,782108,1,11903,4,576925,4,76917,4,288863,4,532319,8,819199,96,0,0,5380,1,251662,1,2605,1,0,0,0,0,0,0,395768,1,19988,1,4599,1,15924,1,0,1,9570,1,4196,1,15924,1,9570,1,48,1
2,4917900,4142,9570,35.986713,,0,8,8,96,34198,3166,2014,4883702,16,142,30,1,27903,1,60,1,1910278,1,413021,1,89812,1,2427889,1,14708,1,794391,1,12284,4,572967,4,78110,4,280557,4,536097,8,814640,96,0,0,5310,1,142373,1,2635,1,0,0,0,0,0,0,386290,1,18505,1,4248,1,15744,1,0,1,9570,1,4142,1,15744,1,9570,1,48,1
3,4799600,4111,9570,35.976837,,0,8,8,96,36449,1152,4629,4763151,16,142,80,1,25288,1,100,1,1913765,1,399816,1,89301,1,2319882,1,14919,1,756018,1,11863,4,574871,4,77058,4,272261,4,480360,8,747992,96,0,0,5320,1,138165,1,2815,1,0,0,0,0,0,0,369257,1,21481,1,5130,1,15687,1,0,1,9570,1,4111,1,15687,1,9570,1,48,1
4,4827000,4100,9570,35.964233,,0,8,8,96,36857,1984,3828,4790143,16,142,30,1,25098,1,20,1,1913204,1,407270,1,86155,1,2343458,1,14909,1,778060,1,12394,4,572266,4,77739,4,266851,4,484087,8,747110,96,0,0,5350,1,142002,1,2725,1,0,0,0,0,0,0,375870,1,23615,1,3938,1,15670,1,0,1,9570,1,4100,1,15670,1,9570,1,48,1
5,4791600,4087,9570,35.948902,,0,8,8,96,33519,1162,4228,4758081,16,142,10,1,25609,1,40,1,1920828,1,410556,1,85183,1,2299724,1,16131,1,749886,1,12013,4,570002,4,77579,4,270518,4,477845,8,744135,96,0,0,5310,1,132784,1,2625,1,0,0,0,0,0,0,384276,1,18566,1,3847,1,15642,1,0,1,9570,1,4087,1,15642,1,9570,1,48,1
6,4910800,4079,9570,35.93085,,0,8,8,96,42578,1483,1974,4868222,16,137,10,1,25499,1,40,1,1921700,1,425605,1,107336,1,2374778,1,13255,1,796455,1,12193,4,591563,4,79773,4,262933,4,485049,8,746009,96,0,0,5310,1,137223,1,2795,1,0,0,0,0,0,0,394505,1,22713,1,4819,1,15666,1,0,1,9570,1,4079,1,15666,1,9570,1,48,1
7,5000700,4073,9570,35.910072,,0,8,8,96,94164,1232,1974,4906536,16,137,140,1,30408,1,110,1,1923353,1,417910,1,113497,1,2406087,1,15029,1,796545,1,12504,4,606121,4,77108,4,268204,4,498745,8,764975,96,0,0,5641,1,137263,1,2725,1,0,0,0,0,0,0,385999,1,23896,1,4619,1,15684,1,0,1,9570,1,4073,1,15684,1,9570,1,48,1
8,4859200,4066,9570,35.88657,,0,8,8,96,40793,1272,2114,4818407,16,142,60,1,25188,1,30,1,1875151,1,416989,1,87478,1,2398894,1,14618,1,773992,1,11973,4,567266,4,77268,4,287300,4,537349,8,822535,96,0,0,5300,1,134568,1,2605,1,0,0,0,0,0,0,390127,1,20068,1,3897,1,15684,1,0,1,9570,1,4066,1,15684,1,9570,1,48,1
9,4804200,4061,9570,35.86034,,0,8,8,96,33655,1112,1994,4770545,16,142,20,1,24988,1,130,1,1877155,1,410095,1,84071,1,2359378,1,14708,1,749074,1,11783,4,565453,4,77128,4,277471,4,537018,8,812495,96,0,0,5310,1,132343,1,2685,1,0,0,0,0,0,0,385188,1,18285,1,3807,1,15705,1,0,1,9570,1,4061,1,15705,1,9570,1,48,1
