step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n
0,361500,16,31,30.998297,,0,2,0,0,86567,7575,771,274933,16,62,1393,1,37503,1,240,1,6202,1,60908,1,35008,1,131255,1,2425,1,55598,1,1783,4,2886,4,3276,4,21552,4,38114,8,0,0,58894,24,150,1,200,1,120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
1,162600,16,31,30.993937,,0,2,0,0,55933,872,581,106667,16,67,210,1,11031,1,60,1,842,1,18085,1,1934,1,74014,1,491,1,10520,1,321,4,2685,4,1443,4,20059,4,37773,8,0,0,57251,24,100,1,160,1,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
2,119000,16,31,30.987455,,0,2,0,0,29436,852,541,89564,16,67,60,1,1062,1,50,1,812,1,20830,1,1423,1,64916,1,411,1,2365,1,401,4,2615,4,1513,4,19688,4,37162,8,0,0,56309,24,80,1,170,1,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63,1,31,1,16,1,63,1,31,1,0,1
3,115600,16,31,30.97999,,0,2,0,0,27048,2615,541,88552,16,67,100,1,942,1,40,1,731,1,19297,1,1102,1,65998,1,341,1,2144,1,281,4,2445,4,1303,4,19267,4,37633,8,0,0,56359,24,70,1,190,1,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
4,111400,16,31,30.972979,,0,2,0,0,26115,681,551,85285,16,67,70,1,771,1,30,1,651,1,18516,1,982,1,63944,1,321,1,2144,1,210,4,2485,4,1192,4,19388,4,37533,8,0,0,56369,24,110,1,150,1,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
5,122400,16,31,30.966393,,0,2,0,0,20302,832,591,102098,16,62,190,1,1012,1,60,1,792,1,32553,1,1563,1,65227,1,701,1,2535,1,301,4,2665,4,1463,4,19478,4,37513,8,0,0,56399,24,80,1,190,1,170,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
6,109200,16,31,30.961182,,0,2,0,0,16891,631,521,92309,16,62,110,1,902,1,130,1,751,1,24718,1,1172,1,64104,1,421,1,2325,1,271,4,2455,4,1343,4,19358,4,37413,8,0,0,56249,24,70,1,140,1,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
7,108700,16,31,30.955942,,0,2,0,0,18024,892,561,90676,16,62,210,1,1072,1,50,1,782,1,19558,1,1453,1,67020,1,531,1,2425,1,371,4,2695,4,1523,4,20269,4,38404,8,0,0,58113,24,80,1,200,1,160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
8,102700,16,31,30.950468,,0,2,0,0,15160,3717,501,87540,16,62,80,1,751,1,30,1,741,1,16722,1,1172,1,67551,1,491,1,1954,1,210,4,2525,4,1333,4,19648,4,37783,8,0,0,56930,24,70,1,140,1,170,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
9,100500,16,31,30.945265,,0,2,0,0,23541,691,472,76959,16,67,150,1,822,1,50,1,661,1,21492,1,1212,1,52191,1,381,1,1994,1,220,4,2144,4,1132,4,15700,4,29998,8,0,0,45227,24,70,1,180,1,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
