step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_parity_canary_ns,sys_parity_canary_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n
10,8836400,4053,9570,35.831387,,0,8,8,96,57623,1924,2946,8778777,18,140,50,1,24487,1,371,1,1970781,1,2355056,1,433780,1,85804,1,3897287,1,11161,1,412249,1,10189,4,605939,4,73481,4,989583,4,1772291,8,2758928,96,0,0,2835,1,26230,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15690,1,0,1,9570,1,4053,1,15690,1,9570,1,0,1,0,0,0,0,0,0
11,8832600,4054,9570,35.79971,,0,8,8,96,74803,1453,2545,8757797,18,140,100,1,39506,1,401,1,2377549,1,2356489,1,433640,1,88600,1,3450372,1,11141,1,330923,1,7845,4,474518,4,65545,4,852261,4,1690825,8,2540541,96,0,0,2665,1,21261,1,3076,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15715,1,0,1,9570,1,4054,1,15715,1,9570,1,0,1,0,0,0,0,0,0
12,8371000,4056,9570,35.765305,,0,8,8,96,60900,1182,2515,8310100,18,140,40,1,24337,1,130,1,1918601,1,2399661,1,433920,1,83380,1,3432117,1,17914,1,299243,1,7504,4,473286,4,64754,4,852541,4,1701025,8,2551050,96,0,0,2865,1,26631,1,3086,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15716,1,0,1,9570,1,4056,1,15716,1,9570,1,0,1,0,0,0,0,0,0
13,8919600,4055,9570,35.728176,,0,8,8,96,61121,1793,2926,8858479,18,140,1343,1,35909,1,50,1,2429509,1,2369213,1,433880,1,86866,1,3490368,1,11342,1,310284,1,8075,4,485208,4,65726,4,870556,4,1712386,8,2580016,96,0,0,2825,1,30859,1,2655,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15731,1,0,1,9570,1,4055,1,15731,1,9570,1,0,1,0,0,0,0,0,0
14,9057400,4060,9570,35.688324,,0,8,8,96,46559,1252,2595,9010841,18,140,160,1,62449,1,150,1,2540461,1,2372139,1,433780,1,90012,1,3499586,1,12103,1,371681,1,8496,4,474648,4,65926,4,858753,4,1686667,8,2542825,96,0,0,2795,1,26711,1,2655,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15731,1,0,1,9570,1,4060,1,15731,1,9570,1,0,1,0,0,0,0,0,0
15,8378700,4057,9570,35.64575,,0,8,8,96,44584,1152,2324,8334116,18,140,551,1,24417,1,130,1,1917288,1,2425811,1,433760,1,87888,1,3432578,1,11692,1,305324,1,7655,4,483024,4,65044,4,856499,4,1690194,8,2544368,96,0,0,2715,1,18425,1,2545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15734,1,0,1,9570,1,4057,1,15734,1,9570,1,0,1,0,0,0,0,0,0
16,8316500,4055,9570,35.600445,,0,8,8,96,46516,1603,2355,8269984,18,140,60,1,23946,1,140,1,1925194,1,2359585,1,433860,1,82949,1,3433309,1,10941,1,299814,1,7835,4,473386,4,64964,4,853573,4,1693540,8,2544758,96,0,0,9067,1,26891,1,2635,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15727,1,0,1,9570,1,4055,1,15727,1,9570,1,0,1,0,0,0,0,0,0
17,8243400,4051,9570,35.552414,,0,8,8,96,43641,1693,2515,8199759,18,140,80,1,24006,1,90,1,1922819,1,2311423,1,433700,1,81566,1,3415074,1,11001,1,280086,1,7564,4,478656,4,65325,4,859985,4,1688060,8,2545530,96,0,0,3988,1,26771,1,2946,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15724,1,0,1,9570,1,4051,1,15724,1,9570,1,0,1,0,0,0,0,0,0
18,8328400,4049,9570,35.501663,,0,8,8,96,42646,1132,2415,8285754,18,140,60,1,24647,1,521,1,1925033,1,2342813,1,433660,1,82869,1,3464569,1,11582,1,285717,1,8707,4,519464,4,66287,4,853663,4,1698851,8,2550099,96,0,0,3256,1,24888,1,2605,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15728,1,0,1,9570,1,4049,1,15728,1,9570,1,0,1,0,0,0,0,0,0
19,8515100,4050,9570,35.448185,,0,8,8,96,44332,1262,2535,8470768,18,140,90,1,23605,1,120,1,1923580,1,2355327,1,433740,1,86055,1,3637309,1,10941,1,311125,1,9719,4,600339,4,70204,4,889823,4,1729770,8,2617057,96,0,0,2645,1,19888,1,2535,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15736,1,0,1,9570,1,4050,1,15736,1,9570,1,0,1,0,0,0,0,0,0
20,9136100,4829,9570,35.391983,,0,14,12,144,51778,1793,3597,9084322,18,212,90,1,24507,1,110,1,1913291,1,2496727,1,433760,1,116994,1,4087501,1,11342,1,376210,1,7504,4,570211,4,64974,4,1021184,4,2016308,8,3003908,144,29987,24,3146,1,22984,1,3186,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18718,1,144,1,9570,1,4829,1,18862,1,9570,1,0,1,0,0,0,0,0,0
21,9273700,4715,9570,35.333054,,0,13,11,132,66393,1803,4118,9207307,18,200,1623,1,27713,1,40,1,1932578,1,2712670,1,433650,1,110411,1,3977520,1,11101,1,371441,1,8116,4,531116,4,65165,4,995134,4,1968136,8,2937430,132,21722,24,3216,1,30769,1,2625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17266,1,101,1,9570,1,4715,1,17367,1,9570,1,0,1,0,0,0,0,0,0
22,9070400,4565,9570,35.2714,,0,13,10,120,43147,1323,3328,9027253,18,200,210,1,23725,1,100,1,1926977,1,2668446,1,433690,1,105281,1,3857290,1,11532,1,371771,1,8296,4,514575,4,65075,4,965357,4,1900296,8,2817941,120,44385,36,3076,1,24938,1,2585,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16624,1,220,1,9570,1,4565,1,16844,1,9570,1,0,1,0,0,0,0,0,0
23,8931900,4496,9570,35.207024,,0,13,10,120,40528,1132,3307,8891372,18,200,200,1,23705,1,50,1,1918671,1,2650932,1,433690,1,100833,1,3752269,1,11021,1,319141,1,7414,4,508964,4,65034,4,950509,4,1872864,8,2779738,120,40327,36,2996,1,21641,1,2575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16445,1,200,1,9570,1,4496,1,16645,1,9570,1,0,1,0,0,0,0,0,0
24,8849200,4419,9570,35.13992,,0,12,10,120,44082,1333,4289,8805118,18,188,20,1,23725,1,40,1,1928861,1,2599234,1,433750,1,97817,1,3710109,1,11562,1,333939,1,7494,4,500377,4,65265,4,926623,4,1845060,8,2751654,120,15740,24,2936,1,24457,1,2625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16356,1,88,1,9570,1,4419,1,16444,1,9570,1,0,1,0,0,0,0,0,0
25,8806100,4390,9570,35.07009,,0,12,9,108,41350,1242,3037,8764750,18,188,180,1,23956,1,150,1,1932958,1,2607168,1,433810,1,98549,1,3657157,1,10821,1,319772,1,7414,4,498093,4,64623,4,924409,4,1810474,8,2676741,108,55105,36,2936,1,25649,1,2545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16055,1,291,1,9570,1,4390,1,16346,1,9570,1,0,1,0,0,0,0,0,0
26,8879400,4353,9570,34.997536,,0,12,9,108,45087,1223,3247,8834313,18,188,40,1,23635,1,30,1,1938810,1,2630433,1,433800,1,98348,1,3698026,1,11191,1,369206,1,7675,4,499766,4,65525,4,917626,4,1809121,8,2678084,108,45417,36,2896,1,22383,1,2605,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16062,1,229,1,9570,1,4353,1,16291,1,9570,1,0,1,0,0,0,0,0,0
27,8838700,4336,9570,34.92226,,0,12,9,108,83739,1242,3297,8754961,18,188,150,1,24667,1,30,1,1916777,1,2596187,1,433790,1,96655,1,3663259,1,23445,1,327827,1,8025,4,491991,4,65155,4,906805,4,1817548,8,2680688,108,40367,36,3607,1,37782,1,3276,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16019,1,201,1,9570,1,4336,1,16220,1,9570,1,0,1,0,0,0,0,0,0
28,9630100,4982,9570,34.844257,,0,14,11,132,46663,1553,3718,9583437,18,212,180,1,34556,1,160,1,1930133,1,2757105,1,433790,1,122234,1,4294016,1,11262,1,441344,1,7885,4,582264,4,65475,4,1058345,4,2094107,8,3077678,132,71056,36,3497,1,36991,1,2555,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18465,1,392,1,9570,1,4982,1,18857,1,9570,1,0,1,0,0,0,0,0,0
29,9434400,4783,9570,34.763527,,0,14,11,132,42670,1192,3898,9391730,18,212,60,1,24647,1,160,1,1923981,1,2854642,1,433810,1,117355,1,4025462,1,11612,1,399404,1,7615,4,532659,4,65044,4,1005053,4,1985018,8,2957709,132,28464,36,3086,1,23856,1,2535,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17239,1,139,1,9570,1,4783,1,17378,1,9570,1,0,1,0,0,0,0,0,0
30,9287900,4670,9570,34.680073,,0,13,11,132,45345,1152,3468,9242555,18,200,60,1,23836,1,40,1,1918060,1,2792754,1,433760,1,110632,1,3952282,1,11131,1,364658,1,7885,4,530255,4,65014,4,991347,4,1957746,8,2920047,132,25579,24,3306,1,28354,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16931,1,131,1,9570,1,4670,1,17062,1,9570,1,0,1,0,0,0,0,0,0
31,9219300,4639,9570,34.593895,,0,13,11,132,45998,1172,3357,9173302,18,200,30,1,23956,1,100,1,1933379,1,2772865,1,433840,1,110451,1,3887558,1,11121,1,332176,1,7314,4,518252,4,65125,4,987079,4,1942938,8,2902834,132,23826,24,3657,1,27252,1,2595,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16699,1,106,1,9570,1,4639,1,16805,1,9570,1,0,1,0,0,0,0,0,0
32,9200400,4573,9570,34.504993,,0,13,11,132,44271,1242,3337,9156129,18,200,40,1,24006,1,140,1,1925234,1,2780861,1,433750,1,109329,1,3871187,1,11582,1,383273,1,7765,4,509966,4,65075,4,965758,4,1908592,8,2844973,132,26040,24,3196,1,23765,1,2555,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16368,1,130,1,9570,1,4573,1,16498,1,9570,1,0,1,0,0,0,0,0,0
33,9085300,4491,9570,34.413364,,0,13,11,132,48229,1192,4559,9037071,18,200,40,1,24878,1,40,1,1924302,1,2736486,1,433780,1,105271,1,3800923,1,11352,1,339009,1,7544,4,498313,4,68160,4,974515,4,1875228,8,2824143,132,21040,24,3206,1,30398,1,3356,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16106,1,116,1,9570,1,4491,1,16222,1,9570,1,0,1,0,0,0,0,0,0
34,9670800,5031,9570,34.31901,,0,14,11,132,45343,1152,3698,9625457,18,212,30,1,24196,1,170,1,1929873,1,2865052,1,433750,1,129959,1,4231025,1,11402,1,388573,1,7514,4,564811,4,65495,4,1061100,4,2104687,8,3096825,132,65265,36,3527,1,31610,1,2555,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17973,1,388,1,9570,1,5031,1,18361,1,9570,1,0,1,0,0,0,0,0,0
35,9580000,4806,9570,34.221935,,0,14,11,132,44676,1162,3597,9535324,18,212,90,1,24136,1,160,1,1924392,1,2952930,1,433760,1,119489,1,4069276,1,11091,1,417569,1,7574,4,526097,4,64904,4,1014611,4,2006740,8,2987717,132,30037,36,3166,1,24928,1,2525,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16833,1,118,1,9570,1,4806,1,16951,1,9570,1,0,1,0,0,0,0,0,0
36,9472700,4646,9570,34.12213,,0,14,11,132,46194,1713,3628,9426506,18,212,70,1,23906,1,40,1,1929462,1,2931148,1,433760,1,113968,1,3982189,1,11963,1,406498,1,8396,4,522129,4,66297,4,995655,4,1941104,8,2902312,132,30819,36,3727,1,34045,1,2625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16171,1,126,1,9570,1,4646,1,16297,1,9570,1,0,1,0,0,0,0,0,0
37,9429300,4535,9570,34.019604,,0,13,10,120,53922,1343,3397,9375378,18,200,170,1,24337,1,110,1,1931596,1,2963661,1,433850,1,148264,1,3861949,1,11442,1,433730,1,7745,4,488244,4,65174,4,954797,4,1881580,8,2772544,120,60436,36,3096,1,23615,1,2625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15408,1,325,1,9570,1,4535,1,15733,1,9570,1,0,1,0,0,0,0,0,0
38,9257900,4502,9570,33.91435,,0,13,11,132,42046,1053,3257,9215854,18,200,50,1,24196,1,40,1,1929832,1,2922212,1,433860,1,112104,1,3782377,1,11181,1,365890,1,7554,4,482954,4,65174,4,950218,4,1877853,8,2804355,132,20459,24,3056,1,26040,1,2585,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15473,1,104,1,9570,1,4502,1,15577,1,9570,1,0,1,0,0,0,0,0,0
39,9803800,4984,9570,33.806374,,0,14,12,144,44317,1242,4128,9759483,18,212,70,1,23836,1,40,1,1928450,1,2996604,1,433900,1,129528,1,4235604,1,11452,1,427338,1,8526,4,543029,4,65195,4,1055049,4,2093596,8,3119408,144,25108,24,3938,1,35167,1,2525,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17363,1,128,1,9570,1,4984,1,17491,1,9570,1,0,1,0,0,0,0,0,0
40,9966100,5009,9570,33.69567,,0,15,11,132,45068,1292,3758,9921032,18,224,50,1,23796,1,50,1,1928871,1,3120521,1,433710,1,127504,1,4275150,1,11382,1,452546,1,8126,4,543119,4,65265,4,1078143,4,2089869,8,3108627,132,55626,48,3326,1,30919,1,2545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17089,1,251,1,9570,1,5009,1,17340,1,9570,1,0,1,0,0,0,0,0,0
41,9763800,4852,9570,33.58224,,0,14,11,132,48942,1743,4810,9714858,18,212,50,1,25359,1,150,1,1932538,1,3066788,1,433890,1,123436,1,4120845,1,11803,1,422759,1,8286,4,520215,4,68461,4,1030141,4,2024213,8,3007473,132,42070,36,3396,1,39005,1,2625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16401,1,190,1,9570,1,4852,1,16591,1,9570,1,0,1,0,0,0,0,0,0
42,9936000,4753,9570,33.466087,,0,14,11,132,64973,1573,3878,9871027,18,212,140,1,24146,1,60,1,1920114,1,3049755,1,433740,1,162411,1,4267225,1,13436,1,499736,1,8546,4,566414,4,70495,4,1056802,4,2028221,8,3043954,132,37191,36,3447,1,29376,1,2615,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15808,1,154,1,9570,1,4753,1,15962,1,9570,1,0,1,0,0,0,0,0,0
43,9866900,4728,9570,33.34721,,0,14,11,132,51700,2064,3477,9815200,18,212,140,1,34536,1,210,1,2160754,1,3060456,1,433800,1,122835,1,3990535,1,11933,1,412349,1,7574,4,496019,4,72038,4,990355,4,1971061,8,2917021,132,40918,36,3447,1,32773,1,2855,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15589,1,185,1,9570,1,4728,1,15774,1,9570,1,0,1,0,0,0,0,0,0
44,9939900,4996,9570,33.22561,,0,14,11,132,42272,1362,6273,9897628,18,212,50,1,24427,1,260,1,1939982,1,3128336,1,433720,1,131612,1,4228070,1,11171,1,381720,1,8616,4,526898,4,66257,4,1063936,4,2132009,8,3138705,132,50968,36,3978,1,40758,1,2535,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16516,1,272,1,9570,1,4996,1,16788,1,9570,1,0,1,0,0,0,0,0,0
45,10281700,5112,9570,33.10128,,0,14,12,144,66765,1092,3838,10214935,18,212,0,1,24407,1,120,1,1926757,1,3274956,1,433720,1,136110,1,4401492,1,17373,1,550604,1,7875,4,541787,4,65575,4,1074436,4,2124265,8,3169344,144,25519,24,3417,1,29486,1,2956,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17219,1,129,1,9570,1,5112,1,17348,1,9570,1,0,1,0,0,0,0,0,0
46,10295400,4923,9570,32.974224,,0,14,11,132,60818,1393,3427,10234582,18,212,571,1,31961,1,90,1,2278209,1,3160126,1,433910,1,129307,1,4188584,1,11823,1,401719,1,7975,4,519684,4,65746,4,1088833,4,2057076,8,3081716,132,60766,36,3417,1,40157,1,2585,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15971,1,307,1,9570,1,4923,1,16278,1,9570,1,0,1,0,0,0,0,0,0
47,9825500,4760,9570,32.844448,,0,14,11,132,50958,1343,3628,9774542,18,212,90,1,30208,1,130,1,2036707,1,3124979,1,433910,1,125560,1,4012087,1,10871,1,438459,1,7785,4,486441,4,64974,4,1000374,4,1979367,8,2929525,132,46589,36,3236,1,27493,1,2615,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15212,1,234,1,9570,1,4760,1,15446,1,9570,1,0,1,0,0,0,0,0,0
48,10201800,5001,9570,32.711945,,0,14,12,144,58452,1393,3768,10143348,18,212,150,1,24226,1,40,1,1943709,1,3179594,1,433890,1,139948,1,4409126,1,12664,1,573547,1,8937,4,519003,4,66417,4,1074947,4,2108525,8,3144617,144,35087,24,3617,1,49986,1,2755,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16273,1,176,1,9570,1,5001,1,16449,1,9570,1,0,1,0,0,0,0,0,0
49,10342000,5139,9570,32.576717,,0,14,12,144,42133,1323,3938,10299867,18,212,190,1,25549,1,160,1,1920615,1,3372533,1,433900,1,137112,1,4398275,1,11532,1,537528,1,7765,4,534683,4,65095,4,1080798,4,2136017,8,3182599,144,30278,24,3326,1,29196,1,2545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16761,1,162,1,9570,1,5139,1,16923,1,9570,1,0,1,0,0,0,0,0,0
50,10064400,4996,9570,32.438763,,0,14,12,144,43326,1142,3597,10021074,18,212,40,1,25078,1,80,1,1928931,1,3207006,1,433850,1,131872,1,4283105,1,11111,1,425324,1,8526,4,538039,4,65235,4,1062433,4,2135045,8,3178311,144,15570,24,3958,1,40828,1,2575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16396,1,76,1,9570,1,4996,1,16472,1,9570,1,0,1,0,0,0,0,0,0
51,9839800,4871,9570,32.298084,,0,13,11,132,43576,1242,3287,9796224,18,200,80,1,24276,1,130,1,1920144,1,3190134,1,433730,1,130089,1,4086399,1,11242,1,426857,1,8146,4,506249,4,64864,4,1023689,4,2022861,8,3002825,132,40437,24,3156,1,26771,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15840,1,210,1,9570,1,4871,1,16050,1,9570,1,0,1,0,0,0,0,0,0
