step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n
0,8330300,8555,9570,28.99835,1240,0,16,16,192,119034,18215,8587,8211266,16,240,1242,1,158246,1,1643,1,2257762,1,1140935,1,490951,1,4146269,1,14218,1,1609096,1,34878,4,794398,4,84393,4,499477,4,957073,8,1447963,192,0,0,7104,1,118049,1,3517,1,9428,1,3737,2,6903,1,722004,1,228132,1,59625,1,0,0,0,0,0,0,0,0,34220,1,0,1,9570,1,8555,1,34220,1,9570,1,48,1,0,0,0,0,0,0
1,5533800,5761,9570,28.995926,1240,0,16,12,144,37798,1402,5372,5496002,16,242,220,1,45478,1,250,1,2340172,1,560165,1,157886,1,2380490,1,11342,1,712410,1,12634,4,374896,4,78652,4,370918,4,769921,8,1023952,144,111516,48,5290,1,39887,1,3346,1,4018,1,1473,2,5641,1,503224,1,32854,1,19548,1,0,0,0,0,0,0,0,0,17876,1,440,1,9570,1,5761,1,18316,1,9570,1,48,1,0,0,0,0,0,0
2,5257600,6723,9570,28.994566,1240,0,16,14,168,34706,1122,5451,5222894,16,242,30,1,26501,1,160,1,1918695,1,666300,1,183736,1,2415878,1,11592,1,663896,1,12144,4,442627,4,78632,4,398081,4,752728,8,1085662,168,59696,24,4829,1,48364,1,2926,1,3978,1,1383,2,5170,1,588209,1,46540,1,25269,1,0,0,0,0,0,0,0,0,22061,1,313,1,9570,1,6723,1,22374,1,9570,1,48,1,0,0,0,0,0,0
3,5838300,6695,9570,28.994541,1240,0,16,14,168,38159,1373,5882,5800141,16,242,40,1,26551,1,50,1,1926320,1,1023352,1,191962,1,2619773,1,12093,1,864744,1,14047,4,503325,4,79594,4,389725,4,699785,8,1043991,168,39637,24,4769,1,48073,1,2955,1,4028,1,1713,2,5641,1,918919,1,75937,1,18175,1,0,0,0,0,0,0,0,0,21966,1,201,1,9570,1,6695,1,22167,1,9570,1,48,1,0,0,0,0,0,0
4,5921500,6672,9570,28.994545,1240,0,16,14,168,45161,1403,6724,5876339,16,229,10,1,26772,1,50,1,1952801,1,710696,1,462085,1,2710509,1,13416,1,977603,1,12815,4,440513,4,78211,4,381980,4,734021,8,1073949,168,35328,24,5180,1,61108,1,2926,1,8166,1,1343,2,5240,1,645490,1,43604,1,13296,1,0,0,0,0,0,0,0,0,21835,1,169,1,9570,1,6672,1,22004,1,9570,1,48,1,0,0,0,0,0,0
5,6062000,6758,9570,28.994184,1240,0,16,14,168,37755,1262,7495,6024245,16,242,40,1,38795,1,100,1,2233435,1,790290,1,191591,1,2759013,1,10981,1,689936,1,13576,4,552360,4,79444,4,486512,4,866839,8,1305277,168,40579,24,4859,1,48734,1,3016,1,4549,1,1954,2,5972,1,723551,1,46470,1,10601,1,0,0,0,0,0,0,0,0,22238,1,191,1,9570,1,6758,1,22429,1,9570,1,48,1,0,0,0,0,0,0
6,5411300,6793,9570,28.993921,1240,0,16,14,168,36482,1172,3256,5374818,16,242,30,1,27854,1,80,1,1934255,1,657643,1,187523,1,2553104,1,14328,1,616955,1,13626,4,557820,4,84724,4,391598,4,773147,8,1112404,168,49085,24,10931,1,81768,1,5741,1,3687,1,1463,2,10470,1,610713,1,32242,1,9649,1,0,0,0,0,0,0,0,0,22479,1,239,1,9570,1,6793,1,22718,1,9570,1,48,1,0,0,0,0,0,0
7,5960400,6783,9570,28.993895,1240,0,16,14,168,48067,1402,12354,5912333,16,242,240,1,50708,1,160,1,2295715,1,665333,1,245345,1,2642487,1,12344,1,668945,1,15089,4,582458,4,84293,4,424181,4,784038,8,1146921,168,48945,24,5110,1,61740,1,3066,1,4569,1,1934,2,5661,1,613102,1,35338,1,10901,1,0,0,0,0,0,0,0,0,22445,1,232,1,9570,1,6783,1,22677,1,9570,1,48,1,0,0,0,0,0,0
8,5820800,6772,9570,28.993822,1240,0,16,14,168,38543,1553,3367,5782257,16,242,20,1,36150,1,160,1,2531392,1,671049,1,191451,1,2340392,1,11643,1,589001,1,12294,4,451665,4,79163,4,380226,4,743670,8,1072486,168,48043,24,6703,1,61629,1,3517,1,3867,1,1393,2,5711,1,612566,1,42442,1,8987,1,0,0,0,0,0,0,0,0,22460,1,241,1,9570,1,6772,1,22701,1,9570,1,48,1,0,0,0,0,0,0
9,5365700,6790,9570,28.993675,1240,0,16,14,168,36030,1523,3347,5329670,16,242,20,1,28365,1,80,1,2072303,1,729643,1,184998,1,2303781,1,10480,1,579502,1,12665,4,449360,4,79274,4,371129,4,746846,8,1069661,168,44967,24,4950,1,44436,1,2935,1,4348,1,1393,2,5420,1,679165,1,36841,1,8416,1,0,0,0,0,0,0,0,0,22652,1,243,1,9570,1,6790,1,22895,1,9570,1,48,1,0,0,0,0,0,0
