step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n
0,18368900,8555,9570,28.99835,1240,0,16,16,192,407586,14759,11683,17961314,16,239,281,1,99676,1,80,1,1931480,1,3437673,1,332815,1,12141365,1,17945,1,2378609,1,9539,4,1345437,4,65799,4,2322519,4,4574709,8,6885545,192,0,0,12805,1,1396207,1,4669,1,8527,1,1763,2,6022,1,0,0,0,0,0,0,34220,1,0,1,9570,1,8555,1,34220,1,9570,1,0,1
1,13410800,5761,9570,28.995926,1240,0,16,12,144,492457,1543,7585,12918343,16,239,271,1,47534,1,90,1,2058029,1,3202630,1,205725,1,7392913,1,11152,1,1705395,1,7364,4,670830,4,64687,4,1559257,4,3006474,8,4426698,144,131449,48,6192,1,357674,1,2735,1,4910,1,1513,2,4339,1,0,0,0,0,0,0,17876,1,440,1,9570,1,5761,1,18316,1,9570,1,0,1
2,14437400,6723,9570,28.994566,1240,0,16,14,168,505553,4288,7034,13931847,16,239,190,1,34778,1,150,1,2025905,1,3637967,1,226896,1,7986852,1,19108,1,1405896,1,7184,4,819572,4,64587,4,1823958,4,3547348,8,5288774,168,75499,24,7555,1,293067,1,2775,1,4729,1,1423,2,4469,1,0,0,0,0,0,0,22061,1,313,1,9570,1,6723,1,22374,1,9570,1,0,1
3,14261600,6695,9570,28.994541,1240,0,16,14,168,898261,1483,8938,13363339,16,239,170,1,32935,1,100,1,2099280,1,3403485,1,225824,1,7585322,1,16222,1,1172116,1,7184,4,804252,4,63485,4,1842174,4,3464886,8,5248094,168,50028,24,7324,1,210384,1,2675,1,3677,1,1433,2,4248,1,0,0,0,0,0,0,21966,1,201,1,9570,1,6695,1,22167,1,9570,1,0,1
4,13649900,6672,9570,28.994545,1240,0,16,14,168,77009,1283,6012,13572891,16,239,110,1,32364,1,130,1,2075964,1,3507209,1,180505,1,7759465,1,17144,1,1181023,1,7274,4,809162,4,69116,4,1846583,4,3562899,8,5356708,168,46762,24,7645,1,262116,1,2836,1,3657,1,1423,2,4449,1,0,0,0,0,0,0,21835,1,169,1,9570,1,6672,1,22004,1,9570,1,0,1
5,14591300,6758,9570,28.994184,1240,0,16,14,168,581540,1383,5280,14009760,16,239,170,1,31582,1,70,1,2118297,1,3838010,1,235443,1,7770286,1,15901,1,1192967,1,7184,4,840443,4,64988,4,1843847,4,3576846,8,5363902,168,51511,24,7555,1,222588,1,2755,1,3727,1,1413,2,4589,1,0,0,0,0,0,0,22238,1,191,1,9570,1,6758,1,22429,1,9570,1,0,1
6,14450800,6793,9570,28.993921,1240,0,16,14,168,505136,1443,5300,13945664,16,239,160,1,29338,1,50,1,1980817,1,3800496,1,234762,1,7879461,1,20580,1,1240971,1,7344,4,836836,4,65108,4,1843887,4,3604361,8,5385745,168,57203,24,7655,1,259150,1,2836,1,3747,1,1453,2,4669,1,0,0,0,0,0,0,22479,1,239,1,9570,1,6793,1,22718,1,9570,1,0,1
7,14049100,6783,9570,28.993895,1240,0,16,14,168,139226,1463,5201,13909874,16,239,160,1,30911,1,140,1,2135972,1,3754817,1,231666,1,7739115,1,17094,1,1196123,1,7234,4,834291,4,64807,4,1835992,4,3568941,8,5343852,168,55880,24,7635,1,210053,1,2695,1,3697,1,1423,2,4759,1,0,0,0,0,0,0,22445,1,232,1,9570,1,6783,1,22677,1,9570,1,0,1
8,13960500,6772,9570,28.993822,1240,0,16,14,168,98110,1343,5461,13862390,16,239,110,1,25500,1,10,1,2091504,1,3742242,1,226716,1,7758954,1,17354,1,1222645,1,7234,4,829291,4,64908,4,1829609,4,3548871,8,5317120,168,55900,24,7655,1,233359,1,3537,1,4399,1,1373,2,4729,1,0,0,0,0,0,0,22460,1,241,1,9570,1,6772,1,22701,1,9570,1,0,1
9,13878800,6790,9570,28.993675,1240,0,16,14,168,88792,1203,5210,13790008,16,239,70,1,25049,1,60,1,2097637,1,3723315,1,227598,1,7699446,1,16833,1,1199690,1,7354,4,836526,4,66130,4,1812576,4,3542359,8,5293083,168,56641,24,10250,1,210584,1,2665,1,3948,1,1413,2,4749,1,0,0,0,0,0,0,22652,1,243,1,9570,1,6790,1,22895,1,9570,1,0,1
