step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n
0,10101000,8555,9570,28.99835,,0,16,16,192,77822,6633,7464,10023178,16,237,631,1,122785,1,200,1,2125415,1,1157059,1,364809,1,6240005,1,12274,1,2252058,1,13135,4,1262290,4,86406,4,565795,4,1065924,8,1624254,192,0,0,11522,1,973456,1,2785,1,0,0,0,0,0,0,784484,1,223739,1,31420,1,34220,1,0,1,9570,1,8555,1,34220,1,9570,1,48,1
1,6677200,5761,9570,28.995926,,0,16,12,144,66625,1443,5761,6610575,16,238,220,1,36069,1,80,1,1946312,1,584020,1,258405,1,3771982,1,13486,1,1236982,1,12223,4,666819,4,77959,4,437629,4,859087,8,1143332,144,147623,48,6172,1,470783,1,2886,1,0,0,0,0,0,0,518935,1,31210,1,28865,1,17876,1,440,1,9570,1,5761,1,18316,1,9570,1,48,1
2,6929700,6723,9570,28.994566,,0,16,14,168,41873,1172,5370,6887827,16,238,250,1,25769,1,50,1,1912347,1,663462,1,180777,1,4091926,1,13245,1,1290064,1,12374,4,827847,4,78621,4,507854,4,1003534,8,1422007,168,84011,24,7565,1,359650,1,3246,1,0,0,0,0,0,0,602395,1,31190,1,25058,1,22061,1,313,1,9570,1,6723,1,22374,1,9570,1,48,1
3,7055900,6695,9570,28.994541,,0,16,14,168,35950,3246,7955,7019950,16,238,240,1,26000,1,50,1,1922566,1,644165,1,180456,1,4232726,1,13746,1,1214419,1,12013,4,817658,4,82498,4,548662,4,1205962,8,1680953,168,65716,24,7985,1,337637,1,2645,1,0,0,0,0,0,0,592316,1,29346,1,15730,1,21966,1,201,1,9570,1,6695,1,22167,1,9570,1,48,1
4,6777800,6672,9570,28.994545,,0,16,14,168,33478,1323,5371,6744322,16,238,150,1,26892,1,40,1,1889082,1,670225,1,180917,1,3963580,1,13436,1,1245698,1,12654,4,806436,4,78270,4,487805,4,963357,8,1395776,168,50016,24,7464,1,357185,1,3386,1,0,0,0,0,0,0,608567,1,44285,1,12274,1,21835,1,169,1,9570,1,6672,1,22004,1,9570,1,48,1
5,6826000,6758,9570,28.994184,,0,16,14,168,34828,1062,3697,6791172,16,238,150,1,25739,1,30,1,1885736,1,647031,1,185997,1,4032963,1,13526,1,1233495,1,12785,4,821475,4,78601,4,506401,4,1030386,8,1476411,168,56679,24,7645,1,335463,1,5651,1,0,0,0,0,0,0,602646,1,28895,1,10610,1,22238,1,191,1,9570,1,6758,1,22429,1,9570,1,48,1
6,6835000,6793,9570,28.993921,,0,16,14,168,34320,1623,3807,6800680,16,238,60,1,25639,1,30,1,1891787,1,654355,1,187810,1,4027733,1,13265,1,1280014,1,13095,4,837346,4,79643,4,508345,4,964780,8,1404864,168,64454,24,7735,1,332227,1,2926,1,0,0,0,0,0,0,603146,1,35278,1,9057,1,22479,1,239,1,9570,1,6793,1,22718,1,9570,1,48,1
7,6744600,6783,9570,28.993895,,0,16,14,168,34424,1162,4539,6710176,16,238,110,1,25679,1,30,1,1891366,1,639727,1,181207,1,3958560,1,13496,1,1232193,1,13195,4,838999,4,79072,4,498796,4,990519,8,1421666,168,63111,24,7825,1,293894,1,2906,1,0,0,0,0,0,0,595091,1,31120,1,8757,1,22445,1,232,1,9570,1,6783,1,22677,1,9570,1,48,1
8,7005300,6772,9570,28.993822,,0,16,14,168,34925,1323,4619,6970375,16,238,40,1,25489,1,30,1,1900233,1,660216,1,218419,1,4152091,1,13857,1,1355439,1,13075,4,841844,4,82388,4,522963,4,969970,8,1422658,168,65656,24,7825,1,353919,1,3346,1,0,0,0,0,0,0,601213,1,43043,1,9087,1,22460,1,241,1,9570,1,6772,1,22701,1,9570,1,48,1
9,6786800,6790,9570,28.993675,,0,16,14,168,35074,1072,4489,6751726,16,238,60,1,26320,1,30,1,1899232,1,643073,1,183442,1,3986003,1,13566,1,1237803,1,12604,4,849449,4,79011,4,506291,4,986331,8,1423580,168,64554,24,7925,1,302710,1,2805,1,0,0,0,0,0,0,597215,1,32162,1,8697,1,22652,1,243,1,9570,1,6790,1,22895,1,9570,1,48,1
