step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n
0,678700,16,31,30.998297,,0,2,0,0,406014,6543,812,272686,16,67,541,1,59815,1,160,1,5140,1,42432,1,28655,1,134098,1,1844,1,60186,1,1914,4,2685,4,3617,4,21161,4,37552,8,0,0,57902,24,150,1,200,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
1,155600,16,31,30.993937,,0,2,0,0,66198,751,1283,89402,16,67,60,1,6833,1,40,1,641,1,14768,1,1242,1,65045,1,771,1,10911,1,812,4,2645,4,1683,4,17874,4,30078,8,0,0,46670,24,90,1,120,1,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
2,112400,16,31,30.987455,,0,2,0,0,22847,761,3968,89553,16,67,110,1,962,1,50,1,771,1,18526,1,1413,1,67440,1,281,1,2355,1,391,4,2555,4,1613,4,19468,4,39957,8,0,0,55457,24,90,1,170,1,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63,1,31,1,16,1,63,1,31,1,0,1
3,101800,16,31,30.97999,,0,2,0,0,20203,491,531,81597,16,67,20,1,701,1,30,1,761,1,16352,1,892,1,62571,1,271,1,1824,1,271,4,2445,4,1323,4,18997,4,36861,8,0,0,55327,24,140,1,160,1,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
4,99600,16,31,30.972979,,0,2,0,0,19345,581,471,80255,16,67,120,1,621,1,20,1,611,1,15209,1,761,1,62661,1,250,1,1793,1,301,4,2405,4,1353,4,19027,4,36911,8,0,0,55467,24,110,1,120,1,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
5,100500,16,31,30.966393,,0,2,0,0,19243,621,511,81257,16,67,50,1,601,1,20,1,501,1,17233,1,751,1,61819,1,281,1,1763,1,180,4,2405,4,1363,4,18836,4,36470,8,0,0,54796,24,50,1,80,1,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
6,97200,16,31,30.961182,,0,2,0,0,18799,471,481,78401,16,67,50,1,641,1,10,1,491,1,14257,1,701,1,61999,1,250,1,1623,1,210,4,2415,4,1292,4,18856,4,36901,8,0,0,55277,24,60,1,120,1,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
7,103400,16,31,30.955942,,0,2,0,0,22785,1954,491,80615,16,67,40,1,641,1,30,1,491,1,13917,1,641,1,64605,1,250,1,1533,1,220,4,2385,4,1313,4,19588,4,37442,8,0,0,56539,24,50,1,80,1,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
8,99200,16,31,30.950468,,0,2,0,0,20959,511,481,78241,16,67,40,1,601,1,20,1,501,1,13376,1,771,1,62581,1,351,1,1713,1,210,4,2475,4,1443,4,19107,4,36941,8,0,0,55567,24,60,1,80,1,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
9,158200,16,31,30.945265,,0,2,0,0,67485,852,581,90715,16,67,60,1,1132,1,50,1,802,1,22032,1,1483,1,64344,1,812,1,2405,1,351,4,2635,4,1493,4,19337,4,36951,8,0,0,55707,24,80,1,160,1,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,31,1,16,1,64,1,31,1,0,1
