step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n
0,19186900,8555,9570,28.99835,,0,16,16,192,86926,6653,11613,19099974,16,235,240,1,198357,1,230,1,2314233,1,3617023,1,325845,1,12625479,1,18566,1,2525495,1,11763,4,1360293,4,77561,4,2428986,4,4737698,8,7155072,192,0,0,13597,1,1457272,1,6162,1,0,0,0,0,0,0,0,0,0,0,0,0,34220,1,0,1,9570,1,8555,1,34220,1,9570,1,0,1
1,14244200,5761,9570,28.995926,,0,16,12,144,55132,1693,10330,14189068,16,235,401,1,50428,1,250,1,2295676,1,3307740,1,188247,1,8331536,1,14789,1,1852552,1,10350,4,721236,4,75377,4,1706397,4,3342858,8,4884114,144,154812,48,7665,1,609649,1,3757,1,0,0,0,0,0,0,0,0,0,0,0,0,17876,1,440,1,9570,1,5761,1,18316,1,9570,1,0,1
2,16145400,6723,9570,28.994566,,0,16,14,168,77659,4739,12675,16067741,16,235,240,1,27955,1,150,1,2069315,1,3877220,1,195962,1,9880867,1,16031,1,1714784,1,14508,4,907950,4,80727,4,2094093,4,3919503,8,5916878,168,84044,24,9499,1,1126046,1,9018,1,0,0,0,0,0,0,0,0,0,0,0,0,22061,1,313,1,9570,1,6723,1,22374,1,9570,1,0,1
3,16097600,6695,9570,28.994541,,0,16,14,168,66219,1964,15570,16031381,16,235,341,1,34688,1,391,1,2342538,1,4213546,1,216993,1,9207665,1,15220,1,1829618,1,9168,4,894254,4,94394,4,2035319,4,3966875,8,5930063,168,56560,24,9619,1,363138,1,3316,1,0,0,0,0,0,0,0,0,0,0,0,0,21966,1,201,1,9570,1,6695,1,22167,1,9570,1,0,1
4,15894300,6672,9570,28.994545,,0,16,14,168,66146,2074,6332,15828154,16,235,281,1,28606,1,220,1,2107229,1,4246901,1,252783,1,9175883,1,16252,1,1653474,1,9328,4,903642,4,77411,4,2020059,4,3949501,8,5914162,168,49066,24,9268,1,547427,1,3697,1,0,0,0,0,0,0,0,0,0,0,0,0,21835,1,169,1,9570,1,6672,1,22004,1,9570,1,0,1
5,15934000,6758,9570,28.994184,,0,16,14,168,68282,2515,6152,15865718,16,235,331,1,28736,1,200,1,2120755,1,4194319,1,202565,1,9302700,1,16111,1,1691669,1,20199,4,916848,4,80006,4,2052422,4,3973318,8,5962887,168,56701,24,9338,1,550724,1,5661,1,0,0,0,0,0,0,0,0,0,0,0,0,22238,1,191,1,9570,1,6758,1,22429,1,9570,1,0,1
6,17097600,6793,9570,28.993921,,0,16,14,168,78113,1864,5962,17019487,16,235,140,1,45178,1,511,1,2655408,1,4335915,1,289495,1,9677731,1,15109,1,1777857,1,9048,4,935865,4,79375,4,2084655,4,4009548,8,6023285,168,64957,24,9148,1,766014,1,4358,1,0,0,0,0,0,0,0,0,0,0,0,0,22479,1,239,1,9570,1,6793,1,22718,1,9570,1,0,1
7,16478600,6783,9570,28.993895,,0,16,14,168,55185,1934,5952,16423415,16,235,100,1,40729,1,180,1,2307550,1,4257111,1,202064,1,9600110,1,15570,1,2206793,1,10751,4,923701,4,78172,4,2051170,4,3969320,8,5951465,168,63073,24,9388,1,345884,1,2996,1,0,0,0,0,0,0,0,0,0,0,0,0,22445,1,232,1,9570,1,6783,1,22677,1,9570,1,0,1
8,15883400,6772,9570,28.993822,,0,16,14,168,47631,1483,6333,15835769,16,235,281,1,28586,1,70,1,2086278,1,4106758,1,202515,1,9394028,1,17254,1,1733180,1,8998,4,920305,4,77351,4,2027874,4,4042843,8,6002294,168,62091,24,9028,1,567477,1,5491,1,0,0,0,0,0,0,0,0,0,0,0,0,22460,1,241,1,9570,1,6772,1,22701,1,9570,1,0,1
9,15793100,6790,9570,28.993675,,0,16,14,168,59640,1894,5691,15733460,16,235,20,1,28756,1,130,1,2077271,1,4189820,1,264546,1,9153539,1,19378,1,1609048,1,10370,4,922489,4,80096,4,2029037,4,3966585,8,5926977,168,62953,24,9519,1,517970,1,6533,1,0,0,0,0,0,0,0,0,0,0,0,0,22652,1,243,1,9570,1,6790,1,22895,1,9570,1,0,1
10,16144200,6786,9570,28.993578,,0,16,14,168,52742,1553,6473,16091458,16,235,271,1,28816,1,281,1,2063935,1,4379139,1,204258,1,9399378,1,15380,1,1890456,1,9438,4,927158,4,78443,4,1984850,4,3909353,8,5818516,168,69215,24,9208,1,585552,1,3367,1,0,0,0,0,0,0,0,0,0,0,0,0,22700,1,254,1,9570,1,6786,1,22954,1,9570,1,0,1
