step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n,phys_np_reused,phys_np_reused_n,phys_np_sep_hits,phys_np_sep_hits_n,phys_np_full,phys_np_full_n
0,7073900,4495,9570,35.998295,1240,0,9,9,108,51458,15820,4709,7022442,16,161,561,1,109880,1,260,1,1935113,1,975256,1,160988,1,3820766,1,19618,1,784962,1,18876,4,603344,4,89982,4,775845,4,1448637,8,2219772,108,0,0,9779,1,50917,1,4829,1,8085,1,1613,2,8075,1,632180,1,139918,1,79562,1,0,0,0,0,0,0,0,0,17980,1,0,1,9570,1,4495,1,17980,1,9570,1,48,1,0,0,0,0,0,0,0,1,0,1,9570,1
1,5326600,4196,9570,35.993866,1240,0,8,8,96,31939,1353,1934,5294661,16,149,190,1,38744,1,80,1,1947226,1,391850,1,88960,1,2817241,1,10370,1,388674,1,11773,4,484016,4,77929,4,618964,4,1191931,8,1808961,96,0,0,3356,1,25669,1,2855,1,3897,1,1383,2,5440,1,358977,1,18065,1,4398,1,0,0,0,0,0,0,0,0,15924,1,0,1,9570,1,4196,1,15924,1,9570,1,48,1,0,0,0,0,0,0,0,1,5075,1,4495,1
2,5224000,4142,9570,35.986713,1240,0,8,8,96,32567,1212,3487,5191433,16,149,20,1,26992,1,70,1,1912690,1,357334,1,84882,1,2799036,1,10410,1,302008,1,11622,4,479678,4,78240,4,645946,4,1239291,8,1881750,96,0,0,3356,1,24266,1,2835,1,3887,1,1373,2,5320,1,325663,1,17734,1,4459,1,0,0,0,0,0,0,0,0,15744,1,0,1,9570,1,4142,1,15744,1,9570,1,48,1,0,0,0,0,0,0,0,1,5157,1,4413,1
3,5194500,4111,9570,35.976837,1240,0,8,8,96,32964,3116,1974,5161536,16,149,50,1,27302,1,50,1,1925925,1,317508,1,84141,1,2796130,1,10430,1,295325,1,11722,4,480139,4,81165,4,656937,4,1220886,8,1875849,96,0,0,3376,1,30118,1,2795,1,3807,1,1403,2,5340,1,287620,1,16682,1,4889,1,0,0,0,0,0,0,0,0,15687,1,0,1,9570,1,4111,1,15687,1,9570,1,48,1,0,0,0,0,0,0,0,1,5389,1,4181,1
4,5190800,4100,9570,35.964233,1240,0,8,8,96,31428,1152,3638,5159372,16,149,130,1,27402,1,30,1,1936596,1,352204,1,83339,1,2749190,1,10480,1,303140,1,12153,4,478896,4,78540,4,645525,4,1189175,8,1831063,96,0,0,2956,1,24146,1,2876,1,3747,1,1393,2,5491,1,321625,1,17624,1,3797,1,0,0,0,0,0,0,0,0,15670,1,0,1,9570,1,4100,1,15670,1,9570,1,48,1,0,0,0,0,0,0,0,1,5440,1,4130,1
5,5155000,4087,9570,35.948902,1240,0,8,8,96,30665,1102,3447,5124335,16,149,50,1,27362,1,30,1,1935904,1,348006,1,82879,1,2719574,1,10530,1,293081,1,11662,4,476933,4,78580,4,620527,4,1196830,8,1813910,96,0,0,2755,1,24817,1,2805,1,3707,1,1463,2,5310,1,317898,1,17473,1,3767,1,0,0,0,0,0,0,0,0,15642,1,0,1,9570,1,4087,1,15642,1,9570,1,48,1,0,0,0,0,0,0,0,1,5459,1,4111,1
6,5166400,4079,9570,35.93085,1240,0,8,8,96,32727,1182,1954,5133673,16,149,130,1,27803,1,60,1,1934532,1,345691,1,82608,1,2732298,1,10550,1,291909,1,11833,4,479287,4,78610,4,630266,4,1199134,8,1827446,96,0,0,2725,1,24216,1,2815,1,3777,1,1363,2,5180,1,316075,1,17303,1,3817,1,0,0,0,0,0,0,0,0,15666,1,0,1,9570,1,4079,1,15666,1,9570,1,48,1,0,0,0,0,0,0,0,1,5474,1,4096,1
7,5402100,4073,9570,35.910072,1240,0,8,8,96,47785,1202,2054,5354315,16,132,170,1,34907,1,60,1,1983595,1,330583,1,85233,1,2909026,1,10741,1,360510,1,12474,4,516348,4,83329,4,652729,4,1238740,8,1889415,96,0,0,2865,1,26250,1,2795,1,4799,1,1583,2,5400,1,300755,1,17714,1,3737,1,0,0,0,0,0,0,0,0,15684,1,0,1,9570,1,4073,1,15684,1,9570,1,48,1,0,0,0,0,0,0,0,1,5484,1,4086,1
8,5180000,4066,9570,35.88657,1240,0,8,8,96,31188,1172,1944,5148812,16,149,30,1,27793,1,60,1,1939231,1,351823,1,84281,1,2735083,1,10510,1,291127,1,11783,4,480279,4,77989,4,639323,4,1194466,8,1831845,96,0,0,3016,1,22453,1,2855,1,3757,1,1363,2,5501,1,314151,1,23585,1,4819,1,0,0,0,0,0,0,0,0,15684,1,0,1,9570,1,4066,1,15684,1,9570,1,48,1,0,0,0,0,0,0,0,1,5493,1,4077,1
9,5247200,4061,9570,35.86034,1240,0,8,8,96,32843,1183,1984,5214357,16,149,60,1,27613,1,50,1,1938038,1,354168,1,83249,1,2800408,1,10771,1,290235,1,11853,4,480459,4,78420,4,623443,4,1269048,8,1890507,96,0,0,2845,1,29436,1,2915,1,3647,1,1373,2,5551,1,323569,1,18175,1,4749,1,0,0,0,0,0,0,0,0,15705,1,0,1,9570,1,4061,1,15705,1,9570,1,48,1,0,0,0,0,0,0,0,1,5502,1,4068,1
10,5242900,4053,9570,35.831387,1240,0,8,8,96,32220,1152,1934,5210680,16,149,140,1,27432,1,90,1,1926496,1,343607,1,83400,1,2818934,1,10580,1,298671,1,11722,4,481040,4,78871,4,651807,4,1255432,8,1905306,96,0,0,2715,1,24226,1,2865,1,3777,1,1323,2,5330,1,313400,1,17373,1,3587,1,0,0,0,0,0,0,0,0,15690,1,0,1,9570,1,4053,1,15690,1,9570,1,48,1,0,0,0,0,0,0,0,1,5506,1,4064,1
11,5223500,4054,9570,35.79971,1240,0,8,8,96,31235,1252,2025,5192265,16,149,30,1,27883,1,60,1,1944962,1,328048,1,82828,1,2797904,1,10550,1,292971,1,11813,4,481742,4,78711,4,652709,4,1236847,8,1887531,96,0,0,2665,1,25819,1,2815,1,3767,1,1363,2,5430,1,298792,1,16882,1,3657,1,0,0,0,0,0,0,0,0,15715,1,0,1,9570,1,4054,1,15715,1,9570,1,48,1,0,0,0,0,0,0,0,1,5510,1,4060,1
12,5208700,4056,9570,35.765305,1240,0,8,8,96,31604,1152,1884,5177096,16,149,50,1,27843,1,40,1,1937096,1,342996,1,81646,1,2776933,1,10490,1,287440,1,12013,4,482583,4,78811,4,658590,4,1216448,8,1873154,96,0,0,2996,1,23425,1,2876,1,3797,1,1393,2,5410,1,313299,1,17974,1,3637,1,0,0,0,0,0,0,0,0,15716,1,0,1,9570,1,4056,1,15716,1,9570,1,48,1,0,0,0,0,0,0,0,1,5509,1,4061,1
13,5451800,4055,9570,35.728176,1240,0,8,8,96,40029,1262,1925,5411771,16,149,160,1,31230,1,50,1,1967455,1,350517,1,104570,1,2944995,1,12794,1,375038,1,12434,4,546365,4,79081,4,648000,4,1239311,8,1885387,96,0,0,2765,1,26350,1,2845,1,4829,1,1563,2,5150,1,315680,1,19718,1,4358,1,0,0,0,0,0,0,0,0,15731,1,0,1,9570,1,4055,1,15731,1,9570,1,48,1,0,0,0,0,0,0,0,1,5510,1,4060,1
14,5212600,4060,9570,35.688324,1240,0,8,8,96,31015,1313,1934,5181585,16,149,30,1,30929,1,50,1,1938710,1,326214,1,84151,1,2791030,1,10470,1,293832,1,11702,4,481281,4,78701,4,652208,4,1230805,8,1881079,96,0,0,2886,1,25148,1,2775,1,3737,1,1332,2,5310,1,297660,1,17083,1,3837,1,0,0,0,0,0,0,0,0,15731,1,0,1,9570,1,4060,1,15731,1,9570,1,48,1,0,0,0,0,0,0,0,1,5509,1,4061,1
15,5215200,4057,9570,35.64575,1240,0,8,8,96,31331,1172,2064,5183869,16,149,70,1,27663,1,70,1,1937217,1,345170,1,82518,1,2780560,1,10600,1,289714,1,11833,4,488425,4,81696,4,663990,4,1198583,8,1860510,96,0,0,2976,1,28685,1,2936,1,3737,1,1343,2,5470,1,314532,1,18345,1,3587,1,0,0,0,0,0,0,0,0,15734,1,0,1,9570,1,4057,1,15734,1,9570,1,48,1,0,0,0,0,0,0,0,1,5508,1,4062,1
16,5159800,4055,9570,35.600445,1240,0,8,8,96,31027,1122,2004,5128773,16,149,160,1,27533,1,70,1,1936345,1,332717,1,82277,1,2739171,1,10500,1,299152,1,11622,4,479618,4,78791,4,622671,4,1205146,8,1825813,96,0,0,2655,1,24948,1,2855,1,3847,1,1463,2,5280,1,303771,1,16622,1,3517,1,0,0,0,0,0,0,0,0,15727,1,0,1,9570,1,4055,1,15727,1,9570,1,48,1,0,0,0,0,0,0,0,1,5511,1,4059,1
17,5275700,4051,9570,35.552414,1240,0,8,8,96,31355,1192,2024,5244345,16,149,60,1,27793,1,90,1,1955782,1,344349,1,82728,1,2822982,1,10560,1,290005,1,11742,4,483665,4,79131,4,662367,4,1254110,8,1914453,96,0,0,2635,1,24567,1,2916,1,3767,1,1453,2,5430,1,315273,1,17023,1,3627,1,0,0,0,0,0,0,0,0,15724,1,0,1,9570,1,4051,1,15724,1,9570,1,48,1,0,0,0,0,0,0,0,1,5511,1,4059,1
18,5298600,4049,9570,35.501663,1240,0,8,8,96,32153,1122,1984,5266447,16,149,60,1,27483,1,70,1,1955712,1,351252,1,81596,1,2839553,1,10721,1,287460,1,12133,4,483525,4,82568,4,680953,4,1250022,8,1928991,96,0,0,3146,1,25158,1,2935,1,3827,1,1403,2,5300,1,322978,1,16972,1,3677,1,0,0,0,0,0,0,0,0,15728,1,0,1,9570,1,4049,1,15728,1,9570,1,48,1,0,0,0,0,0,0,0,1,5517,1,4053,1
