step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n
0,10655800,8555,9570,28.99835,1240,0,16,16,192,141688,14097,8506,10514112,16,237,1262,1,125643,1,461,1,2182789,1,1219597,1,330459,1,6639212,1,14688,1,2316117,1,15049,4,1280295,4,102939,4,669584,4,1229717,8,1890795,192,0,0,18636,1,969444,1,5390,1,9609,1,2064,2,6272,1,837198,1,234173,1,32042,1,34220,1,0,1,9570,1,8555,1,34220,1,9570,1,48,1
1,6918500,5761,9570,28.995926,1240,0,16,12,144,38883,1984,6843,6879617,16,242,210,1,42973,1,150,1,1914090,1,680976,1,160831,1,4066149,1,14238,1,1318348,1,12424,4,678682,4,78692,4,539473,4,1029470,8,1380168,144,181932,48,6473,1,388010,1,2745,1,3978,1,1453,2,4419,1,607735,1,48373,1,19528,1,17876,1,440,1,9570,1,5761,1,18316,1,9570,1,48,1
2,7088600,6723,9570,28.994566,1240,0,16,14,168,33193,1373,5741,7055407,16,242,341,1,27463,1,40,1,1910212,1,748537,1,184727,1,4169880,1,14207,1,1226911,1,11612,4,830736,4,78792,4,556706,4,1112200,8,1566367,168,96797,24,8015,1,329898,1,2856,1,4609,1,1433,2,4739,1,683261,1,32573,1,25569,1,22061,1,313,1,9570,1,6723,1,22374,1,9570,1,48,1
3,6986800,6695,9570,28.994541,1240,0,16,14,168,35374,1192,8005,6951426,16,242,20,1,26782,1,120,1,1942615,1,693320,1,183575,1,4090877,1,14117,1,1343226,1,12735,4,842779,4,79624,4,511549,4,1027115,8,1470071,168,60587,24,7685,1,252087,1,2976,1,3777,1,1453,2,4679,1,634286,1,34938,1,16873,1,21966,1,201,1,9570,1,6695,1,22167,1,9570,1,48,1
4,6703300,6672,9570,28.994545,1240,0,16,14,168,33759,3357,3467,6669541,16,242,431,1,26802,1,30,1,1910974,1,653052,1,181831,1,3882654,1,13767,1,1225248,1,12364,4,814635,4,78652,4,497702,4,943604,8,1387061,168,50778,24,7555,1,286223,1,2815,1,4519,1,1463,2,4519,1,605430,1,28295,1,12274,1,21835,1,169,1,9570,1,6672,1,22004,1,9570,1,48,1
5,6662500,6758,9570,28.994184,1240,0,16,14,168,34499,1162,3537,6628001,16,242,50,1,27794,1,80,1,1911785,1,650377,1,187573,1,3836585,1,13757,1,1222343,1,12224,4,830385,4,78953,4,485258,4,946900,8,1368725,168,59896,24,10651,1,235645,1,2906,1,3888,1,1453,2,4819,1,607464,1,27263,1,10841,1,22238,1,191,1,9570,1,6758,1,22429,1,9570,1,48,1
6,6814000,6793,9570,28.993921,1240,0,16,14,168,34036,1262,3797,6779964,16,242,100,1,26952,1,110,1,1905473,1,670316,1,183555,1,3979872,1,13586,1,1240668,1,12404,4,840655,4,79554,4,511178,4,999031,8,1439332,168,67080,24,7985,1,274430,1,2815,1,3827,1,1463,2,4599,1,622844,1,30880,1,9649,1,22479,1,239,1,9570,1,6793,1,22718,1,9570,1,48,1
7,6971300,6783,9570,28.993895,1240,0,16,14,168,43149,1373,6913,6928151,16,242,140,1,31391,1,80,1,1910062,1,727506,1,181621,1,4066580,1,10771,1,1206221,1,11302,4,919868,4,80806,4,551075,4,1029580,8,1502614,168,71127,24,8577,1,244342,1,2825,1,3948,1,1443,2,5220,1,684152,1,27613,1,8547,1,22445,1,232,1,9570,1,6783,1,22677,1,9570,1,48,1
8,6728200,6772,9570,28.993822,1240,0,16,14,168,34653,1352,3687,6693547,16,242,40,1,26862,1,20,1,1899441,1,647552,1,210707,1,3895489,1,13436,1,1223164,1,11683,4,836687,4,78692,4,489496,4,969193,8,1391489,168,63513,24,7755,1,263199,1,2916,1,5050,1,1533,2,4769,1,602805,1,29026,1,8707,1,22460,1,241,1,9570,1,6772,1,22701,1,9570,1,48,1
9,6633200,6790,9570,28.993675,1240,0,16,14,168,33193,1202,3657,6600007,16,242,10,1,26852,1,40,1,1898089,1,654625,1,182603,1,3824181,1,13606,1,1205670,1,12043,4,847598,4,78712,4,497922,4,941901,8,1370769,168,65396,24,7815,1,218472,1,2845,1,3727,1,1423,2,4849,1,611241,1,27744,1,8677,1,22652,1,243,1,9570,1,6790,1,22895,1,9570,1,48,1
10,6721000,6786,9570,28.993578,1240,0,16,14,168,33504,1132,3517,6687496,16,242,10,1,27213,1,90,1,1900032,1,648754,1,182723,1,3915408,1,13266,1,1243604,1,11783,4,848991,4,78913,4,496931,4,947451,8,1370078,168,70787,24,7995,1,265834,1,2775,1,3597,1,1443,2,4960,1,601693,1,31220,1,8727,1,22700,1,254,1,9570,1,6786,1,22954,1,9570,1,48,1
11,6689300,6806,9570,28.99352,1240,0,16,14,168,33886,1202,3847,6655414,16,242,60,1,27042,1,10,1,1900012,1,636590,1,184316,1,3894026,1,13356,1,1233504,1,12214,4,850925,4,79093,4,502020,4,973452,8,1400337,168,71288,24,7995,1,220837,1,2795,1,3617,1,1413,2,4960,1,592104,1,31040,1,8567,1,22716,1,263,1,9570,1,6806,1,22979,1,9570,1,48,1
12,6892500,6806,9570,28.993486,1240,0,16,14,168,65384,1523,9799,6827116,16,242,140,1,30108,1,70,1,1968615,1,683722,1,207681,1,3923393,1,13386,1,1229015,1,12174,4,845164,4,80776,4,492352,4,970466,8,1383915,168,69104,24,8156,1,270082,1,2966,1,4348,1,1463,2,4909,1,639566,1,29477,1,7424,1,22744,1,264,1,9570,1,6806,1,23008,1,9570,1,48,1
13,6673100,6780,9570,28.993422,1240,0,16,14,168,35371,1122,7355,6637729,16,242,80,1,31030,1,100,1,1909901,1,637973,1,184747,1,3860512,1,13386,1,1224938,1,12063,4,848430,4,79023,4,495728,4,954285,8,1371581,168,71077,24,8176,1,223762,1,2805,1,3797,1,1443,2,4940,1,595010,1,28736,1,7384,1,22736,1,253,1,9570,1,6780,1,22989,1,9570,1,48,1
14,6681500,6784,9570,28.99337,1240,0,16,14,168,34883,1222,7054,6646617,16,242,70,1,26321,1,20,1,1908008,1,642462,1,184256,1,3872204,1,13276,1,1240478,1,12234,4,853259,4,79143,4,479817,4,935147,8,1336824,168,71087,24,7935,1,249763,1,2845,1,3978,1,1553,2,4829,1,604048,1,26201,1,7424,1,22775,1,271,1,9570,1,6784,1,23046,1,9570,1,48,1
15,6676000,6765,9570,28.993326,1240,0,16,14,168,33161,1172,6994,6642839,16,242,20,1,27273,1,20,1,1909010,1,630960,1,183114,1,3879098,1,13346,1,1212423,1,12404,4,854321,4,79213,4,491100,4,983892,8,1403533,168,64465,24,7905,1,224143,1,2775,1,3737,1,1423,2,4589,1,588407,1,28986,1,6863,1,22775,1,254,1,9570,1,6765,1,23029,1,9570,1,48,1
16,6739800,6760,9570,28.993288,1240,0,16,14,168,32566,1042,6763,6707234,16,242,160,1,26822,1,60,1,1907888,1,613275,1,182362,1,3963190,1,13476,1,1230879,1,12013,4,853189,4,79083,4,487612,4,950036,8,1365579,168,65306,24,17774,1,315710,1,5801,1,3807,1,1473,2,4769,1,573809,1,25720,1,6994,1,22734,1,256,1,9570,1,6760,1,22990,1,9570,1,48,1
17,6866200,6761,9570,28.993235,1240,0,16,14,168,33494,1293,6643,6832706,16,242,60,1,27714,1,30,1,1910062,1,717517,1,185639,1,3978079,1,13606,1,1299612,1,12023,4,857217,4,79764,4,492492,4,933454,8,1354899,168,64404,24,8406,1,280963,1,2876,1,3757,1,1493,2,4729,1,663803,1,38244,1,7424,1,22757,1,248,1,9570,1,6761,1,23005,1,9570,1,48,1
18,6760900,6734,9570,28.99321,1240,0,16,14,168,32625,1102,6603,6728275,16,242,60,1,26702,1,110,1,1909310,1,632462,1,183705,1,3962348,1,13576,1,1252892,1,12123,4,853309,4,79614,4,498463,4,964314,8,1392732,168,63443,24,7965,1,279220,1,3447,1,3787,1,1443,2,4669,1,591553,1,27583,1,6603,1,22736,1,249,1,9570,1,6734,1,22985,1,9570,1,48,1
19,6893100,6754,9570,28.99318,1240,0,16,14,168,44578,1383,13787,6848522,16,242,100,1,30900,1,50,1,1925872,1,783529,1,228752,1,3866433,1,12885,1,1226380,1,12224,4,845123,4,78602,4,501249,4,947281,8,1372763,168,61980,24,8747,1,230716,1,3076,1,5190,1,1423,2,5040,1,737861,1,32793,1,7274,1,22779,1,242,1,9570,1,6754,1,23021,1,9570,1,48,1
20,6735500,6753,9570,28.99314,1240,0,16,14,168,36442,1252,6563,6699058,16,242,120,1,30880,1,40,1,1902467,1,646329,1,183455,1,3922471,1,13296,1,1226821,1,12204,4,852989,4,80876,4,497031,4,943634,8,1370088,168,64014,24,8426,1,285031,1,3387,1,4489,1,1413,2,4920,1,603527,1,29327,1,6643,1,22809,1,233,1,9570,1,6753,1,23042,1,9570,1,48,1
21,6692500,6741,9570,28.993107,1240,0,16,14,168,36796,1363,10871,6655704,16,239,160,1,27213,1,20,1,1939368,1,627092,1,180369,1,3868607,1,12875,1,1203436,1,12344,4,853329,4,79283,4,495468,4,946750,8,1365239,168,66108,24,8436,1,254652,1,2946,1,3727,1,1593,2,5280,1,587656,1,26421,1,6102,1,22787,1,225,1,9570,1,6741,1,23012,1,9570,1,48,1
