step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n,phys_np_reused,phys_np_reused_n,phys_np_sep_hits,phys_np_sep_hits_n,phys_np_full,phys_np_full_n
0,6309700,4495,9570,35.998295,1240,0,9,9,108,123557,18766,5651,6186143,16,166,922,1,163904,1,1212,1,593517,1,1318015,1,232075,1,3864284,1,12213,1,804421,1,18055,4,596874,4,92838,4,776307,4,1470397,8,2241054,108,0,0,11011,1,52020,1,3497,1,11923,1,2294,2,5881,1,910444,1,177169,1,76857,1,79763,1,92527,1,360751,1,54194,1,17980,1,0,1,9570,1,4495,1,17980,1,9570,1,48,1,1241,1,0,1,0,1,0,1,0,1,9570,1
1,4722500,4300,9570,35.993866,1240,0,9,8,96,39876,1583,2776,4682624,16,168,771,1,47782,1,120,1,397001,1,456690,1,152883,1,3615804,1,11572,1,558029,1,14488,4,673631,4,86245,4,745414,4,1486508,8,2204019,96,25128,12,3236,1,28735,1,2976,1,7013,1,2034,2,5911,1,406454,1,32793,1,5020,1,13075,1,28515,1,296288,1,58743,1,16277,1,27,1,9570,1,4300,1,16304,1,9570,1,48,1,1241,1,0,1,0,1,4495,1,5075,1,0,1
2,3962900,4339,9570,35.986713,1240,0,9,8,96,41246,1623,2535,3921654,16,168,792,1,35458,1,751,1,358627,1,152713,1,139608,1,3222955,1,10751,1,429814,1,13346,4,498385,4,81306,4,705662,4,1436883,8,2105614,96,34396,12,3366,1,37822,1,2896,1,4899,1,1423,2,5531,1,112105,1,24407,1,4569,1,19898,1,26982,1,269206,1,41489,1,16269,1,36,1,9570,1,4339,1,16305,1,9570,1,48,1,1240,1,1,1,1,1,4495,1,5075,1,0,1
3,3475000,4335,9570,35.976837,1240,0,9,8,96,33125,1443,1964,3441875,16,168,271,1,26731,1,120,1,276319,1,157832,1,93890,1,2876281,1,10430,1,338539,1,13877,4,497593,4,78250,4,648633,4,1252520,8,1873820,96,25369,12,3747,1,27613,1,3126,1,3837,1,1353,2,5751,1,120321,1,25449,1,3256,1,5100,1,24266,1,217176,1,27252,1,16306,1,30,1,9570,1,4335,1,16336,1,9570,1,48,1,1240,1,1,1,0,1,4495,1,5075,1,0,1
4,4361500,4329,9570,35.964233,1240,0,9,8,96,41863,1403,2715,4319637,16,168,150,1,35859,1,70,1,357575,1,153895,1,139798,1,3618935,1,13356,1,397251,1,17403,4,732003,4,89371,4,739297,4,1587653,8,2291251,96,32983,12,3286,1,35408,1,2916,1,4789,1,1773,2,6382,1,116012,1,21561,1,4689,1,14999,1,28144,1,274075,1,39977,1,16296,1,31,1,9570,1,4329,1,16327,1,9570,1,48,1,1240,1,1,1,0,1,4495,1,5075,1,0,1
5,3960800,4324,9570,35.948902,1240,0,9,8,96,33655,1573,2264,3927145,16,168,70,1,32633,1,230,1,362515,1,150102,1,119539,1,3251395,1,10660,1,397842,1,13526,4,711353,4,85644,4,683199,4,1295647,8,1952136,96,24447,12,5521,1,37943,1,4468,1,4789,1,1643,2,8246,1,112971,1,23064,1,3837,1,6583,1,25950,1,280948,1,45317,1,16313,1,28,1,9570,1,4324,1,16341,1,9570,1,48,1,1240,1,1,1,0,1,4495,1,5075,1,0,1
6,3805400,4326,9570,35.93085,1240,0,9,8,96,34605,1693,2274,3770795,16,168,60,1,31581,1,40,1,285006,1,145989,1,142864,1,3154444,1,10811,1,477715,1,14137,4,617403,4,80154,4,658281,4,1255796,8,1885282,96,26521,12,3577,1,29717,1,3166,1,5040,1,2064,2,5701,1,107967,1,21702,1,4649,1,6312,1,26020,1,222035,1,28805,1,16318,1,31,1,9570,1,4326,1,16349,1,9570,1,48,1,1240,1,1,1,0,1,4495,1,5075,1,0,1
7,3605300,4319,9570,35.910072,1240,0,9,8,96,36472,1222,2024,3568828,16,168,611,1,31460,1,140,1,275869,1,146871,1,117004,1,2986362,1,10510,1,376191,1,12975,4,550605,4,79372,4,657340,4,1267078,8,1898959,96,23435,12,3537,1,23645,1,2976,1,4198,1,1714,2,5511,1,107055,1,22463,1,4358,1,6092,1,25809,1,207468,1,36039,1,16316,1,27,1,9570,1,4319,1,16343,1,9570,1,48,1,1240,1,1,1,0,1,4495,1,5075,1,0,1
8,3580700,4316,9570,35.88657,1240,0,9,8,96,35457,1243,2174,3545243,16,168,100,1,26801,1,70,1,258255,1,175667,1,107356,1,2966444,1,10550,1,369047,1,12905,4,507693,4,79352,4,662850,4,1286766,8,1924147,96,23295,12,3847,1,27663,1,3146,1,4899,1,1313,2,5721,1,135089,1,27483,1,3296,1,4819,1,22343,1,203770,1,27132,1,16293,1,27,1,9570,1,4316,1,16320,1,9570,1,48,1,1240,1,1,1,0,1,4495,1,5075,1,0,1
9,3406800,4312,9570,35.86034,1240,0,9,8,96,33236,1212,2165,3373564,16,168,281,1,27433,1,160,1,259147,1,133506,1,92978,1,2849640,1,10420,1,298302,1,12193,4,501321,4,79532,4,652240,4,1265695,8,1899989,96,15780,12,3477,1,22072,1,3046,1,3687,1,1393,2,5470,1,104771,1,16872,1,3276,1,4809,1,22613,1,204291,1,27192,1,16297,1,18,1,9570,1,4312,1,16315,1,9570,1,48,1,1240,1,1,1,0,1,4495,1,5075,1,0,1
