step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n
0,8528000,4495,9570,35.998295,,0,9,9,108,74936,7424,4179,8453064,16,151,1012,1,113350,1,301,1,1915380,1,2584877,1,179017,1,3646103,1,13025,1,691299,1,13075,4,307065,4,67491,4,833364,4,1669945,8,2499130,108,0,0,3747,1,47332,1,5360,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17980,1,0,1,9570,1,4495,1,17980,1,9570,1,0,1,0,0,0,0,0,0
1,8381200,4196,9570,35.993866,,0,8,8,96,73878,1864,5291,8307322,16,139,421,1,62992,1,90,1,2421651,1,2539379,1,90255,1,3180451,1,12083,1,473678,1,9248,4,272658,4,74975,4,775793,4,1538851,8,2309353,96,0,0,3176,1,27082,1,3126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15924,1,0,1,9570,1,4196,1,15924,1,9570,1,0,1,0,0,0,0,0,0
2,7493100,4142,9570,35.986713,,0,8,8,96,50163,1413,6473,7442937,16,139,391,1,25309,1,80,1,1953724,1,2381864,1,89503,1,2980694,1,11372,1,304851,1,7925,4,272027,4,65657,4,766034,4,1530394,8,2289956,96,0,0,3046,1,26782,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15744,1,0,1,9570,1,4142,1,15744,1,9570,1,0,1,0,0,0,0,0,0
3,7417200,4111,9570,35.976837,,0,8,8,96,49999,1473,5931,7367201,16,139,321,1,25139,1,80,1,1954346,1,2328971,1,88612,1,2958811,1,10921,1,322515,1,7725,4,269171,4,65337,4,764621,4,1497952,8,2256641,96,0,0,3016,1,24447,1,2555,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15687,1,0,1,9570,1,4111,1,15687,1,9570,1,0,1,0,0,0,0,0,0
4,7430100,4100,9570,35.964233,,0,8,8,96,52950,5290,2264,7377150,16,139,250,1,24628,1,80,1,1953985,1,2346225,1,88481,1,2952349,1,11152,1,308608,1,7484,4,269482,4,65537,4,763930,4,1504454,8,2266120,96,0,0,2966,1,22093,1,2505,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15670,1,0,1,9570,1,4100,1,15670,1,9570,1,0,1,0,0,0,0,0,0
5,7409800,4087,9570,35.948902,,0,8,8,96,51336,1493,2345,7358464,16,139,210,1,25169,1,80,1,1953765,1,2327519,1,86508,1,2954243,1,10971,1,300232,1,8066,4,268470,4,65537,4,767006,4,1514794,8,2279455,96,0,0,3427,1,22704,1,2515,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15642,1,0,1,9570,1,4087,1,15642,1,9570,1,0,1,0,0,0,0,0,0
6,7419000,4079,9570,35.93085,,0,8,8,96,51388,1643,2155,7367612,16,139,220,1,24157,1,80,1,1955267,1,2330063,1,98200,1,2948441,1,11182,1,311383,1,7935,4,276906,4,65817,4,758169,4,1502941,8,2258955,96,0,0,2946,1,18175,1,2525,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15666,1,0,1,9570,1,4079,1,15666,1,9570,1,0,1,0,0,0,0,0,0
7,7406700,4073,9570,35.910072,,0,8,8,96,52394,1293,2095,7354306,16,139,150,1,24377,1,80,1,1954626,1,2312119,1,100925,1,2951006,1,11021,1,319960,1,7995,4,281415,4,66759,4,752087,4,1497310,8,2247303,96,0,0,3186,1,18446,1,2555,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15684,1,0,1,9570,1,4073,1,15684,1,9570,1,0,1,0,0,0,0,0,0
8,7415100,4066,9570,35.88657,,0,8,8,96,48100,1563,2195,7367000,16,139,140,1,24207,1,80,1,1956630,1,2332067,1,107398,1,2935416,1,11061,1,321292,1,7484,4,265685,4,65527,4,758169,4,1491679,8,2247653,96,0,0,3346,1,18105,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15684,1,0,1,9570,1,4066,1,15684,1,9570,1,0,1,0,0,0,0,0,0
9,7307100,4061,9570,35.86034,,0,8,8,96,38760,1042,2025,7268340,16,139,70,1,24548,1,80,1,1952793,1,2301929,1,83552,1,2893966,1,11402,1,292226,1,7384,4,263300,4,65206,4,749552,4,1491209,8,2238736,96,0,0,2946,1,18576,1,2525,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15705,1,0,1,9570,1,4061,1,15705,1,9570,1,0,1,0,0,0,0,0,0
