step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n
0,9187100,4495,9570,35.998295,,0,9,9,108,78899,7104,5441,9108201,16,151,541,1,130261,1,731,1,2119068,1,2555841,1,163796,1,4125298,1,12664,1,735880,1,11382,4,619746,4,71839,4,908412,4,1745918,8,2648890,108,0,0,3156,1,18546,1,3316,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17980,1,0,1,9570,1,4495,1,17980,1,9570,1,0,1,0,0,0,0,0,0
1,7978900,4196,9570,35.993866,,0,8,8,96,64652,1323,3898,7914248,16,139,281,1,35388,1,70,1,1992554,1,2483391,1,104952,1,3286510,1,11101,1,385454,1,7384,4,482892,4,65847,4,776959,4,1542446,8,2315507,96,0,0,2856,1,18666,1,2685,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15924,1,0,1,9570,1,4196,1,15924,1,9570,1,0,1,0,0,0,0,0,0
2,7639200,4142,9570,35.986713,,0,8,8,96,51792,1253,5380,7587408,16,139,611,1,24628,1,70,1,1954310,1,2351106,1,88601,1,3157331,1,10751,1,294719,1,7775,4,477661,4,65466,4,769204,4,1517618,8,2281441,96,0,0,2745,1,18345,1,2545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15744,1,0,1,9570,1,4142,1,15744,1,9570,1,0,1,0,0,0,0,0,0
3,7640300,4111,9570,35.976837,,0,8,8,96,63102,1323,5561,7577198,16,139,130,1,25589,1,70,1,1958358,1,2335846,1,86747,1,3159415,1,11041,1,297324,1,7354,4,476770,4,65286,4,767080,4,1514121,8,2275640,96,0,0,3387,1,23986,1,2785,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15687,1,0,1,9570,1,4111,1,15687,1,9570,1,0,1,0,0,0,0,0,0
4,7672000,4100,9570,35.964233,,0,8,8,96,54885,6723,2786,7617115,16,139,190,1,24628,1,150,1,1962646,1,2342098,1,86006,1,3190265,1,11131,1,280912,1,7354,4,475016,4,65446,4,783702,4,1523229,8,2304145,96,0,0,3166,1,41470,1,3246,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15670,1,0,1,9570,1,4100,1,15670,1,9570,1,0,1,0,0,0,0,0,0
5,7677000,4087,9570,35.948902,,0,8,8,96,48714,1634,3257,7628286,16,139,220,1,24978,1,150,1,1964199,1,2384961,1,87258,1,3155317,1,11202,1,289979,1,7825,4,482090,4,65777,4,767801,4,1508249,8,2272793,96,0,0,2906,1,26211,1,2845,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15642,1,0,1,9570,1,4087,1,15642,1,9570,1,0,1,0,0,0,0,0,0
6,7663300,4079,9570,35.93085,,0,8,8,96,50473,1383,2485,7612827,16,139,130,1,24237,1,150,1,1960472,1,2375112,1,87298,1,3154225,1,11202,1,280972,1,9378,4,489585,4,65697,4,764044,4,1511997,8,2273556,96,0,0,2866,1,25549,1,2755,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15666,1,0,1,9570,1,4079,1,15666,1,9570,1,0,1,0,0,0,0,0,0
7,7711200,4073,9570,35.910072,,0,8,8,96,55491,1363,2345,7655709,16,139,140,1,24648,1,150,1,1956474,1,2404950,1,91877,1,3166489,1,10981,1,310299,1,7805,4,482771,4,65997,4,765837,4,1505504,8,2268997,96,0,0,2755,1,21481,1,2675,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15684,1,0,1,9570,1,4073,1,15684,1,9570,1,0,1,0,0,0,0,0,0
8,7755200,4066,9570,35.88657,,0,8,8,96,39836,1032,2626,7715364,16,139,271,1,24147,1,220,1,1967135,1,2415770,1,85104,1,3211926,1,10791,1,317883,1,8637,4,532768,4,67380,4,758283,4,1502459,8,2258116,96,0,0,2655,1,18165,1,2665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15684,1,0,1,9570,1,4066,1,15684,1,9570,1,0,1,0,0,0,0,0,0
9,7756000,4061,9570,35.86034,,0,8,8,96,37079,1083,2274,7718921,16,139,90,1,24167,1,100,1,1954941,1,2385763,1,117817,1,3225242,1,10801,1,343172,1,8306,4,517378,4,65426,4,760277,4,1505795,8,2263797,96,0,0,2645,1,18626,1,2535,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15705,1,0,1,9570,1,4061,1,15705,1,9570,1,0,1,0,0,0,0,0,0
