step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n
0,6669500,4495,9570,35.998295,,0,9,9,108,83620,6933,4519,6585880,16,160,1012,1,130834,1,581,1,521833,1,1032515,1,228374,1,4657926,1,12805,1,1050620,1,26151,4,848157,4,95015,4,862966,4,1696875,8,2555322,108,0,0,8537,1,59085,1,3587,1,0,0,0,0,0,0,672777,1,139541,1,86899,1,43054,1,74905,1,347375,1,54135,1,17980,1,0,1,9570,1,4495,1,17980,1,9570,1,48,1,1241,1,0,1,0,1
1,4140400,4196,9570,35.993866,,0,8,8,96,41399,1413,1834,4099001,16,149,341,1,50668,1,210,1,366812,1,416599,1,125293,1,3124959,1,14117,1,481335,1,12023,4,494911,4,78012,4,651646,4,1370912,8,2020723,96,0,0,5471,1,26191,1,3046,1,0,0,0,0,0,0,381761,1,26151,1,5280,1,14388,1,32002,1,281918,1,37833,1,15924,1,0,1,9570,1,4196,1,15924,1,9570,1,48,1,1241,1,0,1,0,1
2,4055300,4142,9570,35.986713,,0,8,8,96,36290,1242,1794,4019010,16,149,150,1,26000,1,160,1,297578,1,378891,1,137397,1,3165748,1,13085,1,531111,1,14558,4,604855,4,88602,4,642798,4,1240028,8,1881032,96,0,0,3346,1,36431,1,2775,1,0,0,0,0,0,0,346297,1,23906,1,5390,1,16973,1,24377,1,224897,1,30419,1,15744,1,0,1,9570,1,4142,1,15744,1,9570,1,48,1,1240,1,1,1,1,1
3,3913100,4111,9570,35.976837,,0,8,8,96,33656,1122,3317,3879444,16,149,40,1,35008,1,60,1,339359,1,356653,1,139491,1,2995477,1,13356,1,323438,1,12474,4,496785,4,78382,4,736110,4,1298742,8,2031535,96,0,0,5130,1,39186,1,4108,1,0,0,0,0,0,0,325793,1,22343,1,5210,1,7284,1,26181,1,257791,1,47813,1,15687,1,0,1,9570,1,4111,1,15687,1,9570,1,48,1,1240,1,1,1,0,1
4,3727800,4100,9570,35.964233,,0,8,8,96,32543,3286,1724,3695257,16,149,20,1,30760,1,30,1,316665,1,465123,1,125083,1,2744540,1,13035,1,327807,1,11973,4,481074,4,77991,4,620605,4,1187707,8,1806588,96,0,0,3527,1,27634,1,2936,1,0,0,0,0,0,0,433953,1,23255,1,4649,1,7074,1,25269,1,240878,1,43074,1,15670,1,0,1,9570,1,4100,1,15670,1,9570,1,48,1,1240,1,1,1,0,1
5,3851000,4087,9570,35.948902,,0,8,8,96,38356,1453,2225,3812644,16,149,140,1,29868,1,90,1,314230,1,353296,1,114593,1,2989786,1,10641,1,352805,1,13977,4,555659,4,85205,4,665933,4,1269536,8,1933244,96,0,0,4809,1,36411,1,3998,1,0,0,0,0,0,0,325723,1,20099,1,4228,1,15139,1,23846,1,235357,1,39557,1,15642,1,0,1,9570,1,4087,1,15642,1,9570,1,48,1,1240,1,1,1,0,1
6,3851300,4079,9570,35.93085,,0,8,8,96,32949,2986,1714,3818351,16,149,210,1,43444,1,150,1,394346,1,358572,1,114973,1,2893319,1,13336,1,377363,1,12895,4,567763,4,79745,4,619593,4,1198748,8,1816627,96,0,0,3517,1,27674,1,3036,1,0,0,0,0,0,0,331138,1,19788,1,4268,1,9138,1,31792,1,310994,1,41841,1,15666,1,0,1,9570,1,4079,1,15666,1,9570,1,48,1,1240,1,1,1,0,1
7,3850400,4073,9570,35.910072,,0,8,8,96,33718,1182,3968,3816682,16,149,40,1,24979,1,60,1,276026,1,351813,1,91838,1,3058370,1,13556,1,288961,1,12815,4,583643,4,81909,4,788591,4,1261440,8,2046064,96,0,0,4228,1,31842,1,3757,1,0,0,0,0,0,0,326554,1,18536,1,3817,1,4930,1,22093,1,217773,1,30990,1,15684,1,0,1,9570,1,4073,1,15684,1,9570,1,48,1,1240,1,1,1,0,1
8,3559700,4066,9570,35.88657,,0,8,8,96,31568,1202,1874,3528132,16,149,20,1,25950,1,230,1,277248,1,347715,1,100786,1,2762936,1,13246,1,325161,1,12114,4,498228,4,78683,4,621717,4,1195632,8,1815475,96,0,0,3447,1,23826,1,2926,1,0,0,0,0,0,0,320432,1,19318,1,4829,1,5471,1,24067,1,211040,1,36321,1,15684,1,0,1,9570,1,4066,1,15684,1,9570,1,48,1,1240,1,1,1,0,1
9,4046800,4061,9570,35.86034,,0,8,8,96,34067,1112,1944,4012733,16,149,30,1,24808,1,40,1,271638,1,433261,1,91778,1,3177942,1,13236,1,323398,1,13065,4,613962,4,84093,4,783842,4,1317990,8,2099888,96,0,0,4589,1,31952,1,3938,1,0,0,0,0,0,0,409365,1,17043,1,3727,1,4849,1,20730,1,215168,1,30730,1,15705,1,0,1,9570,1,4061,1,15705,1,9570,1,48,1,1240,1,1,1,0,1
