step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n,phys_np_reused,phys_np_reused_n,phys_np_sep_hits,phys_np_sep_hits_n,phys_np_full,phys_np_full_n
0,5994600,8555,9570,28.99835,1240,0,16,16,192,60273,16301,9618,5934327,16,252,1022,1,126703,1,351,1,522241,1,1622110,1,262994,1,3383236,1,15670,1,1145166,1,18606,4,629307,4,99741,4,451596,4,882312,8,1324289,192,0,0,15640,1,105472,1,3286,1,8256,1,1343,2,6212,1,1233936,1,208780,1,42662,1,38604,1,81075,1,347256,1,52761,1,34220,1,0,1,9570,1,8555,1,34220,1,9570,1,48,1,1241,1,0,1,0,1,0,1,0,1,9570,1
1,3669700,5881,9570,28.995977,1240,0,16,13,156,32817,1994,6373,3636883,16,252,361,1,40638,1,160,1,331445,1,741452,1,172691,1,2335768,1,14368,1,771158,1,14448,4,394166,4,82909,4,336846,4,660897,8,927698,156,63672,36,7354,1,51188,1,3386,1,4709,1,1513,2,5200,1,652932,1,49715,1,18776,1,6863,1,29206,1,246583,1,48142,1,18320,1,220,1,9570,1,5881,1,18540,1,9570,1,48,1,1241,1,0,1,0,1,3584,1,1015,1,4971,1
2,3847600,6836,9570,28.994898,1240,0,16,14,168,46117,1523,9098,3801483,16,229,311,1,32713,1,651,1,317629,1,665892,1,188431,1,2582251,1,13606,1,730090,1,15319,4,484469,4,84382,4,397733,4,776409,8,1075702,168,89341,24,6803,1,71667,1,2976,1,4118,1,1513,2,5250,1,582101,1,36770,1,25288,1,28274,1,26982,1,228839,1,32933,1,22023,1,361,1,9570,1,6836,1,22384,1,9570,1,48,1,1240,1,1,1,1,1,1991,1,1364,1,6215,1
3,3545600,6824,9570,28.994986,1240,0,16,14,168,30691,1463,6433,3514909,16,252,60,1,26892,1,70,1,284255,1,545766,1,183382,1,2461139,1,13346,1,621441,1,14448,4,457517,4,84071,4,406219,4,801386,8,1136879,168,64293,24,8035,1,53392,1,2916,1,3928,1,1373,2,4949,1,471023,1,34977,1,14157,1,5531,1,25108,1,226093,1,27262,1,21641,1,278,1,9570,1,6824,1,21919,1,9570,1,48,1,1240,1,1,1,0,1,2987,1,1643,1,4940,1
4,3004900,6785,9570,28.995104,1240,0,16,14,168,30588,1493,4068,2974312,16,252,120,1,27162,1,180,1,281389,1,235431,1,182640,1,2233913,1,13476,1,507202,1,13095,4,457968,4,86636,4,371552,4,731663,8,1052648,168,46499,24,6963,1,44295,1,2906,1,3867,1,1413,2,4859,1,181308,1,25208,1,7414,1,4919,1,24267,1,224300,1,27733,1,20995,1,186,1,9570,1,6785,1,21181,1,9570,1,48,1,1240,1,1,1,0,1,6965,1,1922,1,683,1
5,2982900,6898,9570,28.994875,1240,0,16,14,168,31011,1292,4018,2951889,16,252,140,1,26000,1,70,1,275949,1,217657,1,185426,1,2233352,1,13295,1,482545,1,12674,4,461034,4,83640,4,379057,4,747693,8,1067716,168,55015,24,8296,1,43073,1,2906,1,4298,1,1463,2,5380,1,166519,1,25128,1,6292,1,5080,1,22483,1,220733,1,27473,1,21146,1,246,1,9570,1,6898,1,21392,1,9570,1,48,1,1240,1,1,1,0,1,7282,1,1916,1,372,1
6,2972100,6945,9570,28.994629,1240,0,16,14,168,30230,1403,3848,2941870,16,252,50,1,25910,1,50,1,271971,1,200264,1,186397,1,2243672,1,13556,1,479890,1,13907,4,464941,4,82769,4,379437,4,757021,8,1072365,168,60246,24,8216,1,42281,1,2916,1,3887,1,1373,2,5631,1,150018,1,25339,1,5621,1,4689,1,21722,1,218098,1,27292,1,21376,1,293,1,9570,1,6945,1,21669,1,9570,1,48,1,1240,1,1,1,0,1,7417,1,1913,1,240,1
7,3478400,6928,9570,28.99459,1240,0,16,14,168,33896,1674,4440,3444504,16,252,130,1,25609,1,20,1,273204,1,211205,1,240832,1,2680229,1,13275,1,601844,1,15339,4,599239,4,84813,4,417220,4,866531,8,1203306,168,76006,24,10620,1,64854,1,4067,1,4218,1,1823,2,7985,1,156560,1,28294,1,5831,1,4749,1,21802,1,217507,1,29006,1,21387,1,296,1,9570,1,6928,1,21683,1,9570,1,48,1,1240,1,1,1,0,1,7472,1,1891,1,207,1
8,3203700,6912,9570,28.994543,1240,0,16,14,168,30516,1433,4098,3173184,16,252,20,1,25749,1,40,1,271891,1,223719,1,187059,1,2451370,1,13336,1,500329,1,14227,4,466214,4,82829,4,429854,4,886029,8,1241661,168,70124,24,4559,1,52060,1,2926,1,3827,1,1463,2,5621,1,172691,1,28865,1,5030,1,4739,1,22393,1,217236,1,27342,1,21357,1,304,1,9570,1,6912,1,21661,1,9570,1,48,1,1240,1,1,1,0,1,7530,1,1870,1,170,1
9,2988900,6950,9570,28.99441,1240,0,16,15,180,30989,1543,4018,2957911,16,252,60,1,26010,1,40,1,274887,1,215814,1,185686,1,2242028,1,13386,1,482816,1,13696,4,469119,4,89642,4,384647,4,735049,8,1090831,180,24848,12,8637,1,42972,1,2876,1,3948,1,1382,2,5701,1,165547,1,25980,1,6082,1,5000,1,21962,1,218699,1,29066,1,21690,1,87,1,9570,1,6950,1,21777,1,9570,1,48,1,1240,1,1,1,0,1,7573,1,1854,1,143,1
