step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n,phys_np_reused,phys_np_reused_n,phys_np_sep_hits,phys_np_sep_hits_n,phys_np_full,phys_np_full_n
0,18797500,4495,9570,35.998295,1240,0,9,9,108,96375,20982,4930,18701125,16,158,932,1,105411,1,431,1,1935367,1,2337500,1,135551,1,14164260,1,21673,1,753285,1,11543,4,545620,4,67024,4,4287246,4,8419983,8,12702298,108,0,0,5942,1,34198,1,3837,1,8066,1,1253,2,5281,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17980,1,0,1,9570,1,4495,1,17980,1,9570,1,0,1,0,0,0,0,0,0,0,1,0,1,9570,1
1,16418400,4196,9570,35.993866,1240,0,8,8,96,54215,1563,2866,16364185,16,146,220,1,48417,1,160,1,2169715,1,1950497,1,87555,1,12094154,1,13467,1,339208,1,7605,4,491211,4,66473,4,3780012,4,7356889,8,11134035,96,0,0,3267,1,34048,1,3246,1,3908,1,1333,2,5391,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15924,1,0,1,9570,1,4196,1,15924,1,9570,1,0,1,0,0,0,0,0,0,0,1,5075,1,4495,1
2,16178300,4142,9570,35.986713,1240,0,8,8,96,64625,1783,7185,16113675,16,146,281,1,25561,1,80,1,1946669,1,1961549,1,131673,1,12034274,1,13587,1,462765,1,7735,4,486101,4,65280,4,3700534,4,7258182,8,10951530,96,0,0,2756,1,34339,1,3126,1,4830,1,1433,2,5411,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15744,1,0,1,9570,1,4142,1,15744,1,9570,1,0,1,0,0,0,0,0,0,0,1,5157,1,4413,1
3,16149300,4111,9570,35.976837,1240,0,8,8,96,56487,1774,7174,16092813,16,146,621,1,39148,1,160,1,2201298,1,1895577,1,84840,1,11858233,1,12936,1,316593,1,7585,4,478316,4,65280,4,3680744,4,7257300,8,10930870,96,0,0,3056,1,32124,1,4780,1,4088,1,1433,2,5160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15687,1,0,1,9570,1,4111,1,15687,1,9570,1,0,1,0,0,0,0,0,0,0,1,5389,1,4181,1
4,15860100,4100,9570,35.964233,1240,0,8,8,96,51795,1543,5862,15808305,16,146,331,1,25431,1,140,1,1945958,1,1907010,1,85310,1,11830868,1,13256,1,294088,1,7525,4,477654,4,66763,4,3692037,4,7243613,8,10929788,96,0,0,3036,1,31012,1,2976,1,3948,1,1393,2,5281,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15670,1,0,1,9570,1,4100,1,15670,1,9570,1,0,1,0,0,0,0,0,0,0,1,5440,1,4130,1
5,15927900,4087,9570,35.948902,1240,0,8,8,96,71940,1533,6313,15855960,16,146,281,1,25862,1,130,1,1946720,1,1934405,1,86363,1,11838663,1,23537,1,319458,1,7635,4,481692,4,65982,4,3687117,4,7226088,8,10906892,96,0,0,3136,1,32806,1,2745,1,3938,1,1393,2,5140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15642,1,0,1,9570,1,4087,1,15642,1,9570,1,0,1,0,0,0,0,0,0,0,1,5459,1,4111,1
6,15881700,4079,9570,35.93085,1240,0,8,8,96,69918,1814,2305,15811782,16,146,230,1,27084,1,120,1,1946369,1,1927020,1,84719,1,11809876,1,16363,1,317404,1,8357,4,474398,4,64890,4,3678760,4,7222490,8,10898946,96,0,0,3126,1,25371,1,2816,1,3928,1,1363,2,5160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15666,1,0,1,9570,1,4079,1,15666,1,9570,1,0,1,0,0,0,0,0,0,0,1,5474,1,4096,1
7,15845200,4073,9570,35.910072,1240,0,8,8,96,60122,2525,2665,15785078,16,146,220,1,34739,1,200,1,1949866,1,1861609,1,83787,1,11841629,1,13026,1,294448,1,7535,4,484278,4,71172,4,3684702,4,7243543,8,10925579,96,0,0,3397,1,35822,1,3246,1,3868,1,1383,2,5711,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15684,1,0,1,9570,1,4073,1,15684,1,9570,1,0,1,0,0,0,0,0,0,0,1,5484,1,4086,1
8,15962100,4066,9570,35.88657,1240,0,8,8,96,40158,1363,3277,15921942,16,146,60,1,26543,1,140,1,1954485,1,1919906,1,85060,1,11921830,1,13918,1,306673,1,9749,4,479548,4,67395,4,3687818,4,7315657,8,11000198,96,0,0,3267,1,36553,1,3176,1,3908,1,1333,2,5391,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15684,1,0,1,9570,1,4066,1,15684,1,9570,1,0,1,0,0,0,0,0,0,0,1,5493,1,4077,1
9,15891700,4061,9570,35.86034,1240,0,8,8,96,38966,1403,2255,15852734,16,146,160,1,27475,1,60,1,1915026,1,1933052,1,84880,1,11879265,1,12816,1,338737,1,7285,4,480079,4,65050,4,3691866,4,7251579,8,10941190,96,0,0,2836,1,26884,1,2806,1,4148,1,1383,2,5210,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15705,1,0,1,9570,1,4061,1,15705,1,9570,1,0,1,0,0,0,0,0,0,0,1,5502,1,4068,1
