step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n,phys_np_reused,phys_np_reused_n,phys_np_sep_hits,phys_np_sep_hits_n,phys_np_full,phys_np_full_n
0,19175800,4495,9570,35.998295,,0,9,9,108,106811,10099,5511,19068989,16,154,862,1,110813,1,160,1,2076907,1,2492096,1,196939,1,14176984,1,14227,1,745495,1,11372,4,577672,4,69263,4,4283444,4,8426657,8,12704590,108,0,0,7144,1,42812,1,3026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17980,1,0,1,9570,1,4495,1,17980,1,9570,1,0,1,0,0,0,0,0,0,0,1,0,1,9570,1
1,16349300,4196,9570,35.993866,,0,8,8,96,62285,3236,2525,16287015,16,142,842,1,40077,1,160,1,1971594,1,2051819,1,90003,1,12121017,1,11502,1,381023,1,8416,4,487689,4,65837,4,3756950,4,7373440,8,11127866,96,0,0,4879,1,36240,1,3306,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15924,1,0,1,9570,1,4196,1,15924,1,9570,1,0,1,0,0,0,0,0,0,0,1,5075,1,4495,1
2,16192100,4142,9570,35.986713,,0,8,8,96,60674,1813,8517,16131426,16,142,291,1,27543,1,190,1,1946486,1,2016240,1,147083,1,11982351,1,11242,1,377296,1,8366,4,500333,4,65436,4,3712074,4,7275432,8,10978989,96,0,0,2866,1,36109,1,2625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15744,1,0,1,9570,1,4142,1,15744,1,9570,1,0,1,0,0,0,0,0,0,0,1,5157,1,4413,1
3,15964900,4111,9570,35.976837,,0,8,8,96,56434,1603,6724,15908466,16,142,291,1,27042,1,120,1,1947228,1,1962427,1,88901,1,11870545,1,11913,1,343140,1,8416,4,477509,4,65987,4,3684020,4,7252237,8,10929534,96,0,0,2725,1,31891,1,3016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15687,1,0,1,9570,1,4111,1,15687,1,9570,1,0,1,0,0,0,0,0,0,0,1,5389,1,4181,1
4,15880800,4100,9570,35.964233,,0,8,8,96,53189,1683,10241,15827611,16,142,160,1,27623,1,150,1,1951866,1,1895117,1,85865,1,11854965,1,11863,1,314435,1,7575,4,474233,4,66528,4,3685713,4,7252428,8,10927900,96,0,0,4789,1,44055,1,3527,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15670,1,0,1,9570,1,4100,1,15670,1,9570,1,0,1,0,0,0,0,0,0,0,1,5440,1,4130,1
5,16051000,4087,9570,35.948902,,0,8,8,96,41289,1553,5931,16009711,16,142,321,1,28715,1,140,1,1922360,1,1960844,1,85394,1,11998812,1,13125,1,340525,1,10761,4,557493,4,68923,4,3679531,4,7283708,8,10957308,96,0,0,4308,1,49285,1,2725,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15642,1,0,1,9570,1,4087,1,15642,1,9570,1,0,1,0,0,0,0,0,0,0,1,5459,1,4111,1
6,16150400,4079,9570,35.93085,,0,8,8,96,49904,1453,2295,16100496,16,142,421,1,29507,1,250,1,1928321,1,2138606,1,94131,1,11897738,1,11522,1,392866,1,7855,4,479373,4,65646,4,3680443,4,7225075,8,10903223,96,0,0,3196,1,39296,1,2535,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15666,1,0,1,9570,1,4079,1,15666,1,9570,1,0,1,0,0,0,0,0,0,0,1,5474,1,4096,1
7,16221700,4073,9570,35.910072,,0,8,8,96,49250,1503,2816,16172450,16,142,210,1,32462,1,100,1,2088018,1,1918362,1,86667,1,12035408,1,11222,1,332029,1,8687,4,504751,4,66758,4,3677297,4,7400888,8,11075370,96,0,0,3928,1,35919,1,3647,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15684,1,0,1,9570,1,4073,1,15684,1,9570,1,0,1,0,0,0,0,0,0,0,1,5484,1,4086,1
8,15899200,4066,9570,35.88657,,0,8,8,96,38816,1643,2415,15860384,16,142,70,1,27934,1,240,1,1927540,1,1917971,1,86176,1,11888800,1,11652,1,340165,1,8066,4,505954,4,66348,4,3681736,4,7239803,8,10919124,96,0,0,3376,1,39165,1,2545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15684,1,0,1,9570,1,4066,1,15684,1,9570,1,0,1,0,0,0,0,0,0,0,1,5493,1,4077,1
9,15884200,4061,9570,35.86034,,0,8,8,96,38434,1313,2545,15845766,16,142,10,1,28294,1,60,1,1928772,1,1923953,1,85414,1,11867780,1,11482,1,348881,1,7605,4,474233,4,64504,4,3692236,4,7246486,8,10936177,96,0,0,2845,1,27152,1,2525,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15705,1,0,1,9570,1,4061,1,15705,1,9570,1,0,1,0,0,0,0,0,0,0,1,5502,1,4068,1
