step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n
0,7195200,8555,9570,28.99835,1240,0,16,16,192,89873,15891,7184,7105327,16,237,3908,1,143599,1,311,1,2086977,1,1363857,1,336193,1,3156566,1,13917,1,1133052,1,14198,4,565870,4,87230,4,444223,4,818952,8,1255991,192,0,0,6412,1,49276,1,4028,1,8677,1,2685,2,6072,1,900145,1,228925,1,84484,1,0,0,0,0,0,0,0,0,34220,1,0,1,9570,1,8555,1,34220,1,9570,1,48,1,0,0,0,0,0,0
1,5655800,5761,9570,28.995926,1240,0,16,12,144,39283,2745,5802,5616517,16,242,371,1,44046,1,150,1,2122496,1,678769,1,206902,1,2549406,1,14378,1,974404,1,16302,4,396250,4,78262,4,346313,4,668981,8,902764,144,106727,48,4318,1,45508,1,3086,1,5952,1,1483,2,5801,1,587151,1,60097,1,23105,1,0,0,0,0,0,0,0,0,17876,1,440,1,9570,1,5761,1,18316,1,9570,1,48,1,0,0,0,0,0,0
2,6143800,6723,9570,28.994566,1240,0,16,14,168,38693,1843,5612,6105107,16,242,110,1,27493,1,110,1,1911225,1,700321,1,256348,1,3195541,1,13957,1,1048618,1,12855,4,638972,4,89704,4,451969,4,869410,8,1250500,168,65267,24,5060,1,61540,1,3357,1,4960,1,1423,2,5831,1,617530,1,49997,1,27423,1,0,0,0,0,0,0,0,0,22061,1,313,1,9570,1,6723,1,22374,1,9570,1,48,1,0,0,0,0,0,0
3,5393800,6695,9570,28.994541,1240,0,16,14,168,35454,1694,6724,5358346,16,242,140,1,27313,1,70,1,1914051,1,652518,1,190681,1,2559515,1,14057,1,660845,1,12895,4,467479,4,84564,4,401470,4,814954,8,1166436,168,43264,24,9659,1,84274,1,5661,1,4629,1,1523,2,9869,1,603152,1,28425,1,16121,1,0,0,0,0,0,0,0,0,21966,1,201,1,9570,1,6695,1,22167,1,9570,1,48,1,0,0,0,0,0,0
4,5389100,6672,9570,28.994545,1240,0,16,14,168,35223,1272,4940,5353877,16,242,40,1,38294,1,100,1,2105192,1,666846,1,186452,1,2343255,1,13697,1,580058,1,12955,4,442520,4,79054,4,375901,4,772602,8,1105649,168,37913,24,4879,1,59896,1,2896,1,4188,1,1333,2,5701,1,618362,1,31090,1,12524,1,0,0,0,0,0,0,0,0,21835,1,169,1,9570,1,6672,1,22004,1,9570,1,48,1,0,0,0,0,0,0
5,5648300,6758,9570,28.994184,1240,0,16,14,168,35971,1082,3297,5612329,16,242,40,1,26421,1,150,1,2396268,1,661776,1,182795,1,2331622,1,13256,1,616989,1,12234,4,450997,4,78212,4,381401,4,725811,8,1063496,168,40419,24,4719,1,46701,1,2886,1,3837,1,1333,2,5421,1,610647,1,33205,1,11092,1,0,0,0,0,0,0,0,0,22238,1,191,1,9570,1,6758,1,22429,1,9570,1,48,1,0,0,0,0,0,0
6,5194000,6793,9570,28.993921,1240,0,16,14,168,34291,1202,3267,5159709,16,242,40,1,25670,1,100,1,1947626,1,628953,1,194298,1,2348605,1,14418,1,698367,1,12755,4,454373,4,78963,4,355431,4,677828,8,984433,168,45558,24,4879,1,50127,1,2976,1,4138,1,1363,2,6202,1,571801,1,40920,1,9228,1,0,0,0,0,0,0,0,0,22479,1,239,1,9570,1,6793,1,22718,1,9570,1,48,1,0,0,0,0,0,0
7,5405300,6783,9570,28.993895,1240,0,16,14,168,37767,1072,3697,5367533,16,242,20,1,27213,1,60,1,1936825,1,665975,1,187735,1,2535328,1,14378,1,607832,1,13136,4,562814,4,80667,4,402402,4,794184,8,1148081,168,44807,24,5841,1,53344,1,3196,1,3627,1,1423,2,5791,1,623933,1,28095,1,8807,1,0,0,0,0,0,0,0,0,22445,1,232,1,9570,1,6783,1,22677,1,9570,1,48,1,0,0,0,0,0,0
8,5220500,6772,9570,28.993822,1240,0,16,14,168,34750,1273,3768,5185750,16,242,40,1,26081,1,100,1,1935903,1,641236,1,186503,1,2381589,1,14298,1,515682,1,13336,4,468901,4,80256,4,400408,4,819323,8,1168321,168,47642,24,7795,1,60177,1,3256,1,3817,1,1443,2,5922,1,600908,1,26922,1,8647,1,0,0,0,0,0,0,0,0,22460,1,241,1,9570,1,6772,1,22701,1,9570,1,48,1,0,0,0,0,0,0
9,5920900,6790,9570,28.993675,1240,0,16,14,168,44873,1573,6533,5876027,16,242,240,1,31551,1,170,1,2475181,1,662798,1,182996,1,2509313,1,13777,1,612501,1,12364,4,451177,4,86037,4,428077,4,779786,8,1148628,168,52702,24,11673,1,105715,1,5651,1,3988,1,1363,2,9408,1,611859,1,36872,1,8777,1,0,0,0,0,0,0,0,0,22652,1,243,1,9570,1,6790,1,22895,1,9570,1,48,1,0,0,0,0,0,0
10,5872100,6786,9570,28.993578,1240,0,16,14,168,33902,1443,3587,5838198,16,242,150,1,32203,1,50,1,2364646,1,729077,1,188266,1,2510279,1,13526,1,756120,1,12524,4,452930,4,79444,4,390078,4,750258,8,1087203,168,49546,24,5150,1,48414,1,2876,1,4048,1,1373,2,5621,1,669411,1,43274,1,8967,1,0,0,0,0,0,0,0,0,22700,1,254,1,9570,1,6786,1,22954,1,9570,1,48,1,0,0,0,0,0,0
11,5277400,6806,9570,28.99352,1240,0,16,14,168,34940,1152,3708,5242460,16,242,40,1,26451,1,50,1,1939660,1,650454,1,193135,1,2418782,1,13887,1,689170,1,12965,4,467328,4,79264,4,370320,4,720901,8,1037406,168,50107,24,5511,1,57832,1,2896,1,4068,1,1553,2,5821,1,597962,1,36701,1,8797,1,0,0,0,0,0,0,0,0,22716,1,263,1,9570,1,6806,1,22979,1,9570,1,48,1,0,0,0,0,0,0
12,5473200,6806,9570,28.993486,1240,0,16,14,168,54337,1272,5291,5418863,16,242,130,1,26562,1,50,1,1935783,1,771419,1,194177,1,2476704,1,14037,1,643431,1,12474,4,476737,4,78963,4,402673,4,791278,8,1139003,168,49657,24,4900,1,51340,1,2936,1,3677,1,1323,2,5701,1,723025,1,33746,1,7805,1,0,0,0,0,0,0,0,0,22744,1,264,1,9570,1,6806,1,23008,1,9570,1,48,1,0,0,0,0,0,0
13,5203800,6780,9570,28.993422,1240,0,16,14,168,32789,1142,5431,5171011,16,242,20,1,26131,1,100,1,1933398,1,642870,1,184338,1,2370728,1,13426,1,514620,1,13677,4,475224,4,79284,4,472418,4,725470,8,1143102,168,49356,24,6222,1,66770,1,3437,1,3837,1,1453,2,7174,1,604585,1,26211,1,7374,1,0,0,0,0,0,0,0,0,22736,1,253,1,9570,1,6780,1,22989,1,9570,1,48,1,0,0,0,0,0,0
14,5039000,6784,9570,28.99337,1240,0,16,14,168,32288,1112,5381,5006712,16,242,50,1,26201,1,50,1,1934150,1,641938,1,185851,1,2205176,1,13296,1,598363,1,12374,4,465455,4,78703,4,341023,4,644743,8,931430,168,48955,24,4960,1,44797,1,2906,1,3827,1,1363,2,5551,1,595918,1,33645,1,7675,1,0,0,0,0,0,0,0,0,22775,1,271,1,9570,1,6784,1,23046,1,9570,1,48,1,0,0,0,0,0,0
15,5176500,6765,9570,28.993326,1240,0,16,14,168,34675,1122,5491,5141825,16,242,50,1,25550,1,50,1,1960852,1,639453,1,193466,1,2308177,1,14228,1,702556,1,12665,4,455525,4,79124,4,340211,4,645314,8,934927,168,45108,24,4990,1,52222,1,3046,1,4358,1,1433,2,5611,1,580558,1,46601,1,7004,1,0,0,0,0,0,0,0,0,22775,1,254,1,9570,1,6765,1,23029,1,9570,1,48,1,0,0,0,0,0,0
16,5253000,6760,9570,28.993288,1240,0,16,14,168,36270,1202,5801,5216730,16,242,60,1,25760,1,60,1,1938007,1,709168,1,187114,1,2343125,1,13436,1,623712,1,12935,4,486405,4,79264,4,361022,4,711673,8,1022718,168,44176,24,4960,1,47152,1,3056,1,4839,1,1583,2,5320,1,662858,1,32463,1,7034,1,0,0,0,0,0,0,0,0,22734,1,256,1,9570,1,6760,1,22990,1,9570,1,48,1,0,0,0,0,0,0
17,5084700,6761,9570,28.993235,1240,0,16,14,168,33772,1242,5471,5050928,16,242,50,1,26602,1,90,1,1935031,1,630295,1,188987,1,2256346,1,13526,1,492848,1,13506,4,449734,4,79805,4,382824,4,758074,8,1089398,168,46029,24,5511,1,59155,1,3056,1,3687,1,1343,2,5561,1,591219,1,25720,1,6473,1,0,0,0,0,0,0,0,0,22757,1,248,1,9570,1,6761,1,23005,1,9570,1,48,1,0,0,0,0,0,0
18,4993400,6734,9570,28.99321,1240,0,16,14,168,32337,1252,5571,4961063,16,242,50,1,26391,1,90,1,1936624,1,646146,1,187775,1,2150170,1,13817,1,556061,1,12584,4,449253,4,79114,4,342856,4,645805,8,937322,168,45769,24,4769,1,45028,1,2815,1,3908,1,1343,2,5380,1,600297,1,32183,1,6783,1,0,0,0,0,0,0,0,0,22736,1,249,1,9570,1,6734,1,22985,1,9570,1,48,1,0,0,0,0,0,0
19,5031700,6754,9570,28.99318,1240,0,16,14,168,32042,1142,5211,4999658,16,242,140,1,25550,1,50,1,1937376,1,609875,1,184639,1,2228001,1,14027,1,632890,1,12244,4,448201,4,79344,4,341083,4,646777,8,938424,168,44226,24,5170,1,47352,1,2815,1,3918,1,1363,2,5701,1,560099,1,38605,1,6182,1,0,0,0,0,0,0,0,0,22779,1,242,1,9570,1,6754,1,23021,1,9570,1,48,1,0,0,0,0,0,0
