Frame, Time (ms)
0, 6.6004
1, 0.9588
2, 0.9417
3, 0.9363
4, 0.9046
5, 0.9273
6, 0.9059
7, 0.8588
8, 0.8748
9, 0.8739
10, 0.8691
11, 0.9507
12, 0.8994
13, 0.867
14, 0.8276
15, 0.814
16, 0.8358
17, 0.8002
18, 0.8478
19, 1.3777
20, 1.1569
21, 1.1821
22, 1.2702
23, 1.2468
24, 1.3076
25, 1.4151
26, 1.15
27, 1.714
28, 1.6687
29, 2.4101
30, 1.9467
31, 1.6685
32, 1.636
33, 2.0628
34, 2.4389
35, 2.6757
36, 2.4107
37, 2.0654
38, 2.447
39, 2.7679
40, 2.7743
41, 3.143
42, 2.562
43, 2.9043
44, 3.2526
45, 2.972
46, 3.0819
47, 3.1918
48, 3.42
49, 2.6575
50, 3.4405
51, 3.3231
52, 3.5132
53, 2.9564
54, 3.0222
55, 3.3894
56, 3.6681
57, 3.3082
58, 3.8388
59, 3.4865
60, 3.7227
61, 3.4337
62, 3.506
63, 3.0753
64, 3.2239
65, 3.009
66, 2.9929
67, 3.1022
68, 3.0141
69, 3.0196
70, 3.1151
71, 3.5879
72, 3.1805
73, 3.6277
74, 3.2147
75, 3.437
76, 3.1649
77, 3.4672
78, 3.0511
79, 3.2235
80, 2.8553
81, 2.9692
82, 2.659
83, 2.5438
84, 2.901
85, 2.8383
86, 2.9068
87, 2.7552
88, 2.6462
89, 2.7263
90, 2.6267
91, 3.0139
92, 2.9046
93, 3.155
94, 3.3157
95, 3.4771
96, 3.5132
97, 3.8309
98, 3.6719
99, 3.5615
100, 3.3964
101, 3.519
102, 3.1187
103, 3.2728
104, 2.8243
105, 2.6122
106, 2.7423
107, 2.6915
108, 2.8802
109, 2.8399
110, 2.7865
111, 2.7028
112, 2.7106
113, 2.8455
114, 2.5917
115, 2.7519
116, 3.2029
117, 3.2386
118, 3.955
119, 3.6476
120, 4.0352
121, 3.9974
122, 4.1385
123, 4.0909
124, 3.7339
125, 3.8327
126, 3.3773
127, 3.5494
128, 3.0879
129, 3.2299
130, 2.6355
131, 2.7153
132, 2.7376
133, 2.719
134, 2.9589
135, 2.8554
136, 2.9358
137, 2.7078
138, 2.544
139, 2.9421
140, 2.8661
141, 3.4049
142, 3.1874
143, 3.6337
144, 3.5611
145, 4.2684
146, 3.8765
147, 4.001
148, 3.9614
149, 3.7111
150, 3.4691
151, 3.171
152, 3.3348
153, 3.1815
154, 2.5584
155, 2.8537
156, 2.5341
157, 2.9879
158, 2.8325
159, 2.7586
160, 2.7374
161, 2.6586
162, 2.7031
163, 2.6655
164, 2.7512
165, 3.0853
166, 3.0349
167, 3.3809
168, 3.238
169, 3.5481
170, 3.2772
171, 3.4657
172, 3.2123
173, 3.4394
174, 2.9452
175, 3.0188
176, 2.7316
177, 2.5828
178, 2.7201
179, 2.5717
180, 2.7955
181, 2.7999
182, 2.6588
183, 2.7585
184, 2.6687
185, 2.7515
186, 2.8237
187, 2.7172
188, 3.1355
189, 3.0525
190, 3.3076
191, 3.2559
192, 3.6498
193, 3.5203
194, 3.5585
195, 3.332
196, 3.61
197, 3.1248
198, 3.2242
199, 2.8485
200, 2.9106
201, 2.8069
202, 2.5521
203, 2.6882
204, 2.6799
205, 2.6918
206, 3.0602
207, 2.5757
208, 2.9356
209, 2.6217
210, 2.6654
211, 3.2352
212, 2.8986
213, 3.3833
214, 3.0498
215, 3.4163
216, 3.297
217, 3.3089
218, 3.4819
219, 3.2432
220, 2.954
221, 3.0014
222, 3.1064
223, 2.5599
224, 2.8677
225, 2.6428
226, 2.7979
227, 2.8964
228, 2.7228
229, 2.9734
230, 2.5414
231, 2.681
232, 2.5837
233, 2.668
234, 3.0605
235, 2.8707
236, 3.1573
237, 3.1616
238, 3.4259
239, 3.1656
240, 3.3448
241, 3.2133
242, 3.4287
243, 2.9633
244, 2.7848
245, 2.9146
246, 2.6381
247, 2.8247
248, 2.5774
249, 2.541
250, 2.7551
251, 2.7995
252, 2.9415
253, 2.8278
254, 2.6016
255, 2.7209
256, 2.6039
257, 3.0261
258, 3.0406
259, 3.2759
260, 3.4735
261, 3.4438
262, 3.5125
263, 3.3075
264, 3.2912
265, 3.2422
266, 3.3576
267, 2.8689
268, 3.0294
269, 2.6651
270, 2.756
271, 2.5328
272, 2.6505
273, 3.0642
274, 2.7257
275, 2.8058
276, 2.6515
277, 2.664
278, 2.966
279, 2.6309
280, 3.1881
281, 3.1819
282, 3.622
283, 3.3416
284, 3.7711
285, 3.5506
286, 4.6256
287, 3.5151
288, 3.7939
289, 3.3212
290, 3.4885
291, 3.1199
292, 3.2055
293, 2.7551
294, 3.0118
295, 2.6018
296, 2.5844
297, 2.6664
298, 2.8682
299, 2.8759
300, 2.7567
301, 2.7025
302, 2.636
303, 2.5724
304, 2.9712
305, 2.801
306, 2.9305
307, 3.2826
308, 3.268
309, 3.6717
310, 3.6484
311, 3.9518
312, 3.8059
313, 3.6699
314, 3.7408
315, 3.4042
316, 3.4161
317, 3.0038
318, 3.2775
319, 2.7081
320, 2.5821
321, 2.7753
322, 2.5912
323, 2.8501
324, 2.6812
325, 2.6377
326, 2.902
327, 2.5977
328, 2.8017
329, 2.8522
330, 2.8493
331, 3.1263
332, 2.8977
333, 3.2926
334, 2.9898
335, 3.3452
336, 2.9748
337, 2.9916
338, 2.9309
339, 2.7308
340, 2.8239
341, 2.5127
342, 2.7553
343, 2.6848
344, 2.7041
345, 2.7928
346, 2.8683
347, 2.8234
348, 2.5618
349, 2.6255
350, 2.9304
351, 2.7737
352, 3.173
353, 3.1561
354, 3.519
355, 3.4519
356, 3.5584
357, 3.5071
358, 3.6644
359, 3.2793
360, 3.5137
361, 3.1463
362, 2.8827
363, 3.0157
364, 2.6511
365, 2.7218
366, 2.5899
367, 2.6296
368, 2.9322
369, 2.68
370, 2.6837
371, 2.5455
372, 2.532
373, 3.0052
374, 2.9506
375, 3.172
376, 3.1424
377, 3.3949
378, 3.3648
379, 3.7128
380, 3.4853
381, 4.0442
382, 3.4385
383, 3.68
384, 3.3518
385, 4.0717
386, 3.1045
387, 3.0396
388, 2.716
389, 3.0235
390, 2.8624
391, 2.801
392, 2.8675
393, 2.9186
394, 2.8358
395, 2.7548
396, 3.8912
397, 3.2389
398, 3.6688
399, 3.488
400, 3.868
401, 3.896
402, 4.1415
403, 4.3076
404, 4.002
405, 3.9558
406, 3.6588
407, 3.5117
408, 3.2032
409, 3.3319
410, 2.8212
411, 2.7239
412, 2.6455
413, 2.5934
414, 2.7524
415, 2.7116
416, 2.6942
417, 2.7988
418, 2.6544
419, 2.76
420, 2.6313
421, 2.6849
422, 3.1806
423, 2.9543
424, 3.3733
425, 3.2553
426, 3.6297
427, 3.3683
428, 3.9074
429, 3.3425
430, 3.7107
431, 3.111
432, 3.274
433, 2.9558
434, 2.8755
435, 2.67
436, 2.506
437, 2.8057
438, 2.5847
439, 2.9781
440, 2.9203
441, 2.6274
442, 2.8239
443, 2.6078
444, 3.036
445, 2.814
446, 2.9651
447, 3.3864
448, 3.2517
449, 3.7055
450, 3.4095
451, 3.6342
452, 3.4023
453, 4.012
454, 3.5258
455, 3.2087
456, 3.0891
457, 3.4017
458, 2.6446
459, 2.8139
460, 2.5822
461, 2.8251
462, 2.642
463, 2.8243
464, 2.7536
465, 2.636
466, 2.692
467, 2.665
468, 2.7355
469, 3.3556
470, 3.1044
471, 3.6474
472, 3.5603
473, 3.793
474, 3.7742
475, 4.3764
476, 4.7524
477, 3.8247
478, 3.7848
479, 3.1837
480, 3.694
481, 2.8162
482, 2.9069
483, 2.5903
484, 2.5499
485, 2.7656
486, 2.801
487, 2.777
488, 2.7729
489, 2.6714
490, 2.6433
491, 2.63
492, 2.7842
493, 2.8546
494, 2.9272
495, 3.3278
496, 3.1883
497, 3.4612
498, 3.2666
499, 3.7778
