Frame, Time (ms)
0, 5.6905
1, 0.9505
2, 0.9601
3, 0.8354
4, 0.8047
5, 0.7957
6, 0.7788
7, 0.8094
8, 0.7613
9, 0.7621
10, 0.768
11, 0.7961
12, 0.7512
13, 0.7628
14, 0.8495
15, 0.7865
16, 0.7959
17, 0.7755
18, 0.7969
19, 1.2275
20, 1.0761
21, 1.1604
22, 1.1853
23, 1.1946
24, 1.1569
25, 1.1851
26, 1.0995
27, 1.5448
28, 1.6123
29, 1.9849
30, 1.8417
31, 1.6478
32, 1.5737
33, 1.8672
34, 2.2525
35, 2.4415
36, 2.2879
37, 1.9704
38, 2.1248
39, 2.733
40, 2.6192
41, 2.5683
42, 2.364
43, 2.469
44, 2.981
45, 2.6822
46, 2.8298
47, 2.9974
48, 3.1997
49, 2.5376
50, 2.8614
51, 2.9853
52, 3.1402
53, 2.6819
54, 2.8233
55, 3.0579
56, 3.186
57, 2.8914
58, 3.0122
59, 2.9495
60, 2.7336
61, 3.281
62, 2.9235
63, 2.7845
64, 2.8561
65, 2.74
66, 2.6816
67, 2.8634
68, 2.6598
69, 2.6011
70, 2.699
71, 2.576
72, 2.6279
73, 2.7378
74, 2.4988
75, 2.5611
76, 2.5797
77, 2.5192
78, 2.5654
79, 2.4572
80, 2.4821
81, 2.614
82, 2.5377
83, 2.5574
84, 2.6412
85, 2.5327
86, 2.5179
87, 2.4977
88, 2.4355
89, 2.3647
90, 2.4012
91, 2.4106
92, 2.3931
93, 2.4123
94, 2.3484
95, 2.3965
96, 2.3912
97, 2.4411
98, 2.4097
99, 2.3959
100, 2.4419
101, 2.5116
102, 2.4488
103, 2.5118
104, 2.5155
105, 2.4223
106, 2.4197
107, 2.3643
108, 2.3603
109, 2.3967
110, 2.3798
111, 2.452
112, 2.3992
113, 2.3522
114, 2.3283
115, 2.3693
116, 2.3932
117, 2.4401
118, 2.4482
119, 2.462
120, 2.4344
121, 2.5051
122, 2.4329
123, 2.4882
124, 2.4114
125, 2.3763
126, 2.3707
127, 2.3567
128, 2.3828
129, 2.372
130, 2.3919
131, 2.3541
132, 2.3651
133, 2.418
134, 2.3497
135, 2.388
136, 2.4689
137, 2.4462
138, 2.415
139, 2.5145
140, 2.4774
141, 2.4468
142, 2.4359
143, 2.4654
144, 2.3833
145, 2.3977
146, 2.3269
147, 2.3417
148, 2.3665
149, 2.344
150, 2.3944
151, 2.333
152, 2.3416
153, 2.3613
154, 2.3436
155, 2.365
156, 2.4107
157, 2.4182
158, 2.421
159, 2.4633
160, 2.4808
161, 2.4584
162, 2.4234
163, 2.4277
164, 2.4155
165, 2.3625
166, 2.3178
167, 2.3628
168, 2.3265
169, 2.4544
170, 2.4234
