step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n
0,17275800,8555,9570,28.99835,1240,0,16,16,192,91334,16212,10230,17184466,16,239,1262,1,126938,1,321,1,2051968,1,3296339,1,261300,1,11434144,1,12194,1,2302377,1,10180,4,1257156,4,65909,4,2262189,4,4525219,8,6777178,192,0,0,12484,1,961638,1,3517,1,9589,1,2094,2,5581,1,0,0,0,0,0,0,34220,1,0,1,9570,1,8555,1,34220,1,9570,1,0,1
1,13022500,5761,9570,28.995926,1240,0,16,12,144,163683,1743,9438,12858817,16,239,180,1,45078,1,130,1,2210808,1,3234698,1,197285,1,7157510,1,13126,1,1092213,1,7645,4,667875,4,64777,4,1645063,4,3200842,8,4692706,144,143761,48,7545,1,456582,1,3627,1,3858,1,1403,2,4338,1,0,0,0,0,0,0,17876,1,440,1,9570,1,5761,1,18316,1,9570,1,0,1
2,15338400,6723,9570,28.994566,1240,0,16,14,168,63945,11653,10581,15274455,16,239,180,1,29377,1,70,1,1900753,1,3925568,1,194249,1,9211943,1,12314,1,2154027,1,7645,4,824160,4,64416,4,1878369,4,3716599,8,5508560,168,75828,24,8226,1,531869,1,3146,1,5411,1,1533,2,4890,1,0,0,0,0,0,0,22061,1,313,1,9570,1,6723,1,22374,1,9570,1,0,1
3,14162200,6695,9570,28.994541,1240,0,16,14,168,59153,1613,9669,14103047,16,239,271,1,37303,1,200,1,2124961,1,3750776,1,181024,1,7997601,1,10911,1,1239591,1,7404,4,826454,4,64596,4,1882768,4,3628087,8,5449925,168,51260,24,10240,1,324083,1,3126,1,3858,1,1413,2,4369,1,0,0,0,0,0,0,21966,1,201,1,9570,1,6695,1,22167,1,9570,1,0,1
4,13828400,6672,9570,28.994545,1240,0,16,14,168,51260,1603,5541,13777140,16,239,150,1,25029,1,60,1,1919329,1,3624910,1,183939,1,8012881,1,10841,1,1207168,1,7545,4,809301,4,65358,4,1907285,4,3661702,8,5517617,168,45830,24,8687,1,331708,1,2986,1,3697,1,1473,2,4369,1,0,0,0,0,0,0,21835,1,169,1,9570,1,6672,1,22004,1,9570,1,0,1
5,14247300,6758,9570,28.994184,1240,0,16,14,168,52564,2886,5781,14194736,16,239,210,1,25490,1,60,1,1920211,1,3770655,1,183809,1,8282548,1,11753,1,1465743,1,7344,4,832456,4,66330,4,1889270,4,3707492,8,5535132,168,55849,24,13617,1,284215,1,3076,1,3938,1,1463,2,4719,1,0,0,0,0,0,0,22238,1,191,1,9570,1,6758,1,22429,1,9570,1,0,1
6,15167000,6793,9570,28.993921,1240,0,16,14,168,91233,1844,6623,15075767,16,239,150,1,25540,1,50,1,1924699,1,3726188,1,389591,1,8996583,1,12965,1,1902446,1,8366,4,872865,4,65267,4,1916273,4,3719044,8,5570150,168,58544,24,8216,1,482663,1,3266,1,9479,1,2064,2,4789,1,0,0,0,0,0,0,22479,1,239,1,9570,1,6793,1,22718,1,9570,1,0,1
7,14961200,6783,9570,28.993895,1240,0,16,14,168,62790,1633,6362,14898410,16,239,331,1,36972,1,291,1,2023553,1,3891110,1,232474,1,8701436,1,12244,1,1865103,1,8917,4,887604,4,64376,4,1887607,4,3660961,8,5484673,168,57532,24,8056,1,302942,1,3337,1,4008,1,2154,2,4739,1,0,0,0,0,0,0,22445,1,232,1,9570,1,6783,1,22677,1,9570,1,0,1
8,14057700,6772,9570,28.993822,1240,0,16,14,168,65189,1493,5801,13992511,16,239,220,1,25480,1,150,1,1919439,1,3878185,1,180773,1,7977522,1,10741,1,1244351,1,7174,4,819080,4,62853,4,1850595,4,3613688,8,5401641,168,56841,24,7515,1,357388,1,3236,1,4168,1,1423,2,4559,1,0,0,0,0,0,0,22460,1,241,1,9570,1,6772,1,22701,1,9570,1,0,1
9,14453300,6790,9570,28.993675,1240,0,16,14,168,468294,1643,5831,13985006,16,239,180,1,36341,1,80,1,2146633,1,3599591,1,183228,1,8005467,1,13486,1,1246946,1,7485,4,835873,4,64256,4,1885463,4,3666011,8,5487969,168,57673,24,7735,1,276951,1,3086,1,3787,1,1513,2,4719,1,0,0,0,0,0,0,22652,1,243,1,9570,1,6790,1,22895,1,9570,1,0,1
