step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n
0,6839100,4495,9570,35.998295,,0,9,9,108,75367,6723,3527,6763733,16,153,621,1,114871,1,230,1,2115143,1,918969,1,167292,1,3435294,1,11312,1,1371310,1,13526,4,655953,4,86697,4,332320,4,610465,8,939258,108,0,0,6122,1,349433,1,2745,1,0,0,0,0,0,0,648859,1,139428,1,16191,1,17980,1,0,1,9570,1,4495,1,17980,1,9570,1,48,1
1,5507200,4196,9570,35.993866,,0,8,8,96,37348,1213,2325,5469852,16,142,150,1,35318,1,120,1,2343863,1,434827,1,90174,1,2552354,1,13045,1,762689,1,11953,4,577462,4,85224,4,298435,4,560439,8,856549,96,0,0,5310,1,246996,1,2635,1,0,0,0,0,0,0,401082,1,16812,1,9047,1,15924,1,0,1,9570,1,4196,1,15924,1,9570,1,48,1
2,4861800,4142,9570,35.986713,,0,8,8,96,32642,2896,1914,4829158,16,142,70,1,24637,1,130,1,1903756,1,399820,1,89402,1,2398388,1,12955,1,772397,1,11993,4,571060,4,79273,4,277534,4,540771,8,816392,96,0,0,5350,1,134419,1,2695,1,0,0,0,0,0,0,372748,1,18676,1,4449,1,15744,1,0,1,9570,1,4142,1,15744,1,9570,1,48,1
3,4830300,4111,9570,35.976837,,0,8,8,96,36159,1052,3627,4794141,16,142,40,1,24507,1,100,1,1912863,1,411041,1,87238,1,2345256,1,13095,1,752449,1,11983,4,567984,4,79243,4,274659,4,520893,8,791925,96,0,0,5300,1,129079,1,2615,1,0,0,0,0,0,0,383739,1,18335,1,5140,1,15687,1,0,1,9570,1,4111,1,15687,1,9570,1,48,1
4,4941400,4100,9570,35.964233,,0,8,8,96,35594,1092,4098,4905806,16,142,50,1,24497,1,20,1,1913524,1,515312,1,91216,1,2348051,1,13135,1,757008,1,11843,4,562443,4,78692,4,278436,4,519550,8,793888,96,0,0,5290,1,131072,1,2625,1,0,0,0,0,0,0,488100,1,19337,1,3877,1,15670,1,0,1,9570,1,4100,1,15670,1,9570,1,48,1
5,4691300,4087,9570,35.948902,,0,8,8,96,35946,1042,3667,4655354,16,142,40,1,24517,1,40,1,1877906,1,382817,1,91516,1,2265412,1,13105,1,750936,1,11222,4,562122,4,78641,4,256033,4,471438,8,723803,96,0,0,5310,1,126063,1,2605,1,0,0,0,0,0,0,357599,1,17704,1,3857,1,15642,1,0,1,9570,1,4087,1,15642,1,9570,1,48,1
6,4764000,4079,9570,35.93085,,0,8,8,96,32931,1152,2044,4731069,16,142,130,1,24517,1,10,1,1879359,1,417203,1,94051,1,2302734,1,13065,1,768650,1,10821,4,565749,4,77319,4,263147,4,482559,8,743662,96,0,0,5330,1,125432,1,2575,1,0,0,0,0,0,0,390833,1,19628,1,3938,1,15666,1,0,1,9570,1,4079,1,15666,1,9570,1,48,1
7,4932800,4073,9570,35.910072,,0,8,8,96,52884,1182,2084,4879916,16,129,160,1,30499,1,60,1,1915418,1,442903,1,127035,1,2350726,1,13115,1,769642,1,12474,4,592120,4,77589,4,264068,4,503940,8,765924,96,0,0,5310,1,121784,1,2615,1,0,0,0,0,0,0,418566,1,17554,1,3757,1,15684,1,0,1,9570,1,4073,1,15684,1,9570,1,48,1
8,4821900,4066,9570,35.88657,,0,8,8,96,35644,1162,2074,4786256,16,142,40,1,24447,1,30,1,1879298,1,427373,1,89853,1,2352129,1,13085,1,754954,1,11632,4,564487,4,78221,4,281512,4,530542,8,809980,96,0,0,5290,1,121704,1,2625,1,0,0,0,0,0,0,394219,1,24177,1,4960,1,15684,1,0,1,9570,1,4066,1,15684,1,9570,1,48,1
9,4774500,4061,9570,35.86034,,0,8,8,96,32830,1192,2044,4741670,16,142,20,1,24317,1,20,1,1876784,1,410981,1,88911,1,2327632,1,13005,1,746728,1,11512,4,563816,4,78581,4,275520,4,517887,8,791363,96,0,0,5290,1,124440,1,2665,1,0,0,0,0,0,0,386905,1,17203,1,3817,1,15705,1,0,1,9570,1,4061,1,15705,1,9570,1,48,1
