step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n,phys_np_reused,phys_np_reused_n,phys_np_sep_hits,phys_np_sep_hits_n,phys_np_full,phys_np_full_n
0,6752100,4495,9570,35.998295,,0,9,9,108,75093,5561,4950,6677007,16,161,631,1,127175,1,301,1,505894,1,2497830,1,142544,1,3391080,1,11552,1,566000,1,8416,4,294998,4,66849,4,816873,4,1606904,8,2418827,108,0,0,4278,1,18686,1,2515,1,0,0,0,0,0,0,0,0,0,0,0,0,36170,1,77169,1,340916,1,49085,1,17980,1,0,1,9570,1,4495,1,17980,1,9570,1,0,1,1241,1,0,1,0,1,0,1,0,1,9570,1
1,5554500,4196,9570,35.993866,,0,8,8,96,53066,1313,2095,5501434,16,149,150,1,45989,1,70,1,392145,1,2056680,1,87198,1,2908491,1,10711,1,320096,1,7154,4,270862,4,65266,4,748321,4,1471844,8,2218071,96,0,0,2715,1,18415,1,2505,1,0,0,0,0,0,0,0,0,0,0,0,0,5982,1,28585,1,304236,1,51219,1,15924,1,0,1,9570,1,4196,1,15924,1,9570,1,0,1,1241,1,0,1,0,1,0,1,5075,1,4495,1
2,5255700,4142,9570,35.986713,,0,8,8,96,47361,1242,3857,5208339,16,149,140,1,27152,1,70,1,294627,1,1941539,1,85925,1,2848014,1,10871,1,260752,1,7204,4,269960,4,65897,4,748081,4,1471604,8,2215827,96,0,0,2715,1,18025,1,2535,1,0,0,0,0,0,0,0,0,0,0,0,0,15820,1,21702,1,228590,1,28154,1,15744,1,0,1,9570,1,4142,1,15744,1,9570,1,0,1,1240,1,1,1,1,1,0,1,5157,1,4413,1
3,5218300,4111,9570,35.976837,,0,8,8,96,45399,3867,2094,5172901,16,149,140,1,27313,1,30,1,281232,1,1929516,1,85925,1,2838085,1,10661,1,257806,1,7344,4,268527,4,65797,4,741999,4,1469690,8,2209595,96,0,0,2655,1,17874,1,2525,1,0,0,0,0,0,0,0,0,0,0,0,0,5060,1,21682,1,226055,1,28084,1,15687,1,0,1,9570,1,4111,1,15687,1,9570,1,0,1,1240,1,1,1,0,1,0,1,5389,1,4181,1
4,5190200,4100,9570,35.964233,,0,8,8,96,45914,3877,2164,5144286,16,149,140,1,27453,1,50,1,281151,1,1916831,1,85014,1,2822946,1,10701,1,254019,1,7334,4,268237,4,65827,4,740446,4,1460352,8,2198633,96,0,0,2645,1,17694,1,2515,1,0,0,0,0,0,0,0,0,0,0,0,0,5030,1,21772,1,225624,1,28365,1,15670,1,0,1,9570,1,4100,1,15670,1,9570,1,0,1,1240,1,1,1,0,1,0,1,5440,1,4130,1
5,5163700,4087,9570,35.948902,,0,8,8,96,47458,1283,4679,5116242,16,149,140,1,27122,1,50,1,281482,1,1905279,1,87989,1,2803408,1,10771,1,254660,1,7264,4,266643,4,65185,4,730467,4,1454882,8,2180669,96,0,0,2635,1,17844,1,2545,1,0,0,0,0,0,0,0,0,0,0,0,0,4889,1,21702,1,225975,1,28535,1,15642,1,0,1,9570,1,4087,1,15642,1,9570,1,0,1,1240,1,1,1,0,1,0,1,5459,1,4111,1
6,5170100,4079,9570,35.93085,,0,8,8,96,47185,1303,2215,5122915,16,149,140,1,27533,1,40,1,281522,1,1910609,1,85154,1,2807005,1,10911,1,251043,1,7384,4,265932,4,65897,4,733813,4,1458589,8,2190187,96,0,0,2645,1,17884,1,2515,1,0,0,0,0,0,0,0,0,0,0,0,0,4940,1,21622,1,226426,1,28184,1,15666,1,0,1,9570,1,4079,1,15666,1,9570,1,0,1,1240,1,1,1,0,1,0,1,5474,1,4096,1
7,5172000,4073,9570,35.910072,,0,8,8,96,47031,1282,2094,5124969,16,149,140,1,27012,1,50,1,281492,1,1910549,1,84623,1,2810412,1,10691,1,252767,1,7324,4,266423,4,65767,4,735106,4,1458398,8,2191410,96,0,0,2735,1,18085,1,2525,1,0,0,0,0,0,0,0,0,0,0,0,0,4940,1,21692,1,226075,1,28435,1,15684,1,0,1,9570,1,4073,1,15684,1,9570,1,0,1,1240,1,1,1,0,1,0,1,5484,1,4086,1
8,5146000,4066,9570,35.88657,,0,8,8,96,47512,1213,2204,5098488,16,149,140,1,26782,1,20,1,280149,1,1885290,1,83381,1,2811965,1,10761,1,253328,1,7424,4,265872,4,65847,4,734745,4,1460632,8,2193173,96,0,0,2655,1,17694,1,2555,1,0,0,0,0,0,0,0,0,0,0,0,0,4970,1,21812,1,224532,1,28495,1,15684,1,0,1,9570,1,4066,1,15684,1,9570,1,0,1,1240,1,1,1,0,1,0,1,5493,1,4077,1
9,5160700,4061,9570,35.86034,,0,8,8,96,46011,1232,2074,5114689,16,149,130,1,27323,1,30,1,280911,1,1906862,1,85174,1,2803539,1,10721,1,251955,1,7464,4,265060,4,65626,4,734234,4,1455062,8,2187221,96,0,0,2705,1,17684,1,2515,1,0,0,0,0,0,0,0,0,0,0,0,0,4980,1,21752,1,225574,1,28244,1,15705,1,0,1,9570,1,4061,1,15705,1,9570,1,0,1,1240,1,1,1,0,1,0,1,5502,1,4068,1
