Frame, Time (ms)
0, 5.955
1, 1.0129
2, 0.93
3, 0.9386
4, 0.8348
5, 0.8499
6, 0.9004
7, 0.8596
8, 0.8673
9, 0.8317
10, 0.8229
11, 0.8356
12, 0.849
13, 0.8487
14, 0.9448
15, 0.843
16, 0.8429
17, 0.8284
18, 0.82
19, 1.313
20, 1.2025
21, 1.1948
22, 1.2218
23, 1.2993
24, 1.2634
25, 1.1666
26, 1.1945
27, 1.6821
28, 1.5935
29, 2.162
30, 2.1453
31, 1.7544
32, 1.6664
33, 2.0927
34, 2.525
35, 2.4984
36, 2.1964
37, 1.9608
38, 2.148
39, 2.6586
40, 2.6127
41, 2.5527
42, 2.2974
43, 2.4531
44, 2.9318
45, 2.647
46, 2.857
47, 2.9033
48, 3.0866
49, 2.4852
50, 2.8303
51, 2.9679
52, 3.158
53, 2.7526
54, 2.8568
55, 3.1291
56, 3.1705
57, 2.9053
58, 2.9762
59, 3.0097
60, 2.7879
61, 3.1817
62, 2.904
63, 2.7075
64, 2.7277
65, 2.7725
66, 2.8247
67, 2.7968
68, 2.6781
69, 2.623
70, 2.675
71, 2.5568
72, 2.6095
73, 2.6413
74, 2.696
75, 2.6823
76, 2.7691
77, 2.6188
78, 2.6029
79, 2.6144
80, 2.5095
81, 2.4805
82, 2.4499
83, 2.461
84, 2.4708
85, 2.3972
86, 2.503
87, 2.4402
88, 2.4792
89, 2.4088
90, 2.4257
91, 2.4622
92, 2.4777
93, 2.5714
94, 2.512
95, 2.5566
96, 2.6056
97, 2.5576
98, 2.5571
99, 2.65
100, 2.4995
101, 2.4151
102, 2.457
103, 2.4338
104, 2.4205
105, 2.4426
106, 2.4214
107, 2.4287
108, 2.412
109, 2.4011
110, 2.403
111, 2.41
112, 2.4811
113, 2.4653
114, 2.5148
115, 2.5422
116, 2.5742
117, 2.5998
118, 2.5974
119, 2.5671
120, 2.5344
121, 2.5134
122, 2.4189
123, 2.4544
124, 2.3876
125, 2.4596
