step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n,phys_np_reused,phys_np_reused_n,phys_np_sep_hits,phys_np_sep_hits_n,phys_np_full,phys_np_full_n
0,7614800,4495,9570,35.998295,1240,0,9,9,108,67648,16913,5200,7547152,16,160,1503,1,124199,1,120,1,2206805,1,1040697,1,196609,1,3961619,1,15600,1,815963,1,58984,4,549980,4,100063,4,844238,4,1491706,8,2330744,108,0,0,5831,1,57341,1,3526,1,9268,1,1313,2,6493,1,672497,1,141062,1,87098,1,0,0,0,0,0,0,0,0,17980,1,0,1,9570,1,4495,1,17980,1,9570,1,48,1,0,0,0,0,0,0,0,1,0,1,9570,1
1,5362600,4196,9570,35.993866,1240,0,8,8,96,33605,1353,2224,5328995,16,149,180,1,44576,1,60,1,1968115,1,393258,1,90885,1,2818575,1,13346,1,390202,1,11282,4,485476,4,78101,4,619184,4,1193461,8,1810421,96,0,0,2805,1,22754,1,2896,1,4278,1,1413,2,5370,1,361447,1,19568,1,4579,1,0,0,0,0,0,0,0,0,15924,1,0,1,9570,1,4196,1,15924,1,9570,1,48,1,0,0,0,0,0,0,0,1,5075,1,4495,1
2,5232500,4142,9570,35.986713,1240,0,8,8,96,32263,3417,2074,5200237,16,149,50,1,26080,1,70,1,1916886,1,354684,1,85314,1,2804087,1,13065,1,289699,1,11402,4,481679,4,78461,4,648180,4,1251734,8,1897839,96,0,0,2906,1,23415,1,2835,1,3637,1,1343,2,5380,1,324205,1,16392,1,4529,1,0,0,0,0,0,0,0,0,15744,1,0,1,9570,1,4142,1,15744,1,9570,1,48,1,0,0,0,0,0,0,0,1,5157,1,4413,1
3,5195600,4111,9570,35.976837,1240,0,8,8,96,32014,2665,2125,5163586,16,149,120,1,27323,1,50,1,1939189,1,321400,1,84433,1,2778016,1,13055,1,280471,1,11602,4,480326,4,78281,4,669721,4,1215904,8,1883501,96,0,0,2725,1,23024,1,2906,1,3707,1,1413,2,5270,1,289488,1,17273,1,5070,1,0,0,0,0,0,0,0,0,15687,1,0,1,9570,1,4111,1,15687,1,9570,1,48,1,0,0,0,0,0,0,0,1,5389,1,4181,1
4,5147200,4100,9570,35.964233,1240,0,8,8,96,31516,1183,3637,5115684,16,149,20,1,27313,1,40,1,1938037,1,343552,1,83230,1,2710386,1,13105,1,277595,1,11582,4,477731,4,78371,4,633962,4,1192028,8,1822353,96,0,0,3116,1,21341,1,2925,1,3657,1,1282,2,5611,1,314907,1,16712,1,3908,1,0,0,0,0,0,0,0,0,15670,1,0,1,9570,1,4100,1,15670,1,9570,1,48,1,0,0,0,0,0,0,0,1,5440,1,4130,1
5,5130300,4087,9570,35.948902,1240,0,8,8,96,30737,1303,3377,5099563,16,149,40,1,27323,1,50,1,1936634,1,342721,1,82639,1,2697090,1,13065,1,276894,1,11362,4,476509,4,78131,4,623282,4,1191708,8,1811613,96,0,0,2685,1,21872,1,2845,1,3867,1,1373,2,5260,1,313164,1,16993,1,3898,1,0,0,0,0,0,0,0,0,15642,1,0,1,9570,1,4087,1,15642,1,9570,1,48,1,0,0,0,0,0,0,0,1,5459,1,4111,1
6,5328300,4079,9570,35.93085,1240,0,8,8,96,37664,1412,2004,5290636,16,149,180,1,31781,1,60,1,1959709,1,338372,1,85575,1,2864037,1,10921,1,278617,1,12364,4,503551,4,79433,4,652859,4,1291044,8,1941899,96,0,0,4188,1,25319,1,3527,1,3707,1,1403,2,6613,1,309908,1,16281,1,3757,1,0,0,0,0,0,0,0,0,15666,1,0,1,9570,1,4079,1,15666,1,9570,1,48,1,0,0,0,0,0,0,0,1,5474,1,4096,1
7,5299100,4073,9570,35.910072,1240,0,8,8,96,35526,1272,4239,5263574,16,149,180,1,30960,1,30,1,1950321,1,327582,1,84583,1,2856753,1,13165,1,281793,1,11602,4,516596,4,79113,4,694614,4,1229871,8,1920247,96,0,0,3577,1,23465,1,3176,1,4429,1,1373,2,5871,1,296752,1,17414,1,3918,1,0,0,0,0,0,0,0,0,15684,1,0,1,9570,1,4073,1,15684,1,9570,1,48,1,0,0,0,0,0,0,0,1,5484,1,4086,1
8,5167700,4066,9570,35.88657,1240,0,8,8,96,31978,1193,2305,5135722,16,149,40,1,27503,1,40,1,1942576,1,336228,1,83641,1,2732659,1,13035,1,278657,1,11262,4,479925,4,78241,4,643741,4,1200695,8,1842132,96,0,0,2936,1,22744,1,2845,1,3737,1,1373,2,5310,1,306561,1,16462,1,4739,1,0,0,0,0,0,0,0,0,15684,1,0,1,9570,1,4066,1,15684,1,9570,1,48,1,0,0,0,0,0,0,0,1,5493,1,4077,1
9,5262700,4061,9570,35.86034,1240,0,8,8,96,33457,1453,2595,5229243,16,149,90,1,27443,1,40,1,1935943,1,349965,1,82529,1,2819957,1,13276,1,277124,1,12244,4,481408,4,78612,4,685251,4,1241474,8,1924130,96,0,0,2715,1,26541,1,2905,1,3737,1,1383,2,5110,1,321580,1,16963,1,3777,1,0,0,0,0,0,0,0,0,15705,1,0,1,9570,1,4061,1,15705,1,9570,1,48,1,0,0,0,0,0,0,0,1,5502,1,4068,1
10,5251600,4053,9570,35.831387,1240,0,8,8,96,32377,1213,2455,5219223,16,149,210,1,27433,1,30,1,1946042,1,335998,1,86637,1,2809838,1,13035,1,287023,1,11512,4,480306,4,78932,4,657628,4,1254950,8,1910123,96,0,0,2845,1,21852,1,2835,1,4038,1,1393,2,5310,1,306912,1,17233,1,3587,1,0,0,0,0,0,0,0,0,15690,1,0,1,9570,1,4053,1,15690,1,9570,1,48,1,0,0,0,0,0,0,0,1,5506,1,4064,1
11,5199900,4054,9570,35.79971,1240,0,8,8,96,30673,1192,2275,5169227,16,149,20,1,27643,1,60,1,1947806,1,321029,1,85525,1,2773969,1,13175,1,276884,1,11452,4,482961,4,78541,4,654101,4,1231515,8,1883340,96,0,0,2635,1,21471,1,2825,1,3757,1,1423,2,5210,1,292284,1,16702,1,3847,1,0,0,0,0,0,0,0,0,15715,1,0,1,9570,1,4054,1,15715,1,9570,1,48,1,0,0,0,0,0,0,0,1,5510,1,4060,1
12,5182900,4056,9570,35.765305,1240,0,8,8,96,30636,1303,2355,5152264,16,149,60,1,27583,1,60,1,1947605,1,347720,1,81848,1,2734152,1,13236,1,275080,1,11202,4,484705,4,78892,4,639723,4,1205194,8,1842562,96,0,0,2926,1,21752,1,2845,1,3727,1,1393,2,5410,1,318584,1,17724,1,3647,1,0,0,0,0,0,0,0,0,15716,1,0,1,9570,1,4056,1,15716,1,9570,1,48,1,0,0,0,0,0,0,0,1,5509,1,4061,1
13,5173700,4055,9570,35.728176,1240,0,8,8,96,31305,1122,2185,5142395,16,149,60,1,27162,1,80,1,1945461,1,342741,1,82479,1,2731196,1,13215,1,288687,1,11592,4,483743,4,78471,4,624454,4,1205815,8,1828085,96,0,0,2575,1,21772,1,2835,1,3677,1,1373,2,5080,1,312873,1,17243,1,3647,1,0,0,0,0,0,0,0,0,15731,1,0,1,9570,1,4055,1,15731,1,9570,1,48,1,0,0,0,0,0,0,0,1,5510,1,4060,1
14,5243600,4060,9570,35.688324,1240,0,8,8,96,31260,1122,2445,5212340,16,149,50,1,27573,1,30,1,1946483,1,331549,1,81487,1,2812052,1,13115,1,276253,1,11492,4,482170,4,78551,4,657808,4,1267183,8,1922547,96,0,0,2625,1,21772,1,2866,1,3677,1,1433,2,5100,1,303525,1,16041,1,3647,1,0,0,0,0,0,0,0,0,15731,1,0,1,9570,1,4060,1,15731,1,9570,1,48,1,0,0,0,0,0,0,0,1,5509,1,4061,1
15,5248400,4057,9570,35.64575,1240,0,8,8,96,31351,1142,2305,5217049,16,149,110,1,27433,1,70,1,1942536,1,325848,1,81377,1,2826490,1,13185,1,274299,1,11963,4,486919,4,81888,4,670573,4,1262043,8,1930311,96,0,0,2735,1,21872,1,2845,1,3727,1,1343,2,5140,1,298776,1,15901,1,3707,1,0,0,0,0,0,0,0,0,15734,1,0,1,9570,1,4057,1,15734,1,9570,1,48,1,0,0,0,0,0,0,0,1,5508,1,4062,1
16,5207300,4055,9570,35.600445,1240,0,8,8,96,31691,1152,2144,5175609,16,149,60,1,27503,1,60,1,1954729,1,338172,1,81677,1,2760282,1,13125,1,275271,1,11652,4,482470,4,79143,4,661495,4,1210935,8,1870286,96,0,0,2946,1,21852,1,2845,1,3697,1,1393,2,5430,1,308655,1,16462,1,4519,1,0,0,0,0,0,0,0,0,15727,1,0,1,9570,1,4055,1,15727,1,9570,1,48,1,0,0,0,0,0,0,0,1,5511,1,4059,1
17,5188600,4051,9570,35.552414,1240,0,8,8,96,32248,1202,2154,5156352,16,149,10,1,27733,1,50,1,1957635,1,351518,1,82279,1,2723902,1,13226,1,275641,1,11442,4,484003,4,79072,4,628201,4,1206947,8,1832994,96,0,0,2565,1,21812,1,2815,1,3717,1,1403,2,5080,1,322933,1,16352,1,3617,1,0,0,0,0,0,0,0,0,15724,1,0,1,9570,1,4051,1,15724,1,9570,1,48,1,0,0,0,0,0,0,0,1,5511,1,4059,1
18,5395900,4049,9570,35.501663,1240,0,8,8,96,32624,1252,2465,5363276,16,149,40,1,27894,1,70,1,1955851,1,340927,1,81918,1,2943250,1,13326,1,276012,1,11612,4,498030,4,79303,4,696177,4,1338761,8,2032474,96,0,0,3918,1,23676,1,3336,1,3707,1,1293,2,6172,1,313104,1,16372,1,3767,1,0,0,0,0,0,0,0,0,15728,1,0,1,9570,1,4049,1,15728,1,9570,1,48,1,0,0,0,0,0,0,0,1,5517,1,4053,1
19,5215100,4050,9570,35.448185,1240,0,8,8,96,31666,1152,2045,5183434,16,149,30,1,31501,1,80,1,1958717,1,319957,1,82369,1,2777606,1,13175,1,279459,1,11542,4,483813,4,79443,4,658971,4,1225763,8,1882689,96,0,0,2605,1,21752,1,2896,1,3727,1,1292,2,5190,1,290680,1,16913,1,3537,1,0,0,0,0,0,0,0,0,15736,1,0,1,9570,1,4050,1,15736,1,9570,1,48,1,0,0,0,0,0,0,0,1,5519,1,4051,1
20,6328900,4829,9570,35.391983,1240,0,14,12,144,41913,1483,5311,6286987,16,221,160,1,31140,1,70,1,1967263,1,427799,1,143236,1,3706727,1,10590,1,421272,1,12745,4,611539,4,78942,4,847494,4,1689728,8,2414686,144,117226,24,3507,1,25499,1,2825,1,4749,1,1513,2,5430,1,373916,1,31511,1,10971,1,0,0,0,0,0,0,0,0,18718,1,144,1,9570,1,4829,1,18862,1,9570,1,48,1,0,0,0,0,0,0,0,1,4736,1,4834,1
21,5971900,4715,9570,35.333054,1240,0,13,11,132,34903,1242,4780,5936997,16,209,30,1,30890,1,80,1,1947976,1,442914,1,106085,1,3395737,1,13286,1,340837,1,11622,4,543889,4,81347,4,797418,4,1576009,8,2283231,132,85415,24,3316,1,26752,1,2845,1,3717,1,1343,2,5400,1,406554,1,19417,1,7004,1,0,0,0,0,0,0,0,0,17266,1,101,1,9570,1,4715,1,17367,1,9570,1,48,1,0,0,0,0,0,0,0,1,4361,1,5209,1
22,5856400,4565,9570,35.2714,1240,0,13,10,120,32240,1143,5371,5824160,16,209,20,1,26952,1,30,1,1950140,1,432514,1,102478,1,3298761,1,13266,1,328944,1,11472,4,527718,4,79072,4,791346,4,1517276,8,2123484,120,179767,36,3186,1,25369,1,2845,1,3707,1,1322,2,5360,1,396745,1,19027,1,5901,1,0,0,0,0,0,0,0,0,16624,1,220,1,9570,1,4565,1,16844,1,9570,1,48,1,0,0,0,0,0,0,0,1,4678,1,4892,1
23,5702400,4496,9570,35.207024,1240,0,13,10,120,32157,1243,5040,5670243,16,209,20,1,26892,1,60,1,1951563,1,412395,1,98360,1,3167738,1,13215,1,312072,1,11312,4,519151,4,79102,4,746219,4,1457981,8,2037308,120,161852,36,2906,1,24708,1,2866,1,3717,1,1413,2,5050,1,377147,1,17925,1,5160,1,0,0,0,0,0,0,0,0,16445,1,200,1,9570,1,4496,1,16645,1,9570,1,48,1,0,0,0,0,0,0,0,1,4859,1,4711,1
24,5596800,4419,9570,35.13992,1240,0,12,10,120,32721,1232,5381,5564079,16,197,0,1,27172,1,110,1,1956573,1,416042,1,97428,1,3053508,1,13246,1,302734,1,11492,4,510454,4,78792,4,716682,4,1392214,8,2031036,120,72480,24,2805,1,24046,1,2866,1,3827,1,1303,2,5060,1,381626,1,17915,1,5100,1,0,0,0,0,0,0,0,0,16356,1,88,1,9570,1,4419,1,16444,1,9570,1,48,1,0,0,0,0,0,0,0,1,4975,1,4595,1
25,5711000,4390,9570,35.07009,1240,0,12,9,108,30908,1262,4930,5680092,16,197,20,1,26922,1,120,1,1955470,1,376696,1,95785,1,3211823,1,13256,1,300509,1,11412,4,507288,4,79163,4,782930,4,1489362,8,2030284,108,237077,36,2906,1,23926,1,2856,1,3667,1,1292,2,5250,1,343382,1,17514,1,4569,1,0,0,0,0,0,0,0,0,16055,1,291,1,9570,1,4390,1,16346,1,9570,1,48,1,0,0,0,0,0,0,0,1,5061,1,4509,1
26,5733600,4353,9570,34.997536,1240,0,12,9,108,32227,1262,4920,5701373,16,197,20,1,27192,1,50,1,1955380,1,387467,1,95935,1,3222113,1,13215,1,297924,1,11532,4,505144,4,79644,4,768842,4,1518999,8,2092935,108,189986,36,2795,1,22854,1,2946,1,3797,1,1333,2,5040,1,353351,1,18566,1,5671,1,0,0,0,0,0,0,0,0,16062,1,229,1,9570,1,4353,1,16291,1,9570,1,48,1,0,0,0,0,0,0,0,1,5113,1,4457,1
27,5584300,4336,9570,34.92226,1240,0,12,9,108,31553,1112,5050,5552747,16,197,60,1,27062,1,60,1,1958035,1,388599,1,95564,1,3070110,1,13256,1,294227,1,11582,4,504012,4,79032,4,722433,4,1418385,8,1969628,108,166140,36,2825,1,23616,1,2866,1,3687,1,1353,2,4980,1,355155,1,18115,1,4459,1,0,0,0,0,0,0,0,0,16019,1,201,1,9570,1,4336,1,16220,1,9570,1,48,1,0,0,0,0,0,0,0,1,5148,1,4422,1
28,6289500,4982,9570,34.844257,1240,0,14,11,132,30993,1252,5411,6258507,16,221,70,1,27303,1,110,1,1958316,1,416223,1,119981,1,3723249,1,13256,1,351999,1,11592,4,585038,4,78672,4,903712,4,1747630,8,2327317,132,318614,36,3196,1,26691,1,2866,1,3767,1,1333,2,5501,1,372067,1,22734,1,9188,1,0,0,0,0,0,0,0,0,18465,1,392,1,9570,1,4982,1,18857,1,9570,1,48,1,0,0,0,0,0,0,0,1,4511,1,5059,1
29,5909800,4783,9570,34.763527,1240,0,14,11,132,31446,1282,5471,5878354,16,221,70,1,26842,1,30,1,1957334,1,437854,1,112307,1,3330702,1,13215,1,339805,1,11512,4,546834,4,78982,4,777319,4,1532445,8,2189381,132,114912,36,3316,1,25619,1,2785,1,3847,1,1383,2,5571,1,401204,1,18926,1,5621,1,0,0,0,0,0,0,0,0,17239,1,139,1,9570,1,4783,1,17378,1,9570,1,48,1,0,0,0,0,0,0,0,1,4166,1,5404,1
30,5809700,4670,9570,34.680073,1240,0,13,11,132,31940,1302,5501,5777760,16,209,50,1,26832,1,50,1,1958446,1,440469,1,109471,1,3229196,1,13246,1,328604,1,11893,4,534260,4,79183,4,748243,4,1483681,8,2119145,132,107277,24,3016,1,25740,1,2896,1,3697,1,1363,2,5320,1,402616,1,18736,1,5671,1,0,0,0,0,0,0,0,0,16931,1,131,1,9570,1,4670,1,17062,1,9570,1,48,1,0,0,0,0,0,0,0,1,4483,1,5087,1
31,5781900,4639,9570,34.593895,1240,0,13,11,132,32264,1252,5331,5749636,16,209,50,1,26822,1,60,1,1958927,1,445900,1,108118,1,3196523,1,13236,1,322271,1,12083,4,526716,4,79032,4,756418,4,1457029,8,2120197,132,87920,24,2996,1,25519,1,2916,1,3747,1,1383,2,5160,1,409129,1,17854,1,5380,1,0,0,0,0,0,0,0,0,16699,1,106,1,9570,1,4639,1,16805,1,9570,1,48,1,0,0,0,0,0,0,0,1,4722,1,4848,1
32,5722600,4573,9570,34.504993,1240,0,13,11,132,38941,1393,6192,5683659,16,209,70,1,30679,1,50,1,1965179,1,409279,1,106586,1,3161235,1,10580,1,312893,1,11863,4,519482,4,79323,4,765406,4,1429436,8,2081273,132,107377,24,3306,1,24758,1,2856,1,3767,1,1373,2,5380,1,368811,1,17925,1,4799,1,0,0,0,0,0,0,0,0,16368,1,130,1,9570,1,4573,1,16498,1,9570,1,48,1,0,0,0,0,0,0,0,1,4818,1,4752,1
33,5758300,4491,9570,34.413364,1240,0,13,11,132,33847,1483,5401,5724453,16,209,150,1,30769,1,50,1,1949499,1,413247,1,104552,1,3213121,1,13065,1,308555,1,12063,4,554830,4,80475,4,747381,4,1466653,8,2114502,132,94131,24,3196,1,25008,1,2845,1,3827,1,1353,2,5451,1,374572,1,19327,1,5501,1,0,0,0,0,0,0,0,0,16106,1,116,1,9570,1,4491,1,16222,1,9570,1,48,1,0,0,0,0,0,0,0,1,4921,1,4649,1
34,6355600,5031,9570,34.31901,1240,0,14,11,132,32548,1193,5211,6323052,16,221,60,1,26932,1,40,1,1949028,1,459656,1,125452,1,3748578,1,13306,1,343352,1,11723,4,576041,4,78261,4,898973,4,1793308,8,2366562,132,320508,36,3427,1,28896,1,2895,1,3797,1,1363,2,5350,1,418507,1,19568,1,9358,1,0,0,0,0,0,0,0,0,17973,1,388,1,9570,1,5031,1,18361,1,9570,1,48,1,0,0,0,0,0,0,0,1,4411,1,5159,1
35,5977300,4806,9570,34.221935,1240,0,14,11,132,30955,1273,5661,5946345,16,221,100,1,26361,1,110,1,1949850,1,515674,1,116294,1,3324701,1,13256,1,352399,1,11993,4,533398,4,79072,4,811294,4,1489442,8,2197267,132,97809,36,3126,1,29136,1,2905,1,3757,1,1393,2,5511,1,476228,1,19417,1,6973,1,0,0,0,0,0,0,0,0,16833,1,118,1,9570,1,4806,1,16951,1,9570,1,48,1,0,0,0,0,0,0,0,1,4151,1,5419,1
